"",,Iceberg Skating Palace Figure Skating,,,
"",,Дворец зимнего спорта Айсберг Фигурное катание на коньках / Patinage artistique,,,
"",,Palais des sports de glace Iceberg pour le patinage,,,
"",,Ladies,,,
"",,Женщины / Dames,,,
"",,WED 19 FEB 2014 Short Program,,,
"",,Короткая программа / Programme court,,,
"",,Judges Details Per Skater,,,
"",,Детализация оценки участников / Notation détaillée des juges par patineur,,,
"",,Total Total Total,,Total,
Rank Name,,NOC Starting Segment Element Program  Component,,Deductions,
"",,Code Number Score ScorIenfo Score (factored),,,Info
1 KIM Yuna,,KOR 17 74.92 39.03 35.89,,0.00,
Base # Executed Elements,,Value GOE The Judges Panel (in random order),,Scoresof Panel,
1 3Lz+3T,,10.10 1.50 2 2 3 2 2 2 2 2 3,,11.60,
2 3F,,5.30 1.10 1 2 2 1 2 0 1 2 2,,6.40,
3 FCSp4,,3.20 0.93 2 2 2 1 2 2 1 2 2,,4.13,
4 2A,,3.63 x 1.07 2 2 2 2 3 2 2 2 3,,4.70,
5 LSp3,,2.40 0.79 1 2 2 1 1 2 2 1 2,,3.19,
6 StSq3,,3.30 1.14 3 3 2 2 2 2 2 2 3,,4.44,
7 CCoSp4,,3.50 1.07 2 2 2 1 2 2 3 2 3,,4.57,
"",,31.43,,39.03,
Program Components,,Factor,,,
Skating Skills,,0.80 8.25 9.00 9.50 9.25 9.00 9.00 8.50 9.25 9.25,,9.04,
Transitions / Linking Footwork / Movement,,0.80 8.00 9.00 9.25 8.75 9.00 8.25 7.75 8.50 8.75,,8.61,
Performance / Execution,,0.80 8.00 9.50 9.75 9.00 9.25 9.25 8.50 9.25 9.00,,9.11,
Choreography / Composition,,0.80 7.75 9.25 9.75 9.00 9.00 8.50 8.00 9.25 9.25,,8.89,
Interpretation,,0.80 8.50 9.75 9.75 9.25 9.25 9.50 8.25 9.00 9.25,,9.21,
Judges Total Program Component Score (factored),,,,35.89,
Deductions:,,,,0.00,
"",,Total Total Total,,Total,
Rank Name,,NOC Starting Segment Element Program  Component,,Deductions,
"",,Code Number Score Score Score (factored),,,
2 SOTNIKOVA Adelina,,RUS 29 74.64 39.09 35.55,,0.00,
Base # Executed Elements,,Value GOE The Judges Panel (in random order),,Scoresof Panel,
1 3T+3T,,8.20 1.60 2 2 3 2 2 2 2 3 3,,9.80,
2 3F,,5.30 1.20 1 1 2 1 2 2 2 2 2,,6.50,
3 CCoSp4,,3.50 1.07 2 2 2 3 2 3 2 2 2,,4.57,
4 2A,,3.63 x 1.00 2 1 3 2 2 2 2 2 2,,4.63,
5 LSp4,,2.70 1.00 1 2 2 2 3 2 2 2 2,,3.70,
6 StSq4,,3.90 1.50 2 1 3 2 2 3 2 2 2,,5.40,
7 FCSp4,,3.20 1.29 3 2 3 3 2 3 2 3 2,,4.49,
"",,30.43,,39.09,
Program Components,,Factor,,,
Skating Skills,,0.80 9.50 8.50 9.00 8.75 8.75 8.75 9.25 8.00 8.75,,8.82,
Transitions / Linking Footwork / Movement,,0.80 9.25 8.25 8.50 8.50 8.50 8.50 9.00 7.50 8.75,,8.57,
Performance / Execution,,0.80 9.75 8.50 9.25 9.25 9.00 9.50 9.75 8.50 8.50,,9.11,
Choreography / Composition,,0.80 9.50 8.75 9.25 8.75 8.75 9.00 9.25 8.25 8.50,,8.89,
Interpretation,,0.80 9.75 8.75 9.00 9.00 9.00 9.00 9.50 8.50 9.00,,9.04,
Judges Total Program Component Score (factored),,,,35.55,
Deductions:,,,,0.00,
FSW010201_77B 1.0,,Report Created  WED 19 FEB 2014 23:29,,Page 1/15,
"",,Iceberg Skating Palace Figure Skating,,,
"",,Дворец зимнего спорта Айсберг Фигурное катание на коньках / Patinage artistique,,,
"",,Palais des sports de glace Iceberg pour le patinage,,,
"",,Ladies,,,
"",,Женщины / Dames,,,
"",,WED 19 FEB 2014 Short Program,,,
"",,Короткая программа / Programme court,,,
"",,Judges Details Per Skater,,,
"",,Детализация оценки участников / Notation détaillée des juges par patineur,,,
"",,Total Total Total,,Total,
Rank,Name,NOC Starting Segment Element Program  Component,,Deductions,
"",,Code Number Score ScorIenfo Score (factored),,,Info
3,KOSTNER Carolina,ITA 26 74.12 37.49 36.63,,0.00,
Base # Executed Elements,,Value GOE The Judges Panel (in random order),,Scoresof Panel,
1 3F+3T,,9.40 1.50 1 2 2 3 2 2 3 2 2,,10.90,
2 3Lo,,5.10 1.40 1 2 2 2 2 2 3 2 2,,6.50,
3 FCSp4,,3.20 0.64 1 1 2 2 1 0 1 2 1,,3.84,
4 LSp3,,2.40 0.71 1 2 2 2 2 1 1 0 1,,3.11,
5 2A,,3.63 x 0.64 0 2 1 1 2 1 2 1 1,,4.27,
6 StSq3,,3.30 1.50 3 3 3 3 3 3 3 3 2,,4.80,
7 CCoSp4,,3.50 0.57 1 1 2 1 1 1 2 1 1,,4.07,
"",,30.53,,37.49,
Program Components,,Factor,,,
Skating Skills,,0.80 8.75 9.25 8.50 9.50 8.50 9.25 9.25 9.25 8.75,,9.00,
Transitions / Linking Footwork / Movement,,0.80 8.75 8.75 8.50 9.00 8.25 9.00 8.75 9.00 8.75,,8.79,
Performance / Execution,,0.80 9.25 9.75 8.25 9.50 8.75 9.75 9.50 10.00 9.00,,9.36,
Choreography / Composition,,0.80 8.75 9.50 8.00 9.75 8.75 9.50 9.50 9.75 9.00,,9.25,
Interpretation,,0.80 9.25 10.00 8.75 9.75 9.00 9.75 9.50 9.50 9.00,,9.39,
Judges Total Program Component Score (factored),,,,36.63,
Deductions:,,,,0.00,
"",,Total Total Total,,Total,
Rank,Name,NOC Starting Segment Element Program  Component,,Deductions,
"",,Code Number Score Score Score (factored),,,
4,GOLD Gracie,USA 22 68.63 36.55 32.08,,0.00,
"# Executed Elements",,Base Value GOE The Judges Panel (in random order),,Scoresof Panel,
1 3Lz+3T,,10.10 0.50 0 1 2 1 0 1 0 1 1,,10.60,
2 LSp4,,2.70 1.29 3 3 2 3 2 3 2 3 2,,3.99,
3 FCSp4,,3.20 0.64 2 1 1 2 1 2 1 1 1,,3.84,
4 3Lo,,5.61 x 0.50 1 1 1 2 1 0 0 1 -1,,6.11,
5 2A,,3.63 x -0.21 -1 0 0 -1 0 -1 -1 0 0,,3.42,
6 StSq3,,3.30 0.93 2 2 2 2 2 2 1 2 1,,4.23,
7 CCoSp4,,3.50 0.86 2 2 2 2 1 2 1 2 1,,4.36,
"",,32.04,,36.55,
Program Components,,Factor,,,
Skating Skills,,0.80 8.75 7.50 8.25 8.25 8.00 8.25 8.00 7.50 8.00,,8.04,
Transitions / Linking Footwork / Movement,,0.80 8.25 7.25 7.75 8.00 7.75 7.50 7.75 7.50 7.75,,7.71,
Performance / Execution,,0.80 8.50 8.00 8.25 8.50 8.00 7.75 8.00 8.00 8.25,,8.14,
Choreography / Composition,,0.80 8.50 7.75 8.00 8.50 8.25 7.50 7.75 8.00 8.00,,8.04,
Interpretation,,0.80 8.25 8.00 8.50 8.75 8.25 7.75 8.00 8.25 8.00,,8.18,
Judges Total Program Component Score (factored),,,,32.08,
Deductions:,,,,0.00,
FSW010201_77B 1.0,,Report Created  WED 19 FEB 2014 23:29,,Page 2/15,
"",,Iceberg Skating Palace Figure Skating,,,
"",,Дворец зимнего спорта Айсберг Фигурное катание на коньках / Patinage artistique,,,
"",,Palais des sports de glace Iceberg pour le patinage,,,
"",,Ladies,,,
"",,Женщины / Dames,,,
"",,WED 19 FEB 2014 Short Program,,,
"",,Короткая программа / Programme court,,,
"",,Judges Details Per Skater,,,
"",,Детализация оценки участников / Notation détaillée des juges par patineur,,,
"",,Total Total Total,,Total,
Rank,Name,NOC Starting Segment Element Program  Component,,Deductions,
"",,Code Number Score ScorIenfo Score (factored),,,Info
5,LIPNITSKAYA Yulia,RUS 25 65.23 33.15 33.08,,-1.00,
Base # Executed Elements,,Value GOE The Judges Panel (in random order),,Scoresof Panel,
1 3Lz+3T,,10.10 1.10 2 1 1 1 2 2 1 2 2,,11.20,
2 2A,,3.30 0.50 1 0 0 1 1 2 1 1 2,,3.80,
3 FCSp4,,3.20 0.93 2 2 2 2 1 2 1 2 2,,4.13,
4 StSq3,,3.30 0.79 1 1 1 2 2 3 1 2 2,,4.09,
5 3F<<,,<< 1.98 x -0.90 -3 -3 -3 -3 -3 -3 -3 -3 -3,,1.08,
6 LSp4,,2.70 1.29 3 1 2 3 3 -3 3 3 3,,3.99,
7 CCoSp4,,3.50 1.36 3 3 1 3 3 3 2 2 3,,4.86,
"",,28.08,,33.15,
Program Components,,Factor,,,
Skating Skills,,0.80 8.25 9.00 8.00 8.50 8.50 8.50 8.50 8.00 8.75,,8.43,
Transitions / Linking Footwork / Movement,,0.80 8.00 8.75 7.50 8.00 8.00 8.25 8.00 8.00 8.25,,8.07,
Performance / Execution,,0.80 8.25 9.25 7.50 8.25 8.50 8.00 7.75 7.75 8.50,,8.14,
Choreography / Composition,,0.80 8.25 9.00 8.00 8.50 9.00 8.25 8.25 8.25 8.50,,8.43,
Interpretation,,0.80 8.25 8.75 7.75 8.25 8.75 8.00 8.00 8.25 8.50,,8.29,
Judges Total Program Component Score (factored),,,,33.08,
