"",,Iceberg Skating Palace Figure Skating,,,
"",,Дворец зимнего спорта Айсберг Фигурное катание на коньках / Patinage artistique,,,
"",,Palais des sports de glace Iceberg pour le patinage,,,
"",,Ice Dance,,,
"",,Танцы на льду / Danse sur glace,,,
"",,SUN 16 FEB 2014 Short Dance,,,
"",,Короткий танец / Danse courte,,,
"",,Judges Details Per Skater,,,
"",,Детализация оценки участников / Notation détaillée des juges par patineur,,,
"",,Total Total Total,,Total,
Rank,Name,NOC Starting Segment Element Program  Component,,Deductions,
"",,Code Number Score Score Info Score (factored),,,Info
1,DAVIS Meryl / WHITE Charlie,USA 24 78.89 39.72 39.17,,0.00,
Base # Executed Elements,,Value GOE The Judges Panel (in random order),,Scoresof Panel,
1 NtMiSt4,,8.00 3.00 3 3 3 3 3 2 3 3 3,,11.00,
2 STw4,,6.00 1.36 3 3 3 2 3 2 2 3 3,,7.36,
3 1FS4+kpYYY,,7.00 0.86 2 2 1 1 2 1 2 2 2,,7.86,
4 2FS4+kpYYY,,7.00 1.00 2 3 2 1 2 2 2 2 2,,8.00,
5 RoLi4,,4.00 1.50 3 3 3 3 3 2 3 3 3,,5.50,
"",,32.00,,39.72,
Program Components,,Factor,,,
Skating Skills,,0.80 9.75 9.75 9.75 9.50 9.75 9.75 9.50 9.50 9.75,,9.68,
Transitions / Linking Footwork / Movement,,0.70 9.75 9.75 9.50 9.50 9.75 9.50 9.50 9.50 9.50,,9.57,
Performance / Execution,,0.70 9.75 10.00 10.00 9.75 10.00 10.00 9.75 10.00 10.00,,9.93,
Composition / Choreography,,0.80 10.00 10.00 9.75 9.50 10.00 10.00 9.75 9.75 9.75,,9.86,
Interpretation / Timing,,1.00 10.00 10.00 10.00 10.00 9.75 9.75 9.75 9.75 10.00,,9.89,
Judges Total Program Component Score (factored),,,,39.17,
Deductions:,,,,0.00,
"",,Total Total Total,,Total,
Rank,Name,NOC Starting Segment Element Program  Component,,Deductions,
"",,Code Number Score Score Score (factored),,,
2,VIRTUE Tessa / MOIR Scott,CAN 18 76.33 37.64 38.69,,0.00,
Base # Executed Elements,,Value GOE The Judges Panel (in random order),,Scoresof Panel,
1 NtMiSt4,,8.00 2.43 3 2 2 3 3 1 3 2 2,,10.43,
2 STw4,,6.00 1.14 2 2 2 2 3 2 3 3 2,,7.14,
3 1FS3+kpYYN,,6.00 0.93 3 2 2 2 3 1 2 1 1,,6.93,
4 2FS4+kpYYY,,7.00 0.93 2 2 2 2 3 1 2 2 1,,7.93,
5 RoLi4,,4.00 1.21 3 3 3 3 2 2 2 2 2,,5.21,
"",,31.00,,37.64,
Program Components,,Factor,,,
Skating Skills,,0.80 9.75 9.50 9.25 9.50 10.00 9.50 9.75 9.00 9.50,,9.54,
Transitions / Linking Footwork / Movement,,0.70 9.50 9.50 9.25 9.50 9.75 9.50 9.50 9.00 9.25,,9.43,
Performance / Execution,,0.70 10.00 9.75 10.00 9.75 10.00 9.75 10.00 9.50 9.50,,9.82,
Composition / Choreography,,0.80 9.75 9.75 9.75 9.75 10.00 9.50 9.75 9.25 9.75,,9.71,
Interpretation / Timing,,1.00 10.00 9.75 9.75 10.00 10.00 9.75 10.00 9.25 9.50,,9.82,
Judges Total Program Component Score (factored),,,,38.69,
Deductions:,,,,0.00,
FSX030201_77B 1.0,,Report Created  SUN 16 FEB 2014 22:43,,Page 1/12,
"",,Iceberg Skating Palace Figure Skating,,,
"",,Дворец зимнего спорта Айсберг Фигурное катание на коньках / Patinage artistique,,,
"",,Palais des sports de glace Iceberg pour le patinage,,,
"",,Ice Dance,,,
"",,Танцы на льду / Danse sur glace,,,
"",,SUN 16 FEB 2014 Short Dance,,,
"",,Короткий танец / Danse courte,,,
"",,Judges Details Per Skater,,,
"",,Детализация оценки участников / Notation détaillée des juges par patineur,,,
"",,Total Total Total,,Total,
Rank,Name,NOC Starting Segment Element Program  Component,,Deductions,
"",,Code Number Score Score Info Score (factored),,,Info
3,ILINYKH Elena / KATSALAPOV Nikita,RUS 20 73.04 36.36 36.68,,0.00,
Base # Executed Elements,,Value GOE The Judges Panel (in random order),,Scoresof Panel,
1 1FS4+kpYYY,,7.00 0.86 1 2 2 2 2 1 2 1 2,,7.86,
2 2FS4+kpYYY,,7.00 0.93 1 2 2 2 2 2 2 1 2,,7.93,
3 NtMiSt3,,6.50 1.71 1 2 2 2 3 2 1 1 2,,8.21,
4 STw4,,6.00 1.29 2 2 3 2 3 3 3 2 3,,7.29,
5 RoLi4,,4.00 1.07 2 2 2 3 2 2 2 2 3,,5.07,
"",,30.50,,36.36,
Program Components,,Factor,,,
Skating Skills,,0.80 9.00 9.25 9.50 9.25 9.00 9.25 9.25 9.25 9.00,,9.18,
Transitions / Linking Footwork / Movement,,0.70 9.00 8.50 9.25 9.50 8.50 9.00 9.00 9.00 8.50,,8.89,
Performance / Execution,,0.70 9.25 9.00 9.75 9.50 8.75 9.25 9.50 9.25 9.00,,9.25,
Composition / Choreography,,0.80 9.50 8.50 9.50 9.50 8.75 9.50 9.00 9.50 9.25,,9.29,
Interpretation / Timing,,1.00 9.00 9.00 9.50 9.50 9.00 9.50 9.25 9.25 9.00,,9.21,
Judges Total Program Component Score (factored),,,,36.68,
Deductions:,,,,0.00,
"",,Total Total Total,,Total,
Rank,Name,NOC Starting Segment Element Program  Component,,Deductions,
"",,Code Number Score Score Score (factored),,,
4,PECHALAT Nathalie / BOURZAT Fabian,FRA 22 72.78 36.43 36.35,,0.00,
"# Executed Elements",,Base Value GOE The Judges Panel (in random order),,Scoresof Panel,
1 STw4,,6.00 1.07 1 3 2 1 3 3 2 2 2,,7.07,
2 NtDiSt3,,6.50 2.14 2 2 2 1 3 2 2 2 3,,8.64,
3 1FS4+kpYYY,,7.00 0.86 1 2 1 1 2 2 2 2 2,,7.86,
4 2FS4+kpYYY,,7.00 0.93 2 2 2 1 2 2 1 2 2,,7.93,
5 RoLi4,,4.00 0.93 2 2 2 1 2 3 1 2 2,,4.93,
"",,30.50,,36.43,
Program Components,,Factor,,,
Skating Skills,,0.80 8.75 8.75 9.00 9.00 9.00 9.50 9.50 8.75 9.25,,9.04,
Transitions / Linking Footwork / Movement,,0.70 8.50 8.50 9.00 9.00 8.75 9.50 9.00 8.25 9.00,,8.82,
Performance / Execution,,0.70 8.75 9.00 9.25 9.25 9.00 9.75 9.50 8.75 9.50,,9.18,
Composition / Choreography,,0.80 8.75 9.00 9.50 9.25 8.75 9.50 9.50 8.75 9.50,,9.18,
Interpretation / Timing,,1.00 8.75 9.00 9.50 9.00 9.25 9.75 9.00 8.75 9.75,,9.18,
Judges Total Program Component Score (factored),,,,36.35,
Deductions:,,,,0.00,
FSX030201_77B 1.0,,Report Created  SUN 16 FEB 2014 22:43,,Page 2/12,
"",,Iceberg Skating Palace Figure Skating,,,
"",,Дворец зимнего спорта Айсберг Фигурное катание на коньках / Patinage artistique,,,
"",,Palais des sports de glace Iceberg pour le patinage,,,
"",,Ice Dance,,,
"",,Танцы на льду / Danse sur glace,,,
"",,SUN 16 FEB 2014 Short Dance,,,
"",,Короткий танец / Danse courte,,,
"",,Judges Details Per Skater,,,
"",,Детализация оценки участников / Notation détaillée des juges par patineur,,,
"",,Total Total Total,,Total,
Rank,Name,NOC Starting Segment Element Program  Component,,Deductions,
"",,Code Number Score Score Info Score (factored),,,Info
5,BOBROVA Ekaterina / SOLOVIEV Dmitri,RUS 19 69.97 33.58 36.39,,0.00,
Base # Executed Elements,,Value GOE The Judges Panel (in random order),,Scoresof Panel,
1 1FS4+kpYYY,,7.00 0.79 1 2 1 2 1 2 1 2 2,,7.79,
2 2FS3+kpYTY,,6.00 0.79 1 1 2 2 2 2 1 2 0,,6.79,
3 STw3,,5.00 0.64 1 1 1 2 1 2 1 2 0,,5.64,
4 NtMiSt3,,6.50 1.86 1 2 2 2 2 2 2 2 1,,8.36,
5 SlLi4,,4.00 1.00 1 2 2 2 2 2 2 2 2,,5.00,
"",,28.50,,33.58,
Program Components,,Factor,,,
Skating Skills,,0.80 9.00 9.25 9.25 8.75 8.75 9.25 8.75 9.00 8.75,,8.96,
Transitions / Linking Footwork / Movement,,0.70 8.50 9.25 9.25 8.50 8.50 9.00 8.50 9.00 8.25,,8.75,
Performance / Execution,,0.70 9.25 9.50 9.75 9.00 8.75 9.50 9.50 9.50 8.25,,9.29,
Composition / Choreography,,0.80 9.00 9.25 9.50 8.50 9.25 9.50 9.25 9.50 8.50,,9.18,
Interpretation / Timing,,1.00 9.50 9.50 9.75 8.75 8.75 9.50 9.25 9.50 8.00,,9.25,
Judges Total Program Component Score (factored),,,,36.39,
Deductions:,,,,0.00,
"",,Total Total Total,,Total,
Rank,Name,NOC Starting Segment Element Program  Component,,Deductions,
"",,Code Number Score Score Score (factored),,,
6,CAPPELLINI Anna / LANOTTE Luca,ITA 16 67.58 32.85 34.73,,0.00,
"# Executed Elements",,Base Value GOE The Judges Panel (in random order),,Scoresof Panel,
1 STw4,,6.00 1.07 2 3 1 2 3 2 2 2 2,,7.07,
2 1FS4+kpYYY,,7.00 0.71 2 1 1 1 2 2 1 2 1,,7.71,
