10
Rank,Name,Nation,Starting Number,Total Segment Score,Total Element Score,Total Program Component Score (factored),Total Deductions
4,Caroline ZHANG,USA,0,114.66,62.22,53.44,1.00
#,Executed Elements,Info,Base Value,Bonus,GOE,1,2,3,4,5,6,7,8,9,10,Ref,Scores of Panel
1,3F+3T,,9.5,False,0.8,1,1,0,1,0,1,2,0,0,1,,10.3
2,3Lz+2T,e,7.3,False,-1.4,-2,0,-1,-2,-1,-1,-2,-2,-2,-2,,5.9
3,2A,,3.5,False,0.6,0,0,1,1,0,1,1,0,1,0,,4.1
4,2A,,3.5,False,0.4,0,0,0,1,0,1,1,0,0,0,,3.9
5,FSSp3,,2.3,False,0.4,1,1,0,-1,1,2,2,0,1,0,,2.7
6,CoSp4,,3.0,False,0.5,1,1,1,1,1,1,1,1,1,1,,3.5
7,3F,,6.05,True,0.4,1,1,0,1,0,0,1,0,0,0,,6.45
8,SpSq4,,3.4,False,1.6,2,0,2,1,1,2,2,1,1,2,,5.0
9,3Lo+2T+2Lo,,8.58,True,0.0,0,0,0,0,0,0,1,0,0,0,,8.58
10,3Lz<,e,2.09,True,-1.0,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,,1.09
11,CiSt2,,2.3,False,0.0,0,0,0,0,0,0,0,0,0,0,,2.3
12,LSp4,,2.6,False,1.3,3,2,2,3,3,2,3,2,3,3,,3.9
13,CCoSp4,,3.5,False,1.0,2,2,1,2,2,2,2,1,1,2,,4.5
,,,57.62,,,,,,,,,,,,,,62.22
,Program Components,,,,Factor
,Skating Skills  ,,,,1.6,7.0,6.5,7.5,6.75,6.5,6.0,7.0,6.25,6.75,7.25,,6.8
,Transition / Linking Footwork  ,,,,1.6,6.75,6.25,6.75,6.5,6.0,6.25,6.25,5.25,6.5,6.75,,6.4
,Performance / Execution  ,,,,1.6,7.0,6.5,7.25,6.75,6.5,7.0,7.0,5.75,7.0,7.0,,6.85
,Choreography / Composition  ,,,,1.6,6.75,6.5,7.5,6.75,6.5,7.25,6.75,6.0,6.75,6.75,,6.8
,Interpretation  ,,,,1.6,6.75,6.5,7.5,6.25,6.25,7.0,6.25,6.25,6.75,6.75,,6.55
,,,,,,,,,,,,,,,,,53.44
Deduction,Falls,-1.0
