10
Rank,Name,Nation,Starting Number,Total Segment Score,Total Element Score,Total Program Component Score (factored),Total Deductions
9,Jamal OTHMAN,SUI,0,51.11,25.76,25.35,0.00
#,Executed Elements,Info,Base Value,Bonus,GOE,1,2,3,4,5,6,7,8,9,10,Ref,Scores of Panel
1,2A,,3.5,False,0.8,1,1,0,0,1,1,1,0,1,1,,4.3
2,3Lz+2T,,7.3,False,-0.4,-1,0,-1,0,0,-1,-1,-1,0,0,,6.9
3,CiSt2,,2.3,False,0.2,1,1,0,0,0,1,0,0,0,0,,2.5
4,3F,e,5.5,False,-3.0,-3,-3,-3,-3,-3,-3,-3,-3,-3,-2,,2.5
5,CSSp4,,3.0,False,0.1,-1,0,1,0,0,1,0,1,0,0,,3.1
6,SlSt1,,1.8,False,-0.24,0,-1,-1,-1,-1,-1,-1,-1,0,0,,1.56
7,FSSp2,,2.0,False,0.0,-1,0,0,0,0,0,-2,0,1,1,,2.0
8,CCoSp2,,2.5,False,0.4,1,0,1,1,1,1,0,1,0,1,,2.9
,,,27.9,,,,,,,,,,,,,,25.76
,Program Components,,,,Factor
,Skating Skills  ,,,,1.0,5.0,5.25,5.25,5.5,5.25,4.75,5.0,5.0,5.5,5.5,,5.25
,Transition / Linking Footwork  ,,,,1.0,4.75,5.25,5.25,5.25,4.75,4.75,3.5,4.5,4.75,5.0,,4.95
,Performance / Execution  ,,,,1.0,5.0,5.0,5.0,5.0,5.0,4.75,4.75,5.25,5.0,5.25,,5.0
,Choreography / Composition  ,,,,1.0,5.0,5.25,5.75,4.75,5.25,4.75,4.75,5.5,5.25,5.25,,5.1
,Interpretation  ,,,,1.0,4.75,5.25,5.25,5.25,5.25,4.75,4.5,5.5,4.75,5.0,,5.05
,,,,,,,,,,,,,,,,,25.35
