10
Rank,Name,Nation,Starting Number,Total Segment Score,Total Element Score,Total Program Component Score (factored),Total Deductions
9,Jamal OTHMAN  ,SUI,0,55.74,28.84,26.9,0.00
#,Executed Elements,Info,Base Value,Bonus,GOE,1,2,3,4,5,6,7,8,9,10,Ref,Scores of Panel
1,2A,,3.5,False,1.0,0,1,1,1,1,1,1,1,1,2,,4.5
2,3Lz+3T,,10.0,False,-0.2,-1,-1,0,0,-2,0,0,0,0,0,,9.8
3,CiSt1,,1.8,False,0.1,0,0,1,0,1,0,1,0,1,0,,1.9
4,3F,e,5.5,False,-1.4,-1,-1,-1,-1,-1,-2,-1,-2,-2,-2,,4.1
5,CSSp1,,1.7,False,0.14,-1,0,1,1,-1,0,1,1,-1,1,,1.84
6,SlSt1,,1.8,False,0.1,0,1,1,0,1,0,0,0,0,0,,1.9
7,FSSp1,,1.7,False,0.0,1,0,0,0,-1,0,1,0,0,0,,1.7
8,CCoSp3,,3.0,False,0.1,-1,0,1,0,1,1,1,0,0,1,,3.1
,,,29.0,,,,,,,,,,,,,,28.84
,Program Components,,,,Factor
,Skating Skills  ,,,,1.0,5.25,6.25,6.0,4.75,5.5,5.75,6.5,5.0,6.0,6.0,,5.6
,Transition / Linking Footwork  ,,,,1.0,5.0,6.0,5.75,4.5,5.25,5.0,6.0,5.0,5.25,5.75,,5.2
,Performance / Execution  ,,,,1.0,5.25,6.5,6.0,5.0,5.5,5.5,6.5,4.75,5.5,6.25,,5.45
,Choreography / Composition  ,,,,1.0,5.0,6.5,5.75,5.0,5.5,5.5,6.25,5.0,5.5,5.75,,5.35
,Interpretation  ,,,,1.0,5.0,6.75,6.0,5.0,5.25,5.25,6.5,5.0,5.25,6.25,,5.3
,,,,,,,,,,,,,,,,,26.9
