9
Rank,Name,Nation,Starting Number,Total Segment Score,Total Element Score,Total Program Component Score (factored),Total Deductions
26,WANG Melinda,TPE,0,31.64,16.8,16.84,2.00
#,Executed Elements,Info,Base Value,Bonus,GOE,1,2,3,4,5,6,7,8,9,Ref,Scores of Panel
1,3T+2T,,5.3,False,-2.0,-2,-2,-2,-3,-1,-2,-2,-2,-2,,3.3
2,3F<,<,1.7,False,-1.0,-3,-3,-3,-3,-3,-3,-3,-3,-3,,0.7
3,2A,,3.5,False,-2.5,-3,-3,-3,-3,-3,-3,-3,-3,-3,,1.0
4,LSp2,,1.9,False,0.0,0,0,0,0,0,-1,0,0,-1,,1.9
5,CCoSp1,,2.0,False,-0.3,-1,-2,0,-2,-3,-1,0,-1,-2,,1.7
6,SpSq3,,3.1,False,0.2,1,0,1,0,0,1,0,0,1,,3.3
7,FSSp3,,2.6,False,0.0,0,0,0,-1,-1,0,0,0,-2,,2.6
8,SlSt2,,2.3,False,0.0,0,0,1,0,0,0,0,0,0,,2.3
,,,22.4,,,,,,,,,,,,,16.8
,Program Components,,,,Factor
,Skating Skills  ,,,,0.8,4.25,4.5,4.5,3.75,4.0,4.5,4.5,4.5,3.5,,4.45
,Transitions / Linking Footwork  ,,,,0.8,4.0,4.0,3.75,3.5,3.75,4.0,4.0,4.0,3.0,,3.95
,Performance / Execution  ,,,,0.8,3.75,4.25,4.0,4.0,4.25,4.25,4.25,4.5,3.0,,4.2
,Choreography / Composition  ,,,,0.8,4.25,4.5,4.25,3.5,4.0,4.5,4.25,4.25,3.25,,4.3
,Interpretation  ,,,,0.8,4.25,4.25,4.0,3.75,4.0,4.25,4.0,4.5,3.0,,4.15
,,,,,,,,,,,,,,,,16.84
Deduction,Falls,-2.0
