10
Rank,Name,Nation,Starting Number,Total Segment Score,Total Element Score,Total Program Component Score (factored),Total Deductions
5,Rachael FLATT,USA,0,54.92,30.0,24.92,0.00
#,Executed Elements,Info,Base Value,Bonus,GOE,1,2,3,4,5,6,7,8,9,10,Ref,Scores of Panel
1,3F+3Lo<,<,7.0,False,-1.6,-2,-1,-2,-1,-2,-2,-2,-2,-1,-1,,5.4
2,3Lz,!,6.0,False,-1.0,-2,-1,-1,1,-1,-1,1,-1,-1,0,,5.0
3,CCoSp4,,3.5,False,0.0,0,1,0,0,1,0,1,0,0,0,,3.5
4,SlSt3,,3.3,False,0.5,1,1,1,0,1,1,1,1,1,1,,3.8
5,LSp2,,1.9,False,0.2,1,0,0,0,0,0,1,1,1,0,,2.1
6,2A,,3.5,False,0.0,0,0,0,0,0,1,0,0,0,0,,3.5
7,SpSq3,,3.1,False,0.3,1,1,0,1,1,1,1,1,0,0,,3.4
8,FCSp4,,3.2,False,0.1,0,0,0,0,0,1,1,1,0,0,,3.3
,,,31.5,,,,,,,,,,,,,,30.0
,Program Components,,,,Factor
,Skating Skills  ,,,,0.8,6.25,6.0,5.0,6.0,5.75,7.0,6.5,6.0,6.75,7.0,,6.4
,Transition / Linking Footwork  ,,,,0.8,5.5,5.75,4.75,5.5,5.5,6.0,6.25,5.75,6.25,6.75,,5.85
,Performance / Execution  ,,,,0.8,6.25,6.0,5.25,6.25,5.5,6.75,6.75,6.25,6.5,6.5,,6.3
,Choreography / Composition  ,,,,0.8,6.25,5.75,4.75,6.25,5.75,6.75,6.5,6.0,6.25,6.75,,6.2
,Interpretation  ,,,,0.8,7.0,6.25,5.0,6.5,5.5,6.5,6.5,6.5,6.0,6.75,,6.4
,,,,,,,,,,,,,,,,,24.92
