ISU GP Rostelecom Cup 2015,,,,,,
LADIES SHORT PROGRAMJUDGES DETAILS PER SKATER,,,,,,
Starting,Total Total,,,Total,Total,
Rank Name Nation Number,Segment Element,,,Program  Component,Deductions,
"",Score Score,,,Score (factored),,
1 Elena RADIONOVA RUS  12,71.79  38.44,,,33.35,0.00,
"# Executed Base GOE",The Judges Panel,,,,Ref Scores,
Elements Value,(in random order),,,,of Panel,
1 3Lz+3T  10.30  0.40 1 0 1,0 2 1 0,,,0 1,10.70,
2 FCSp4  3.20  0.64 1 1 2,2 1 1 1,,,2 1,3.84,
3 CCoSp3p4  3.50  0.71 2 1 2,2 1 1 2,,,1 1,4.21,
4 3Lo  5.61 x  0.80 1 1 2,0 1 1 1,,,2 1,6.41,
"",Info,,,,,Info
5 2A  3.63 x  0.29 1 0 1,-2 1 0 0,,,1 1,3.92,
6 StSq4  3.90  1.40 2 2 2,2 2 2 3,,,2 2,5.30,
7 LSp4  2.70  1.36 2 3 3,3 3 1 3,,,3 2,4.06,
32.84,,,,,38.44,
Program Components Factor,,,,,,
Skating Skills  0.80 7.75 8.25 8.25,8.50 8.00 8.25 8.50,,,8.75 8.75,8.36,
Transition / Linking Footwork  0.80 8.00 8.25 8.25,8.25 7.75 8.00 8.25,,,8.50 8.25,8.18,
Performance / Execution  0.80 8.25 8.50 8.25,8.50 8.00 8.25 8.75,,,8.00 8.50,8.32,
Choreography / Composition  0.80 8.00 8.50 8.50,8.75 8.00 8.00 8.50,,,8.25 8.50,8.32,
Interpretation  0.80 8.25 8.50 8.50,8.75 8.25 8.50 9.00,,,7.75 8.75,8.50,
Judges Total Program Component Score (factored),,,,,33.35,
Deductions:,,,,,0.00,
"x  Credit for highlight distribution, base value multiplied by 1.1",,,,,,
Starting,Total Total,,,Total,Total,
Rank Name Nation Number,Segment Element,,,Program  Component,Deductions,
"",Score Score,,,Score (factored),,
2 Alaine CHARTRAND CAN  7,67.38  37.30,,,30.08,0.00,
"# Executed Base GOE",The Judges Panel,,,,Ref Scores,
Elements Value,(in random order),,,,of Panel,
1 3Lz+3T  10.30  0.90 1 2 1,1 1 1 2,,,1 2,11.20,
2 LSp4  2.70  0.64 1 2 1,1 1 2 2,,,1 1,3.34,
3 FSSp4  3.00  0.50 1 1 1,0 1 1 1,,,1 1,3.50,
4 3Lo  5.61 x  0.30 1 1 0,0 0 0 1,,,0 1,5.91,
5 2A  3.63 x  0.43 0 1 1,1 1 0 1,,,1 1,4.06,
6 StSq4  3.90  1.10 1 3 2,1 2 1 1,,,1 3,5.00,
7 CCoSp3p4  3.50  0.79 2 2 1,0 2 2 1,,,1 2,4.29,
32.64,,,,,37.30,
Program Components Factor,,,,,,
Skating Skills  0.80 7.25 7.75 7.25,7.25 7.50 7.25 7.75,,,7.25 8.50,7.43,
Transition / Linking Footwork  0.80 6.75 8.25 7.50,7.00 7.25 7.00 7.50,,,7.50 8.25,7.43,
Performance / Execution  0.80 7.25 8.00 7.50,7.50 7.50 7.25 7.75,,,7.25 8.75,7.54,
Choreography / Composition  0.80 7.00 8.25 8.00,7.25 7.50 7.25 7.75,,,7.50 8.50,7.64,
Interpretation  0.80 7.25 8.50 7.50,7.00 7.25 7.25 8.00,,,7.25 9.00,7.57,
Judges Total Program Component Score (factored),,,,,30.08,
Deductions:,,,,,0.00,
"x  Credit for highlight distribution, base value multiplied by 1.1",,,,,,
ISU GP Rostelecom Cup 2015,,,,,,
LADIES SHORT PROGRAMJUDGES DETAILS PER SKATER,,,,,,
Starting,Total Total,,,Total,Total,
Rank Name Nation Number,Segment Element,,,Program  Component,Deductions,
"",Score Score,,,Score (factored),,
3 Evgenia MEDVEDEVA RUS  9,67.03  36.50,,,31.53,-1.00,
