ISU GP Rostelecom Cup 2015,,,,,
MEN FREE SKATINGJUDGES DETAILS PER SKATER,,,,,
Starting,Total Total,,Total,Total,
Rank Name Nation Number,Segment Element,,Program  Component,Deductions,
"",Score Score,,Score (factored),,
1 Javier FERNANDEZ ESP  9,184.44  92.70,,92.74,-1.00,
"# Executed Base GOE",The Judges Panel,,,Ref Scores,
Elements Value,(in random order),,,of Panel,
1 4T  10.30  2.14 3 2 1,2 2 2 3,,2 2,12.44,
2 4S+3T  14.80  2.57 3 3 3,2 2 2 3,,2 3,17.37,
3 3A  8.50  1.71 2 2 1,2 1 1 2,,2 2,10.21,
4 StSq4  3.90  1.70 3 2 2,2 2 2 3,,3 3,5.60,
"",Info,,,,Info
5 CSSp4  3.00  0.79 2 1 1,2 2 1 2,,1 2,3.79,
6 2S  1.43 x -0.60 -3 -3 -3,-3 -3 -3 -3,,-3 -3,0.83,
7 3F+1Lo+3S  11.22 x -0.50 0 -1 -1,0 -2 0 0,,-2 -1,10.72,
8 3T  4.73 x  1.00 3 2 0,0 2 1 2,,1 2,5.73,
9 3Lz+2T  8.03 x  1.00 2 2 1,1 1 1 2,,1 2,9.03,
10 ChSq1  2.00  1.40 3 1 1,2 3 1 3,,1 3,3.40,
11 3Lo  5.61 x  1.40 3 2 2,2 2 1 2,,2 2,7.01,
12 CCoSp2p3  2.50  0.21 0 1 -1,0 1 1 1,,0 0,2.71,
13 FCCoSp3p4  3.50  0.36 1 1 0,1 2 0 1,,0 1,3.86,
79.52,,,,92.70,
Program Components Factor,,,,,
Skating Skills  2.00 9.25 9.25 9.00,9.00 9.00 9.00 9.00,,8.75 9.00,9.04,
Transition / Linking Footwork  2.00 9.50 9.00 9.00,8.75 9.00 8.50 9.75,,8.50 9.50,9.04,
Performance / Execution  2.00 9.50 9.50 9.00,9.50 9.25 9.00 9.50,,9.25 9.75,9.36,
Choreography / Composition  2.00 10.00 9.50 9.00,9.00 9.50 9.25 9.75,,9.00 10.00,9.43,
Interpretation  2.00 10.00 9.50 9.50,9.25 9.25 9.25 9.75,,9.00 10.00,9.50,
Judges Total Program Component Score (factored),,,,92.74,
Deductions: Falls: -1.00,,,,-1.00,
"x  Credit for highlight distribution, base value multiplied by 1.1",,,,,
Starting,Total Total,,Total,Total,
Rank Name Nation Number,Segment Element,,Program  Component,Deductions,
"",Score Score,,Score (factored),,
2 Adam RIPPON USA  5,169.86  86.58,,83.28,0.00,
"# Executed Base GOE",The Judges Panel,,,Ref Scores,
Elements Value,(in random order),,,of Panel,
1 2A  3.30  0.57 2 1 1,2 1 1 1,,1 1,3.87,
2 3A+2T  9.80  1.00 1 1 1,1 1 1 1,,1 0,10.80,
3 FCSp4  3.20  0.79 2 1 2,2 1 1 2,,2 1,3.99,
4 3Lz  6.00 -0.70 -1 -1 -1,-1 -1 0 -1,,-1 -1,5.30,
5 StSq4  3.90  1.30 2 2 2,2 2 2 1,,1 2,5.20,
6 3A  9.35 x  1.29 2 1 1,2 2 1 1,,1 1,10.64,
7 3Lz+3T  11.33 x  1.00 1 2 2,2 1 1 0,,1 2,12.33,
8 3Lo  5.61 x  0.90 1 2 2,1 2 1 1,,0 1,6.51,
9 3F+2T+2Lo  9.24 x  0.90 1 2 2,1 1 1 2,,1 1,10.14,
10 CCoSp3p4  3.50  1.07 3 3 2,2 2 2 2,,2 2,4.57,
11 ChSq1  2.00  1.40 2 3 2,2 2 2 2,,2 1,3.40,
12 3S  4.84 x  0.20 0 1 1,0 0 1 0,,0 0,5.04,
13 FCCoSp3p4  3.50  1.29 2 3 3,2 2 2 3,,3 3,4.79,
75.57,,,,86.58,
Program Components Factor,,,,,
