9
Rank,Name,Nation,Starting Number,Total Segment Score,Total Element Score,Total Program Component Score (factored),Total Deductions
7,Nathalie WEINZIERL,GER,17,103.28,51.46,51.82,0.00
#,Executed Elements,Info,Base Value,Bonus,GOE,1,2,3,4,5,6,7,8,9,Ref,Scores of Panel
1,ChSq1,,2.0,False,0.6,0,1,1,1,1,1,0,1,2,,2.6
2,2A+3T,,7.6,False,-0.5,-1,-1,0,-1,-1,-1,0,-1,0,,7.1
3,3Lz,,6.0,False,0.5,1,1,0,1,1,0,0,1,1,,6.5
4,3Lz+SEQ,,4.8,False,-1.3,-2,-1,-2,-2,-3,-1,-2,-2,-2,,3.5
5,CCoSp3p4,,3.5,False,0.64,1,1,2,1,1,1,0,2,2,,4.14
6,StSq4,,3.9,False,0.6,1,1,1,1,1,0,0,1,2,,4.5
7,2Lo,,1.98,True,0.13,0,1,1,1,0,0,0,0,1,,2.11
8,3T,,4.73,True,-0.1,-1,1,0,0,-1,-1,0,0,1,,4.63
9,2A,,3.63,True,0.14,1,1,0,0,0,0,-1,0,1,,3.77
10,3S+2T,,6.27,True,0.0,-1,1,0,0,0,-1,0,0,1,,6.27
11,FSSp4,,3.0,False,0.07,0,1,0,0,0,0,0,0,1,,3.07
12,LSp4,,2.7,False,0.57,1,2,1,1,1,1,1,1,3,,3.27
,,,50.11,,,,,,,,,,,,,51.46
,Program Components,,,,Factor
,Skating Skills  ,,,,1.6,6.5,7.0,6.5,6.5,6.75,6.75,6.0,7.0,6.75,,6.68
,Transition / Linking Footwork  ,,,,1.6,6.25,6.75,5.5,6.0,6.25,5.5,6.0,6.5,6.5,,6.14
,Performance / Execution  ,,,,1.6,6.5,6.5,6.25,6.25,6.5,6.5,5.75,7.0,7.0,,6.5
,Choreography / Composition  ,,,,1.6,6.5,6.75,6.25,6.25,6.5,6.5,5.75,6.75,7.25,,6.5
,Interpretation  ,,,,1.6,6.5,6.75,6.5,6.5,6.25,6.75,5.75,7.0,6.75,,6.57
,,,,,,,,,,,,,,,,51.82
