9
Rank,Name,Nation,Starting Number,Total Segment Score,Total Element Score,Total Program Component Score (factored),Total Deductions
8,Zoe JONES / Christopher BOYADJI,GBR,1,44.59,23.78,22.81,2.0
#,Executed Elements,Info,Base Value,Bonus,GOE,1,2,3,4,5,6,7,8,9,Ref,Scores of Panel
1,2Tw2,,3.4,False,0.17,1.0,1.0,0.0,1.0,0.0,0.0,2.0,1.0,0.0,,3.57
2,3T,,4.3,False,-2.1,-3.0,-3.0,-3.0,-3.0,-3.0,-3.0,-3.0,-3.0,-3.0,,2.2
3,3Li3,,4.0,False,-0.5,-1.0,-1.0,-1.0,-1.0,-2.0,-1.0,-1.0,-1.0,-1.0,,3.5
4,3LzTh,,5.5,False,-1.7,-3.0,-2.0,-2.0,-3.0,-2.0,-2.0,-3.0,-3.0,-2.0,,3.8
5,FiDs2,,3.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,3.0
6,StSq3,,3.3,False,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,1.0,,3.3
7,PCoSp4,,4.5,False,-0.09,0.0,0.0,0.0,-1.0,0.0,-1.0,-1.0,0.0,0.0,,4.41
,,,28.0,,,,,,,,,,,,,23.78
,Program Components,,,,Factor
,Skating Skills,,,,0.8,6.0,5.75,6.0,5.25,6.0,5.75,6.25,5.75,5.5,,5.82
,Transitions,,,,0.8,5.5,5.75,5.75,5.25,6.25,5.5,5.75,5.25,5.25,,5.54
,Performance,,,,0.8,5.75,5.5,5.75,5.0,6.0,5.25,5.75,5.5,5.5,,5.57
,Composition,,,,0.8,5.75,6.0,6.0,5.5,6.25,5.5,6.0,5.75,5.75,,5.82
,Interpretation of the Music,,,,0.8,5.5,5.75,6.0,5.25,6.0,5.75,6.25,5.5,5.75,,5.75
,,,,,,,,,,,,,,,,22.81
Deduction,Deductions Time violation,-1.0
Deduction,Falls,-1.0
