8
Rank,Name,Nation,Starting Number,Total Segment Score,Total Element Score,Total Program Component Score (factored),Total Deductions
3,Kaitlyn WEAVER / Andrew POJE,CAN,7,93.38,44.25,49.13,0.00
#,Executed Elements,Info,Base Value,Bonus,GOE,1,2,3,4,5,6,7,8,Ref,Scores of Panel
1,CoSp2,,3.0,False,0.83,1,2,2,2,2,2,1,1,,3.83
2,SlLi4,,4.0,False,0.92,1,1,2,2,2,2,2,2,,4.92
3,CiSt3,,6.5,False,1.0,1,1,1,1,1,2,1,1,,7.5
4,RoLi4,,4.0,False,1.0,2,2,2,2,2,3,2,2,,5.0
5,STw4,,6.0,False,0.0,0,-1,1,0,0,0,0,0,,6.0
6,CuLi4,,4.0,False,1.08,2,2,2,2,2,3,3,2,,5.08
7,DiSt2,,5.0,False,1.0,1,1,1,1,1,1,0,1,,6.0
8,CuLi4,,4.0,False,1.0,1,2,2,2,2,2,2,2,,5.0
9,ChLi1,,0.2,False,0.72,1,3,2,0,2,2,2,2,,0.92
,,,36.7,,,,,,,,,,,,44.25
,Program Components,,,,Factor
,Skating Skills  ,,,,1.25,8.25,7.75,8.0,8.5,8.5,8.5,7.5,7.75,,8.13
,Linking Footwork / Movement  ,,,,1.75,7.75,8.0,7.5,8.5,8.5,8.5,7.25,7.5,,7.96
,Performance  ,,,,1.0,8.5,8.25,8.0,8.75,8.5,9.0,7.75,8.0,,8.33
,Choreography  ,,,,1.0,8.75,8.5,7.75,9.0,9.0,8.25,7.75,7.75,,8.33
,Interpretation / Timing  ,,,,1.0,8.5,8.5,8.0,9.0,9.0,8.5,7.5,7.75,,8.38
,,,,,,,,,,,,,,,49.13
