10
Rank,Name,Nation,Starting Number,Total Segment Score,Total Element Score,Total Program Component Score (factored),Total Deductions
3,Morgan MATTHEWS / Maxim ZAVOZIN,USA,0,47.61,26.5,22.11,1.00
#,Executed Elements,Info,Base Value,Bonus,GOE,1,2,3,4,5,6,7,8,9,10,Ref,Scores of Panel
1,NtMiSt3+FSTw4,,7.6,False,0.4,0,0,1,1,0,0,1,0,1,1,,8.0
2,CuLi4,,4.0,False,0.6,1,1,1,1,1,2,1,0,2,1,,4.6
3,CoSp4,,4.7,False,0.3,0,0,1,0,0,1,1,0,2,1,,5.0
4,DiSt2,,4.8,False,0.0,0,0,0,0,0,1,0,0,0,0,,4.8
5,RoLi4,,4.0,False,0.1,1,1,0,1,0,0,0,0,1,1,,4.1
,,,25.1,,,,,,,,,,,,,,26.5
,Program Components,,,,Factor
,Skating Skills ,,,,0.8,6.25,5.5,6.25,5.75,5.25,6.25,5.5,5.5,5.5,5.75,,5.8
,Linking Footwork / Movement ,,,,0.8,6.0,5.25,6.0,5.5,5.5,6.0,5.5,5.0,5.5,5.5,,5.7
,Performance ,,,,0.6,6.0,5.5,6.25,5.75,5.25,6.25,5.75,5.5,5.5,5.75,,5.8
,Choreography ,,,,0.6,6.0,5.25,6.0,5.75,5.5,6.25,6.0,5.5,5.25,6.0,,5.8
,Interpretation / Timing ,,,,1.0,6.75,5.75,6.25,5.75,5.5,6.5,6.0,5.25,5.5,6.0,,5.95
,,,,,,,,,,,,,,,,,22.11
Deduction,Extended lifts,-1.0
