ISU Four Continents Championships 2018,,,,
ICE DANCE FREE DANCEJUDGES DETAILS PER SKATER,,,,
Starting Total,Total,Total,Total,
Rank Name Nation Number Segment,Element,Program  Component,Deductions,
Score,Score,Score (factored),,
1 Kaitlin HAWAYEK / Jean-Luc BAKER USA  12  105.21,54.60,50.61,0.00,
Executed Base,,,Scores of,
"# GOE J1 J2 J3 J4 J5",J6 J7In fo,J8 J9 Ref,,Info
Elements Value,,,Panel,
1 CiSt3  7.10  1.89 2 2 1 2 1,1 2,2 2,8.99,
2 STw4  6.60  1.20 2 2 2 3 2,2 2,2 2,7.80,
3 CuLi4  4.50  1.54 3 3 3 2 1,2 2,3 3,6.04,
4 DiSt3  7.10  2.20 2 2 1 2 2,2 2,3 2,9.30,
5 RoLi4  4.50  1.37 3 2 1 2 2,3 2,2 3,5.87,
6 ChTw1  1.00  1.40 1 2 2 3 2,2 2,2 2,2.40,
7 CoSp3  4.60  1.11 2 2 0 2 2,1 2,2 2,5.71,
8 SlLi4  4.50  1.29 3 2 1 2 2,2 2,3 2,5.79,
9 ChLi1  1.00  1.70 2 3 2 3 2,2 3,3 2,2.70,
40.90,,,54.60,
Program Components Factor,,,,
Skating Skills  1.20 8.00 8.25 8.00 8.75 8.00,8.50 8.25,8.50 8.00,8.21,
Transitions  1.20 8.25 8.25 7.50 8.75 7.75,8.25 8.00,8.25 8.25,8.14,
Performance  1.20 8.00 8.75 8.00 9.00 8.25,8.75 8.25,8.75 8.75,8.50,
Composition  1.20 8.25 8.75 8.50 9.00 8.00,9.00 8.50,8.75 9.00,8.68,
Interpretation of the Music/Timing  1.20 8.00 8.50 8.50 9.00 8.50,8.50 8.75,9.00 8.75,8.64,
Judges Total Program Component Score (factored),,,50.61,
Deductions,,,0.00,
Starting Total,Total,Total,Total,
Rank Name Nation Number Segment,Element,Program  Component,Deductions,
Score,Score,Score (factored),,
2 Carolane SOUCISSE / Shane FIRUS CAN  13  99.85,54.58,47.27,2.00,
Executed Base,,,Scores of,
"# GOE J1 J2 J3 J4 J5",J6 J7,J8 J9 Ref,,
Elements Value,,,Panel,
1 STw4  6.60  1.20 2 2 2 3 2,2 2,2 2,7.80,
2 CiSt3  7.10  2.04 2 2 1 2 2,2 2,2 1,9.14,
3 SlLi4  4.50  1.03 3 1 1 2 1,2 2,2 2,5.53,
4 CoSp4  5.60  0.86 2 1 1 2 2,1 1,2 1,6.46,
5 StaLi4  4.50  0.86 3 1 1 2 1,2 1,2 1,5.36,
6 ChTw1  1.00  1.70 3 2 1 3 2,3 3,2 2,2.70,
7 DiSt3  7.10  2.20 2 2 0 2 2,2 2,2 2,9.30,
8 RoLi4  4.50  1.29 3 2 1 2 2,2 3,2 2,5.79,
9 ChLi1  1.00  1.50 2 2 1 2 2,3 3,2 2,2.50,
41.90,,,54.58,
Program Components Factor,,,,
Skating Skills  1.20 8.25 7.75 7.00 8.00 7.50,8.25 8.00,7.50 7.50,7.79,
Transitions  1.20 8.00 7.50 6.75 7.75 7.25,8.25 7.75,7.25 7.50,7.57,
Performance  1.20 8.25 8.00 7.25 8.00 7.50,8.50 8.00,7.75 8.00,7.93,
Composition  1.20 8.25 7.50 7.50 8.00 7.50,9.00 8.50,8.00 8.00,7.96,
Interpretation of the Music/Timing  1.20 8.50 8.00 7.00 8.00 7.75,9.00 8.50,8.25 8.00,8.14,
Judges Total Program Component Score (factored),,,47.27,
Deductions Illegal element/movement: -2.00,,,-2.00,
ISU Four Continents Championships 2018,,,,
ICE DANCE FREE DANCEJUDGES DETAILS PER SKATER,,,,
Starting Total,Total,Total,Total,
Rank Name Nation Number Segment,Element,Program  Component,Deductions,
Score,Score,Score (factored),,
