10
Rank,Name,Nation,Starting Number,Total Segment Score,Total Element Score,Total Program Component Score (factored),Total Deductions
7,Lauren SENFT / Leif GISLASON,CAN,0,43.73,24.6,20.13,1.00
#,Executed Elements,Info,Base Value,Bonus,GOE,1,2,3,4,5,6,7,8,9,10,Ref,Scores of Panel
1,CoSp4,,4.7,False,0.0,0,1,0,0,0,0,-1,0,0,1,,4.7
2,NtMiTw4,,3.3,False,-0.1,0,0,-1,0,0,-1,0,0,-1,0,,3.2
3,NtMiSt3,,3.8,False,0.0,0,0,0,0,-1,0,0,0,0,-1,,3.8
4,CuLi4,,4.0,False,0.1,1,0,0,1,0,0,0,0,0,0,,4.1
5,DiSt2,,5.4,False,-0.2,0,0,0,0,0,-1,-1,-1,0,0,,5.2
6,RoLi4,,4.0,False,-0.4,-1,0,0,1,0,0,-3,-1,-2,-3,,3.6
,,,25.2,,,,,,,,,,,,,,24.6
,Program Components,,,,Factor
,Skating Skills ,,,,0.8,5.25,5.25,5.5,5.75,4.75,4.75,5.25,4.75,5.5,5.25,,5.35
,Linking Footwork / Movement ,,,,0.8,5.0,5.5,5.25,5.5,5.0,4.75,5.25,5.0,5.5,5.0,,5.3
,Performance ,,,,0.6,5.25,4.5,5.25,5.5,5.0,5.25,5.0,5.0,5.5,4.75,,5.2
,Choreography ,,,,0.6,5.25,5.5,5.5,5.75,5.25,5.0,5.0,5.25,5.5,4.75,,5.4
,Interpretation / Timing ,,,,1.0,5.25,5.25,5.5,5.25,5.25,5.0,5.0,5.0,5.75,5.0,,5.25
,,,,,,,,,,,,,,,,,20.13
Deduction,Falls,-1.0
