10
Rank,Name,Nation,Starting Number,Total Segment Score,Total Element Score,Total Program Component Score (factored),Total Deductions
5,Pernelle CARRON / Mathieu JOST,FRA,0,47.61,26.7,20.91,0.00
#,Executed Elements,Info,Base Value,Bonus,GOE,1,2,3,4,5,6,7,8,9,10,Ref,Scores of Panel
1,NtMiTw4,,3.3,False,0.2,1,1,0,1,1,0,0,0,0,1,,3.5
2,NtMiSt4,,4.3,False,0.1,1,0,0,1,0,0,0,0,0,0,,4.4
3,RoLi4,,4.0,False,0.5,1,1,1,1,1,0,1,0,1,1,,4.5
4,CoSp4,,4.7,False,-0.1,0,0,0,0,-1,-1,-1,0,-1,1,,4.6
5,SlLi2,,3.0,False,0.5,1,1,1,1,1,1,1,1,0,0,,3.5
6,DiSt3,,6.2,False,0.0,0,0,0,1,0,-1,-1,0,0,0,,6.2
,,,25.5,,,,,,,,,,,,,,26.7
,Program Components,,,,Factor
,Skating Skills  ,,,,0.8,5.75,5.5,5.75,6.25,5.5,5.5,5.5,5.25,5.25,5.75,,5.55
,Linking Footwork / Movement  ,,,,0.8,5.5,5.25,5.5,6.25,5.25,5.25,5.25,5.25,5.0,5.5,,5.35
,Performance  ,,,,0.6,5.75,5.5,5.75,6.0,5.5,5.25,5.25,5.5,5.25,5.5,,5.55
,Choreography  ,,,,0.6,5.75,5.75,5.75,6.5,5.75,5.5,5.25,5.5,5.25,5.5,,5.6
,Interpretation / Timing  ,,,,1.0,5.5,5.5,5.75,6.5,5.75,5.25,5.25,5.5,5.0,5.5,,5.5
,,,,,,,,,,,,,,,,,20.91
