8
Rank,Name,Nation,Starting Number,Total Segment Score,Total Element Score,Total Program Component Score (factored),Total Deductions
8,Andrea CHONG / Guillame GFELLER,CAN,0,43.24,23.9,19.34,0.00
#,Executed Elements,Info,Base Value,Bonus,GOE,1,2,3,4,5,6,7,8,Ref,Scores of Panel
1,MiStNt2,,5.4,False,0.2,0,0,1,0,0,1,0,0,,5.6
2,RoLi4,,4.0,False,0.1,1,0,0,0,0,1,0,0,,4.1
3,Sp3,,4.0,False,-0.4,-1,-1,-1,0,-1,-1,0,-1,,3.6
4,DiSt2,,6.4,False,-0.2,0,-1,0,-1,0,0,-1,0,,6.2
5,STw4,,4.7,False,-0.3,0,-1,0,-1,-1,-1,0,-2,,4.4
6,Li+TRANS,,0.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
,,,24.5,,,,,,,,,,,,23.9
,Program Components,,,,Factor
,Skating Skills  ,,,,0.8,5.25,5.25,5.5,4.75,5.25,5.25,4.75,5.0,,5.1
,Linking Footwork / Movement  ,,,,0.8,5.25,5.0,5.0,4.5,5.0,5.0,4.5,4.75,,4.85
,Performance  ,,,,0.6,5.25,5.0,5.75,4.75,5.25,5.5,4.75,5.0,,5.15
,Choreography  ,,,,0.6,5.5,5.25,6.0,4.5,5.75,5.0,4.5,5.0,,5.15
,Interpretation / Timing  ,,,,1.0,5.5,5.0,5.25,4.75,5.5,5.25,4.25,5.25,,5.2
,,,,,,,,,,,,,,,19.34
