8
Rank,Name,Nation,Starting Number,Total Segment Score,Total Element Score,Total Program Component Score (factored),Total Deductions
1,Meryl DAVIS / Charlie WHITE,USA,0,56.36,29.1,27.26,0.00
#,Executed Elements,Info,Base Value,Bonus,GOE,1,2,3,4,5,6,7,8,Ref,Scores of Panel
1,STw4,,4.7,False,0.8,0,3,1,1,2,2,2,2,,5.5
2,DiSt3,,7.2,False,1.2,2,1,1,1,2,1,1,1,,8.4
3,Sp4,,4.7,False,0.5,1,1,0,1,2,0,2,1,,5.2
4,MiStNt3,,6.2,False,-0.4,-1,0,-1,-1,1,0,0,0,,5.8
5,SlLi4,,4.0,False,0.2,1,1,-1,0,1,-1,2,1,,4.2
6,Li+TRANS,,0.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
,,,26.8,,,,,,,,,,,,29.1
,Program Components,,,,Factor
,Skating Skills  ,,,,0.8,7.0,7.25,6.75,7.25,7.25,7.25,7.0,7.25,,7.15
,Linking Footwork / Movement  ,,,,0.8,7.5,7.25,6.5,7.0,7.25,7.25,7.0,6.75,,7.05
,Performance  ,,,,0.6,7.25,7.0,6.75,6.75,7.5,7.0,7.25,7.0,,7.05
,Choreography  ,,,,0.6,7.5,7.5,6.75,7.25,7.5,7.0,7.25,7.0,,7.2
,Interpretation / Timing  ,,,,1.0,7.25,7.5,6.5,7.25,7.5,7.5,7.5,7.25,,7.35
,,,,,,,,,,,,,,,27.26
