10
Rank,Name,Nation,Starting Number,Total Segment Score,Total Element Score,Total Program Component Score (factored),Total Deductions
12,Alisa DREI,FIN,0,40.46,19.5,21.96,1.00
#,Executed Elements,Info,Base Value,Bonus,GOE,1,2,3,4,5,6,7,8,9,10,Ref,Scores of Panel
1,3T+3T,,8.0,False,-2.2,-2,-3,-2,-3,-3,-2,-2,-2,-2,-3,,5.8
2,2Lo,,1.5,False,-1.0,-3,-3,-3,-2,-3,-3,-3,-3,-3,-3,,0.5
3,LSp1,,1.5,False,0.0,-1,0,0,0,0,0,0,0,0,0,,1.5
4,2A,,3.3,False,-1.4,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,,1.9
5,FSSp2,,2.0,False,0.0,0,0,0,0,0,0,0,0,0,0,,2.0
6,SpSq2,,2.3,False,0.2,0,0,1,0,0,0,1,0,1,0,,2.5
7,CiSt1,,1.8,False,0.0,1,0,0,0,0,0,0,0,0,0,,1.8
8,CCoSp4,,3.5,False,0.0,0,0,0,0,1,0,0,0,1,0,,3.5
,,,23.9,,,,,,,,,,,,,,19.5
,Program Components,,,,Factor
,Skating Skills  ,,,,0.8,5.5,6.25,6.0,5.5,6.0,5.5,6.0,5.75,6.0,6.5,,6.0
,Transition / Linking Footwork  ,,,,0.8,5.25,5.75,5.75,5.25,5.5,5.0,5.0,5.0,5.5,5.0,,5.25
,Performance / Execution  ,,,,0.8,4.75,5.75,5.5,5.0,5.5,5.0,5.25,5.0,5.75,4.75,,5.3
,Choreography / Composition  ,,,,0.8,5.25,6.25,5.75,5.5,5.25,5.5,5.5,5.5,5.5,5.5,,5.55
,Interpretation  ,,,,0.8,5.25,6.0,5.5,5.25,5.5,5.25,5.25,5.5,5.25,5.0,,5.35
,,,,,,,,,,,,,,,,,21.96
Deduction,Falls,-1.0
