9
Rank,Name,Nation,Starting Number,Total Segment Score,Total Element Score,Total Program Component Score (factored),Total Deductions
1,Anna CAPPELLINI / Luca LANOTTE,ITA,27,72.31,36.03,36.28,0.00
#,Executed Elements,Info,Base Value,Bonus,GOE,1,2,3,4,5,6,7,8,9,Ref,Scores of Panel
1,STw4,,6.6,False,1.46,3,2,3,2,2,3,2,2,3,,8.06
2,1RW4+kpYYY,,5.0,False,1.2,2,2,2,2,2,2,2,1,2,,6.2
3,2RW3+kpNYY,,4.4,False,0.94,2,2,1,1,2,2,1,2,1,,5.34
4,PSt4,,8.6,False,2.04,2,2,2,1,2,2,2,3,1,,10.64
5,RoLi4,,4.5,False,1.29,3,2,2,2,2,2,2,3,2,,5.79
,,,29.1,,,,,,,,,,,,,36.03
,Program Components,,,,Factor
,Skating Skills  ,,,,0.8,9.5,9.25,9.0,7.5,9.5,8.75,8.75,8.75,8.75,,8.96
,Linking Footwork / Movement  ,,,,0.8,9.25,9.0,8.75,7.75,9.25,9.0,8.5,8.5,8.75,,8.82
,Performance  ,,,,0.8,9.5,9.25,9.5,8.25,9.5,9.25,9.25,8.75,9.0,,9.21
,Choreography  ,,,,0.8,9.5,9.25,9.25,8.0,9.5,8.75,9.0,9.0,9.25,,9.14
,Interpretation / Timing  ,,,,0.8,9.75,9.25,9.25,8.5,9.25,9.25,9.25,9.0,9.25,,9.21
,,,,,,,,,,,,,,,,36.28
