9
Rank,Name,Nation,Starting Number,Total Segment Score,Total Element Score,Total Program Component Score (factored),Total Deductions
12,Nora HOFFMANN / Maxim ZAVOZIN,HUN,0,46.83,24.1,23.73,1.00
#,Executed Elements,Info,Base Value,Bonus,GOE,1,2,3,4,5,6,7,8,9,Ref,Scores of Panel
1,DiSt4,,8.0,False,1.0,1,0,0,1,1,1,1,1,1,,9.0
2,STw4,,4.7,False,0.2,1,0,0,2,0,0,1,0,1,,4.9
3,Sp3,,4.0,False,-0.3,0,-1,0,-1,-1,0,0,-1,-1,,3.7
4,MiStNt1,,4.6,False,-2.2,-2,-3,-2,-3,-3,-2,-2,-2,-2,,2.4
5,RoLi4,,4.0,False,0.1,0,0,1,0,0,0,0,0,1,,4.1
6,Li+TRANS,,0.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
,,,25.3,,,,,,,,,,,,,24.1
,Program Components,,,,Factor
,Skating Skills  ,,,,0.8,6.5,5.75,5.5,6.0,6.25,6.5,5.75,6.25,6.0,,6.2
,Linking Footwork / Movement  ,,,,0.8,6.75,5.25,5.25,6.25,6.0,6.25,5.5,6.0,5.75,,6.05
,Performance  ,,,,0.6,7.0,5.25,5.75,6.5,6.0,6.5,5.5,6.0,5.75,,6.15
,Choreography  ,,,,0.6,7.0,5.5,5.5,7.0,6.5,6.5,5.75,6.0,6.0,,6.4
,Interpretation / Timing  ,,,,1.0,7.0,5.5,5.0,7.0,6.25,6.5,5.75,6.25,6.0,,6.4
,,,,,,,,,,,,,,,,23.73
Deduction,Falls,-1.0
