8
Rank,Name,Nation,Starting Number,Total Segment Score,Total Element Score,Total Program Component Score (factored),Total Deductions
3,Ekaterina BOBROVA / Dmitri SOLOVIEV,RUS,2,64.38,31.58,32.8,0.00
#,Executed Elements,Info,Base Value,Bonus,GOE,1,2,3,4,5,6,7,8,Ref,Scores of Panel
1,STw4,,6.6,False,1.1,2,2,1,2,1,3,2,2,,7.7
2,1RW4+kpYYY,,5.0,False,0.6,0,1,1,1,1,2,1,1,,5.6
3,2RW3+kpYNY,,4.4,False,0.2,0,0,0,1,0,1,0,1,,4.6
4,RoLi3,,4.0,False,1.3,3,2,1,2,2,3,2,2,,5.3
5,PSt3,,7.1,False,1.28,1,1,1,2,1,2,0,1,,8.38
,,,27.1,,,,,,,,,,,,31.58
,Program Components,,,,Factor
,Skating Skills  ,,,,0.8,8.0,8.5,8.0,8.5,7.0,8.5,8.75,8.25,,8.29
,Linking Footwork / Movement  ,,,,0.8,7.5,8.25,7.5,8.5,6.5,8.5,8.5,7.5,,7.96
,Performance  ,,,,0.8,8.5,8.5,7.5,8.75,7.0,8.75,8.75,8.25,,8.38
,Choreography  ,,,,0.8,8.25,8.75,7.75,9.0,7.0,8.75,8.75,8.0,,8.38
,Interpretation / Timing  ,,,,0.8,7.75,8.5,7.25,8.5,6.75,9.0,8.5,7.5,,8.0
,,,,,,,,,,,,,,,32.8
