9
Rank,Name,Nation,Starting Number,Total Segment Score,Total Element Score,Total Program Component Score (factored),Total Deductions
33,Eveline BRUNNER,SUI,14,39.69,20.0,20.69,-1.00
#,Executed Elements,Info,Base Value,Bonus,GOE,1,2,3,4,5,6,7,8,9,Ref,Scores of Panel
1,3Lz,,6.0,False,-2.1,-3,-3,-3,-3,-3,-3,-3,-3,-3,,3.9
2,2Lo+2T*,*,1.8,False,-0.9,-3,-3,-3,-3,-3,-3,-3,-3,-3,,0.9
3,CCoSp3p4,,3.5,False,0.0,0,0,1,0,0,0,-1,0,0,,3.5
4,StSq3,,3.3,False,0.43,1,1,2,1,1,0,1,1,0,,3.73
5,2A,,3.63,True,-1.0,-2,-2,-2,-2,-2,-2,-2,-2,-3,,2.63
6,FSSp3,,2.6,False,-0.09,0,-1,-1,-1,0,0,0,0,0,,2.51
7,LSp3,,2.4,False,0.43,1,0,1,1,1,1,1,1,0,,2.83
,,,23.23,,,,,,,,,,,,,20.0
,Program Components,,,,Factor
,Skating Skills  ,,,,0.8,6.0,5.0,5.75,4.75,5.0,5.25,4.5,5.25,4.75,,5.11
,Transition / Linking Footwork  ,,,,0.8,5.5,4.5,5.75,5.0,5.25,5.25,3.75,5.0,5.0,,5.07
,Performance / Execution  ,,,,0.8,5.25,4.5,5.5,5.0,5.0,5.25,4.25,5.0,5.0,,5.0
,Choreography / Composition  ,,,,0.8,5.75,5.0,5.75,5.5,5.25,5.5,3.75,5.5,5.25,,5.39
,Interpretation  ,,,,0.8,5.75,4.75,5.75,5.25,5.25,5.5,4.5,5.25,5.25,,5.29
,,,,,,,,,,,,,,,,20.69
Deduction,Falls,-1.0
