ISU GP 2017 Bridgestone Skate America,,,,
LADIES SHORT PROGRAMJUDGES DETAILS PER SKATER,,,,
Starting Total,Total,Total,Total,
Rank Name Nation Number Segment,Element,Program  Component,Deductions,
Score,Score,Score (factored),,
1 Satoko MIYAHARA JPN  11  70.72,36.77,33.95,0.00,
Executed Base,,,Scores of,
"# GOE J1 J2 J3 J4 J5 Info",J6 J7,J8 J9 Ref,,Info
Elements Value,,,Panel,
1 3Lz+3T  10.30 -1.40 -2 -2 -2 -2 -2,-2 -2,-2 -2,8.90,
2 FCSp4  3.20  0.71 2 2 2 1 1,2 1,1 1,3.91,
3 CCoSp4  3.50  1.00 3 2 3 2 2,2 2,1 1,4.50,
4 3Lo  5.61 x  0.20 0 0 0 0 1,1 1,0 0,5.81,
5 StSq4  3.90  1.70 3 3 3 2 2,2 2,1 3,5.60,
6 2A  3.63 x  0.29 0 0 1 1 1,1 1,0 0,3.92,
7 LSp4  2.70  1.43 3 3 3 2 2,3 3,3 3,4.13,
32.84,,,36.77,
Program Components Factor,,,,
Skating Skills  0.80 8.75 8.50 8.75 8.50 8.50,8.00 8.50,8.50 8.00,8.46,
Transitions  0.80 8.75 8.50 8.50 8.75 8.00,8.00 8.25,8.25 7.75,8.32,
Performance  0.80 9.25 8.75 8.50 8.50 8.25,8.25 8.50,8.50 8.25,8.46,
Composition  0.80 8.75 8.75 8.75 8.75 8.50,8.50 8.25,8.50 8.00,8.57,
Interpretation of the Music  0.80 9.00 9.00 8.75 8.50 8.25,8.50 8.50,8.75 8.25,8.61,
Judges Total Program Component Score (factored),,,33.95,
Deductions,,,0.00,
"x  Credit for highlight distribution, base value multiplied by 1.1",,,,
Starting Total,Total,Total,Total,
Rank Name Nation Number Segment,Element,Program  Component,Deductions,
Score,Score,Score (factored),,
2 Kaori SAKAMOTO JPN  6  69.40,38.26,31.14,0.00,
Executed Base,,,Scores of,
"# GOE J1 J2 J3 J4 J5",J6 J7,J8 J9 Ref,,
Elements Value,,,Panel,
1 LSp4  2.70  1.07 3 2 2 2 1,2 2,2 3,3.77,
2 StSq3  3.30  0.71 2 1 2 1 1,1 2,1 2,4.01,
3 FCSp4  3.20  0.79 2 1 2 1 1,2 2,1 2,3.99,
4 3F+3T  10.56 x  1.40 2 2 3 2 2,1 2,1 3,11.96,
5 3Lo  5.61 x  1.30 2 1 2 2 2,2 2,1 2,6.91,
6 2A  3.63 x  0.93 2 2 2 1 2,2 2,0 2,4.56,
7 CCoSp3  3.00  0.06 2 1 0 -1 0,1 -1,-1 0,3.06,
32.00,,,38.26,
Program Components Factor,,,,
Skating Skills  0.80 8.75 7.75 8.00 8.25 7.75,7.25 8.00,8.00 8.00,7.96,
Transitions  0.80 8.50 7.50 7.75 7.50 7.25,7.00 7.75,7.75 7.25,7.54,
Performance  0.80 9.00 7.25 8.00 8.25 7.25,7.00 8.00,7.75 7.75,7.75,
Composition  0.80 9.00 7.50 8.25 7.75 7.75,7.25 8.00,8.00 8.00,7.89,
Interpretation of the Music  0.80 8.50 7.25 8.25 7.75 7.50,7.00 8.00,8.00 7.75,7.79,
Judges Total Program Component Score (factored),,,31.14,
Deductions,,,0.00,
"x  Credit for highlight distribution, base value multiplied by 1.1",,,,
ISU GP 2017 Bridgestone Skate America,,,,
LADIES SHORT PROGRAMJUDGES DETAILS PER SKATER,,,,
Starting Total,Total,Total,Total,
Rank Name Nation Number Segment,Element,Program  Component,Deductions,
Score,Score,Score (factored),,
3 Gabrielle DALEMAN CAN  10  68.08,35.10,32.98,0.00,
Executed Base,,,Scores of,
"# GOE J1 J2 J3 J4 J5 Info",J6 J7,J8 J9 Ref,,Info
Elements Value,,,Panel,
