ISU GP 2017 Bridgestone Skate America,,,,,
PAIRS FREE SKATINGJUDGES DETAILS PER SKATER,,,,,
Starting Total,Total,,Total,Total,
Rank Name Nation Number Segment,Element,,Program  Component,Deductions,
Score,Score,,Score (factored),,
1 Aljona SAVCHENKO / Bruno MASSOT GER  5  150.58,75.31,,75.27,0.00,
Executed Base,,,,Scores of,
"# GOE J1 J2 J3 InJfo4 J5",J6 J7,,J8 J9 Ref,,Info
Elements Value,,,,Panel,
1 3Tw3  6.20  2.00 2 3 3 2 3,3 3,,3 3,8.20,
2 3LzTh  5.50  0.70 1 0 2 1 1,2 0,,1 1,6.20,
3 3S+1T+1T  5.20 -1.30 -2 -3 -1 -2 -3,-1 -2,,-1 -2,3.90,
4 3T  4.30  1.10 1 2 1 2 3,2 1,,1 2,5.40,
5 3STh  4.50  2.00 2 3 3 3 3,3 2,,3 3,6.50,
6 5RLi4  7.50  1.90 2 3 2 2 3,3 3,,3 3,9.40,
7 3Li4  4.50  1.21 2 2 3 2 3,3 2,,3 2,5.71,
8 CCoSp4  3.50  1.43 3 3 3 3 3,3 2,,2 3,4.93,
9 PCoSp4  4.50  1.07 2 2 2 3 3,2 2,,2 2,5.57,
10 ChSq1  2.00  1.70 2 3 2 2 3,3 2,,2 3,3.70,
11 BoDs4  4.50  1.70 2 3 2 2 3,3 2,,2 3,6.20,
12 5ALi4  7.50  2.10 2 3 3 3 3,3 3,,3 3,9.60,
59.70,,,,75.31,
Program Components Factor,,,,,
Skating Skills  1.60 9.00 9.25 9.50 9.25 9.50,9.50 9.00,,9.50 9.50,9.36,
Transitions  1.60 8.75 9.25 9.25 9.00 9.50,9.50 8.75,,9.50 9.50,9.25,
Performance  1.60 8.75 9.00 9.50 9.00 9.50 10.00,9.25,,9.75 9.50,9.36,
Composition  1.60 9.00 9.50 9.50 9.25 9.75 10.00,9.00,,9.75 9.75,9.50,
Interpretation of the Music  1.60 9.00 9.50 9.75 9.25 9.75 10.00,9.25,,9.75 9.75,9.57,
Judges Total Program Component Score (factored),,,,75.27,
Deductions,,,,0.00,
Starting Total,Total,,Total,Total,
Rank Name Nation Number Segment,Element,,Program  Component,Deductions,
Score,Score,,Score (factored),,
2 Xiaoyu YU / Hao ZHANG CHN  8  145.53,73.63,,71.90,0.00,
Executed Base,,,,Scores of,
"# GOE J1 J2 J3 J4 J5",J6 J7,,J8 J9 Ref,,
Elements Value,,,,Panel,
1 3S  4.40  0.60 1 -1 0 2 1,1 1,,1 1,5.00,
2 3Tw4  6.60  2.00 2 3 3 3 3,2 3,,3 3,8.60,
3 3T+2T  5.60  0.80 1 0 1 2 2,1 1,,0 2,6.40,
4 BoDs3  4.00  1.30 1 1 2 2 3,3 2,,1 2,5.30,
5 PCoSp4  4.50  0.86 1 2 1 2 2,2 2,,1 2,5.36,
6 5RLi4  7.50  1.90 2 3 2 3 3,2 3,,3 3,9.40,
7 3LoTh  5.00  2.10 3 3 3 3 3,3 3,,3 3,7.10,
8 3STh  4.50  2.10 3 3 3 3 3,2 3,,3 3,6.60,
9 FCCoSp3  3.00  0.00 0 0 0 -1 1,0 0,,0 0,3.00,
10 5ALi4  7.50  1.20 1 1 2 1 2,2 2,,3 2,8.70,
11 3Li3  4.00  1.07 2 2 2 2 2,2 3,,3 2,5.07,
12 ChSq1  2.00  1.10 1 2 1 2 2,1 3,,2 1,3.10,
58.60,,,,73.63,
Program Components Factor,,,,,
Skating Skills  1.60 8.75 8.75 9.00 9.00 9.00,9.25 9.50,,9.50 9.25,9.11,
Transitions  1.60 8.75 8.75 8.50 8.75 9.25,8.75 8.75,,9.25 8.50,8.79,
