ISU GP 2017 Bridgestone Skate America,,,,
ICE DANCE SHORT DANCEJUDGES DETAILS PER SKATER,,,,
Starting Total,Total,Total,Total,
Rank Name Nation Number Segment,Element,Program  Component,Deductions,
Score,Score,Score (factored),,
1 Maia SHIBUTANI / Alex SHIBUTANI USA  8  79.18,41.30,37.88,0.00,
Executed Base,,,Scores of,
"# GOE J1 J2 J3 J4 J5",J6 InfoJ7,J8 J9 Ref,,Info
Elements Value,,,Panel,
1 1RH4+kpYYY  5.00  1.29 2 2 2 3 2,3 2,2 2,6.29,
2 PSt4  8.60  2.20 2 2 3 2 2,2 2,2 2,10.80,
3 STw4  6.60  1.63 3 3 3 3 3,2 3,2 2,8.23,
4 NtMiSt3  7.10  2.67 2 3 3 3 2,2 3,2 2,9.77,
5 RoLi4  4.50  1.71 3 3 3 3 2,3 3,3 2,6.21,
31.80,,,41.30,
Program Components Factor,,,,
Skating Skills  0.80 9.50 9.50 9.25 9.50 9.50,9.25 9.50,9.25 9.50,9.43,
Transitions  0.80 9.50 9.25 9.25 9.25 9.25,9.00 9.50,9.00 9.50,9.29,
Performance  0.80 9.50 9.50 9.50 9.50 9.50,9.25 9.75,9.25 9.75,9.50,
Composition  0.80 9.50 9.50 9.50 9.75 9.50,9.50 9.50,9.50 9.50,9.50,
Interpretation of the Music/Timing  0.80 9.75 9.75 9.75 9.75 9.50,9.25 9.75,9.25 9.75,9.64,
Judges Total Program Component Score (factored),,,37.88,
Deductions,,,0.00,
Starting Total,Total,Total,Total,
Rank Name Nation Number Segment,Element,Program  Component,Deductions,
Score,Score,Score (factored),,
2 Anna CAPPELLINI / Luca LANOTTE ITA  9  72.70,35.84,36.86,0.00,
Executed Base,,,Scores of,
"# GOE J1 J2 J3 J4 J5",J6 J7,J8 J9 Ref,,
Elements Value,,,Panel,
1 STw4  6.60  1.54 3 3 1 3 2,2 3,3 2,8.14,
2 NtMiSt3  7.10  2.36 2 3 3 2 2,2 2,2 2,9.46,
3 1RH1+kpNNN  3.20  1.20 2 2 2 2 2,2 1,2 2,4.40,
4 PSt2  5.60  2.20 2 2 2 2 2,2 2,2 2,7.80,
5 RoLi4  4.50  1.54 3 3 3 3 2,2 2,3 2,6.04,
27.00,,,35.84,
Program Components Factor,,,,
Skating Skills  0.80 9.25 9.00 9.00 9.25 9.00,8.75 9.00,9.00 9.25,9.07,
Transitions  0.80 9.25 8.75 9.00 9.25 9.00,8.50 9.25,9.00 9.00,9.04,
Performance  0.80 9.50 9.25 9.25 9.50 9.50,9.00 9.25,9.50 9.00,9.32,
Composition  0.80 9.50 9.25 9.50 9.50 9.00,9.00 9.00,9.25 9.25,9.25,
Interpretation of the Music/Timing  0.80 9.50 9.50 9.25 9.75 9.50,9.50 9.25,9.25 9.25,9.39,
Judges Total Program Component Score (factored),,,36.86,
Deductions,,,0.00,
ISU GP 2017 Bridgestone Skate America,,,,
ICE DANCE SHORT DANCEJUDGES DETAILS PER SKATER,,,,
Starting Total Total,,Total,Total,
Rank Name Nation Number Segment Element,,Program  Component,Deductions,
Score Score,,Score (factored),,
3 Victoria SINITSINA / Nikita KATSALAPOV RUS  5  68.72  33.95,,34.77,0.00,
Executed Base,,,Scores of,
"# GOE J1 J2 J3 J4 J5 InfJo6 J7",,J8 J9 Ref,,Info
Elements Value,,,Panel,
1 STw4  6.60  1.03 2 2 2 2 2 1 1,,1 2,7.63,
2 NtMiSt3  7.10  2.04 2 2 2 1 2 3 1,,2 2,9.14,
3 1RH1+kpNNN  3.20  0.86 1 2 1 1 2 2 1,,2 1,4.06,
4 PSt2  5.60  1.73 2 1 1 1 2 3 2,,2 1,7.33,
5 RoLi4  4.50  1.29 2 2 2 3 2 2 3,,2 2,5.79,
