ISU GP 2017 Bridgestone Skate America,,,,
ICE DANCE FREE DANCEJUDGES DETAILS PER SKATER,,,,
Starting Total,Total,Total,Total,
Rank Name Nation Number Segment,Element,Program  Component,Deductions,
Score,Score,Score (factored),,
1 Maia SHIBUTANI / Alex SHIBUTANI USA  9  115.07,57.95,57.12,0.00,
Executed Base,,,Scores of,
"# GOE J1 J2 J3 J4 IJn5f o",J6 J7,J8 J9 Ref,,Info
Elements Value,,,Panel,
1 CoSp4  5.60  1.80 3 3 3 3 2,3 3,3 3,7.40,
2 CiSt3  7.10  2.20 2 2 2 2 2,2 2,2 3,9.30,
3 SlLi4  4.50  1.37 3 2 3 3 2,2 2,2 2,5.87,
4 StaLi4  4.50  1.71 3 3 3 3 2,2 3,3 3,6.21,
5 STw4  6.60  1.71 3 3 2 3 3,2 3,3 3,8.31,
6 RoLi4  4.50  1.80 3 3 3 3 3,2 3,3 3,6.30,
7 DiSt3  7.10  2.36 2 2 3 3 2,2 2,2 2,9.46,
8 ChSp1  1.00  1.50 2 3 2 2 2,3 2,2 2,2.50,
9 ChLi1  1.00  1.60 2 3 3 2 2,2 3,2 2,2.60,
41.90,,,57.95,
Program Components Factor,,,,
Skating Skills  1.20 9.50 9.50 9.50 9.50 9.50,9.25 9.75,9.25 9.75,9.50,
Transitions  1.20 9.50 9.50 9.00 9.50 9.25,9.00 9.50,9.25 9.50,9.36,
Performance  1.20 9.75 10.00 9.50 9.75 9.75,9.25 9.50,9.50 9.50,9.61,
Composition  1.20 9.50 9.50 9.75 9.75 9.50,9.50 9.50,9.50 9.75,9.57,
Interpretation of the Music/Timing  1.20 9.50 9.75 9.50 9.75 9.50,9.50 9.75,9.50 9.50,9.57,
Judges Total Program Component Score (factored),,,57.12,
Deductions,,,0.00,
Starting Total,Total,Total,Total,
Rank Name Nation Number Segment,Element,Program  Component,Deductions,
Score,Score,Score (factored),,
2 Anna CAPPELLINI / Luca LANOTTE ITA  7  108.93,53.95,54.98,0.00,
Executed Base,,,Scores of,
"# GOE J1 J2 J3 J4 J5",J6 J7,J8 J9 Ref,,
Elements Value,,,Panel,
1 StaLi4  4.50  1.54 2 2 3 3 2,3 1,3 3,6.04,
2 STw4  6.60  1.46 3 3 2 3 2,2 2,2 3,8.06,
3 SlLi3  4.00  0.43 2 0 1 2 1,0 0,-1 1,4.43,
4 SeSt3  7.10  1.89 2 2 1 2 1,2 1,2 2,8.99,
5 CoSp4  5.60  1.20 2 2 3 3 2,1 1,2 2,6.80,
6 DiSt3  7.10  2.04 2 2 2 2 1,2 1,2 2,9.14,
7 CuLi4  4.50  1.29 2 2 2 3 2,2 1,3 2,5.79,
8 ChSp1  1.00  1.50 2 2 2 2 2,3 0,3 2,2.50,
9 ChLi1  1.00  1.20 2 2 1 2 1,2 1,2 2,2.20,
41.40,,,53.95,
Program Components Factor,,,,
Skating Skills  1.20 9.25 9.25 9.00 9.25 8.75,8.75 9.00,9.00 9.25,9.07,
Transitions  1.20 9.00 9.00 9.00 9.25 8.50,8.50 9.00,9.00 9.25,8.96,
Performance  1.20 9.25 8.75 9.00 9.25 9.25,8.75 8.75,9.50 9.00,9.04,
Composition  1.20 9.25 9.00 9.50 9.50 9.50,9.00 9.00,9.50 9.50,9.32,
Interpretation of the Music/Timing  1.20 9.50 9.00 9.25 9.50 9.50,9.50 9.50,9.50 9.25,9.43,
Judges Total Program Component Score (factored),,,54.98,
Deductions,,,0.00,
ISU GP 2017 Bridgestone Skate America,,,,
ICE DANCE FREE DANCEJUDGES DETAILS PER SKATER,,,,
Starting Total,Total,Total,Total,
Rank Name Nation Number Segment,Element,Program  Component,Deductions,
Score,Score,Score (factored),,
