10
Rank,Name,Nation,Starting Number,Total Segment Score,Total Element Score,Total Program Component Score (factored),Total Deductions
6,Alissa CZISNY,USA,0,86.08,36.68,50.4,1.00
#,Executed Elements,Info,Base Value,Bonus,GOE,1,2,3,4,5,6,7,8,9,10,Ref,Scores of Panel
1,3Lz<+2T,,3.2,False,-0.6,-2,-2,-2,-2,-2,-1,-2,-2,-1,-2,,2.6
2,1F,e,0.5,False,-0.18,-3,-2,-1,-2,-2,-1,-2,-3,-2,-1,,0.32
3,3Lo,,5.0,False,-0.2,1,0,-1,0,0,0,1,0,-1,-1,,4.8
4,FSSp4,,3.0,False,0.5,1,2,1,1,1,1,0,1,0,1,,3.5
5,CoSp4,,3.0,False,0.8,2,2,1,2,2,1,1,1,1,2,,3.8
6,SlSt2,,2.3,False,0.2,1,0,1,1,1,0,0,0,0,0,,2.5
7,2A,,3.85,True,-1.6,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,,2.25
8,3F<,e,1.87,True,-1.0,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,,0.87
9,2A,,3.85,True,-0.8,-1,-1,-1,-2,-1,-1,-1,-1,-1,-1,,3.05
10,CCoSp3,,3.0,False,0.8,1,2,1,2,2,0,1,2,2,2,,3.8
11,3Lz<,,2.09,True,-0.6,-2,-2,-2,-2,-2,-1,-1,-2,-1,-2,,1.49
12,SpSq4,,3.4,False,0.6,1,1,1,1,0,0,0,0,0,0,,4.0
13,LSp4,,2.6,False,1.1,2,3,2,2,2,1,1,3,2,2,,3.7
,,,37.66,,,,,,,,,,,,,,36.68
,Program Components,,,,Factor
,Skating Skills  ,,,,1.6,7.0,6.5,6.25,6.5,6.25,6.5,6.5,5.75,6.75,6.5,,6.45
,Transition / Linking Footwork  ,,,,1.6,6.5,6.75,6.0,6.25,5.75,6.0,6.25,5.5,6.25,6.0,,6.15
,Performance / Execution  ,,,,1.6,6.0,6.75,5.5,5.75,6.5,6.25,6.25,6.0,6.75,6.75,,6.15
,Choreography / Composition  ,,,,1.6,7.0,7.0,6.25,6.25,6.25,6.25,6.25,6.0,6.5,6.25,,6.4
,Interpretation  ,,,,1.6,7.0,6.75,6.0,5.75,6.25,6.25,6.5,6.25,6.75,6.5,,6.35
,,,,,,,,,,,,,,,,,50.4
Deduction,Falls,-1.0
