9
Rank,Name,Nation,Starting Number,Total Segment Score,Total Element Score,Total Program Component Score (factored),Total Deductions
17,Barbora SILNA / Juri KURAKIN,AUT,10,75.31,39.43,37.88,-2.00
#,Executed Elements,Info,Base Value,Bonus,GOE,1,2,3,4,5,6,7,8,9,Ref,Scores of Panel
1,RoLi4,,4.5,False,0.69,1,1,2,1,1,1,1,1,2,,5.19
2,CoSp4,,5.6,False,0.26,1,0,1,-1,0,1,1,0,0,,5.86
3,CiSt3,,7.1,False,0.0,0,0,0,0,0,0,1,0,0,,7.1
4,SlLi4,,4.5,False,0.26,1,0,1,-1,0,0,2,0,1,,4.76
5,STw3,,5.6,False,-0.29,-1,-1,0,-1,0,-1,0,-1,0,,5.31
6,CuLi4,,4.5,False,0.34,1,0,2,0,0,1,0,0,2,,4.84
7,DiSt2,,5.6,False,0.0,0,0,0,0,0,1,0,0,0,,5.6
8,ChLi1,,0.6,False,0.17,0,0,1,0,0,0,0,1,1,,0.77
,,,38.0,,,,,,,,,,,,,39.43
,Program Components,,,,Factor
,Skating Skills  ,,,,1.2,6.5,6.5,6.25,6.5,6.75,5.75,6.25,6.5,6.5,,6.43
,Linking Footwork / Movement  ,,,,1.2,6.25,5.75,6.25,6.25,6.5,6.25,5.75,6.0,6.0,,6.11
,Performance  ,,,,1.2,6.25,6.0,6.5,6.25,6.75,6.25,6.5,6.25,6.25,,6.32
,Choreography  ,,,,1.2,6.5,6.25,6.25,6.5,6.75,6.5,6.25,6.5,6.0,,6.39
,Interpretation / Timing  ,,,,1.2,6.5,6.0,6.5,6.0,6.75,6.25,6.25,6.5,6.25,,6.32
,,,,,,,,,,,,,,,,37.88
Deduction,Extended lifts,-2.0
