LADIES SHORT PROGRAMJUDGES DETAILS PER SKATER,,,,
"",Total Total,,Total,Total
Rank Name,NOC Segment Element,,Program  Component,Deductions
"",Code Score Score,,Score (factored),
"",= +,,+,-
1 Irina SLUTSKAYA,RUS 66.43 35.91,,30.52,0.00
"# Executed Base",GOE The Judges Panel,,,Scores
Elements Value,(in random order),,,of Panel
1 3Lz+2T 7.3,0.29 0 0 2 0 1 0 0 0,,0 1 0 0,7.59
2 3F 5.5,1.14 1 1 2 1 2 0 1 0,,1 2 0 0,6.64
3 2A 3.3,1.14 1 1 2 1 1 1 1 1,,1 2 1 1,4.44
4 FCSp4 3.0,0.50 0 1 2 1 1 1 1 1,,1 1 1 1,3.50
5 SpSt4 3.4,0.71 0 0 2 2 1 1 0 1,,0 2 2 1,4.11
6 LSp4 2.4,0.43 0 1 1 2 1 1 1 1,,0 1 2 1,2.83
7 SlSt2 2.3,0.29 0 0 1 0 0 1 1 1,,0 1 0 1,2.59
8 CCoSp4 3.5,0.71 0 1 2 1 1 2 1 2,,1 2 2 2,4.21
30.7,,,,35.91
Program Components,Factor,,,
Skating Skills,0.80 7.75 7.50 8.50 8.25 7.75 8.00 7.50 7.50,,8.00 8.25 8.25 8.00,7.82
Transition / Linking Footwork,0.80 6.00 6.50 7.00 8.00 7.50 7.75 7.00 7.25,,7.50 8.00 7.75 7.00,7.11
Performance / Execution,0.80 7.75 7.25 8.50 8.50 8.00 8.00 7.50 7.50,,7.50 8.25 8.50 8.00,7.79
Choreography / Composition,0.80 7.25 6.75 8.00 8.25 8.00 7.75 7.50 7.50,,7.75 8.00 8.00 7.75,7.68
Interpretation,0.80 7.50 7.00 8.50 8.25 7.75 7.75 7.50 7.50,,7.75 8.50 8.25 7.75,7.75
Judges Total Program Component Score (factored),,,,30.52
Deductions:,,,,0.00
"",Total Total,,Total,Total
Rank Name,NOC Segment Element,,Program  Component,Deductions
"",Code Score Score,,Score (factored),
"",= +,,+,-
2 Elena SOKOLOVA,RUS 60.88 32.25,,28.63,0.00
"# Executed Base",GOE The Judges Panel,,,Scores
Elements Value,(in random order),,,of Panel
1 3Lz+2T 7.3,0.57 0 0 1 1 1 1 1 1,,0 1 1 0,7.87
2 3Lo 5.0,0.43 0 1 1 -1 1 0 0 0,,0 1 -1 0,5.43
3 FCSp3 2.3,0.07 0 0 1 0 0 0 0 0,,0 1 0 0,2.37
4 SpSt4 3.4,0.43 0 1 1 0 0 0 0 1,,0 0 1 1,3.83
5 2A 3.3,1.00 1 0 1 1 1 1 1 1,,1 1 1 1,4.30
6 LSp3 1.8,0.21 1 0 1 1 0 0 0 0,,0 1 1 1,2.01
7 CiSt2 2.3,0.21 1 1 0 1 0 1 0 0,,0 2 1 1,2.51
8 CCoSp4 3.5,0.43 0 1 1 0 1 0 1 0,,1 2 1 1,3.93
28.9,,,,32.25
Program Components,Factor,,,
Skating Skills,0.80 7.00 7.50 7.50 7.00 7.25 6.75 6.75 6.75,,7.25 7.50 7.75 8.00,7.25
Transition / Linking Footwork,0.80 6.50 6.75 6.50 6.75 7.00 7.00 5.00 6.75,,7.00 7.50 8.00 7.50,6.86
Performance / Execution,0.80 6.75 7.50 7.50 7.00 7.25 7.00 6.50 7.00,,7.25 7.75 8.25 7.75,7.29
Choreography / Composition,0.80 7.00 7.25 7.00 7.25 7.25 6.75 6.50 6.75,,7.25 7.50 8.00 7.50,7.14
Interpretation,0.80 7.00 7.50 7.50 7.00 7.25 7.00 6.75 7.25,,7.25 7.25 8.25 7.25,7.25
Judges Total Program Component Score (factored),,,,28.63
Deductions:,,,,0.00
"",Total Total,,Total,Total
Rank Name,NOC Segment Element,,Program  Component,Deductions
"",Code Score Score,,Score (factored),
"",= +,,+,-
3 Sarah MEIER,SUI 60.87 33.01,,27.86,0.00
"# Executed Base",GOE The Judges Panel,,,Scores
Elements Value,(in random order),,,of Panel
1 3Lz+2T 7.3,1.00 0 1 1 1 1 1 1 1,,1 1 1 1,8.30
2 3F 5.5,0.43 1 -1 1 0 1 0 -1 0,,0 1 0 1,5.93
3 CCoSp4 3.5,0.43 0 1 1 -1 1 1 1 1,,0 1 0 1,3.93
4 SpSt3 3.1,0.29 0 0 0 1 1 1 1 1,,1 0 1 1,3.39
5 2A 3.3,0.29 1 0 0 0 1 1 0 0,,0 0 0 1,3.59
6 FSSp3 2.3,0.10 -1 1 1 -1 0 0 0 0,,-1 0 0 1,2.40
7 SlSt3 3.1,0.14 1 0 0 0 0 0 1 0,,0 1 0 0,3.24
8 LSp3 1.8,0.43 0 1 1 1 1 1 1 1,,1 1 2 0,2.23
29.9,,,,33.01
Program Components,Factor,,,
Skating Skills,0.80 7.75 7.00 7.25 6.00 6.50 6.50 6.75 6.50,,7.00 7.00 7.25 8.50,7.04
Transition / Linking Footwork,0.80 7.50 6.75 6.75 5.75 6.25 6.25 6.50 6.25,,7.00 6.75 6.75 7.75,6.79
Performance / Execution,0.80 7.25 7.00 7.00 6.00 6.50 6.25 6.75 6.50,,7.00 7.25 7.00 8.25,6.96
Choreography / Composition,0.80 7.50 7.00 7.25 6.25 6.25 6.25 6.75 6.50,,7.25 7.00 7.25 8.00,7.04
Interpretation,0.80 7.25 7.00 7.00 6.25 6.50 6.25 7.00 6.75,,7.00 7.00 7.00 8.25,7.00
Judges Total Program Component Score (factored),,,,27.86
Deductions:,,,,0.00
LADIES SHORT PROGRAMJUDGES DETAILS PER SKATER,,,,
"",Total Total,,Total,Total
Rank Name,NOC Segment Element,,Program  Component,Deductions
"",Code Score Score,,Score (factored),
"",= +,,+,-
4 Elene GEDEVANISHVILI,GEO 60.19 35.41,,24.78,0.00
"# Executed Base",GOE The Judges Panel,,,Scores
