ICE DANCING FREE DANCEJUDGES DETAILS PER SKATER,,,,
"",Total Total,,Total,Total
Rank Name,NOC Segment Element,,Program  Component,Deductions
"",Code Score Score,,Score (factored),
"",= +,,+,-
1 Tatiana NAVKA / Roman KOSTOMAROV,RUS 103.32 51.90,,51.42,0.00
"# Executed Base GOE",The Judges Panel,,,Scores
Elements Value,(in random order),,,of Panel
1 CoSp4 4.7 0.86,2 2 2 2 1 2 2 1,,1 1 1 2,5.56
2 BSTw4 4.7 0.57,2 0 0 1 1 1 1 0,,0 1 2 1,5.27
3 SlLi4 4.0 1.00,2 1 1 2 2 2 2 2,,1 2 2 2,5.00
4 CSeSt4 7.0 1.43,2 2 1 2 1 1 1 0,,1 1 1 2,8.43
5 CuLi4 4.0 1.00,2 2 1 2 2 2 2 2,,1 2 2 2,5.00
6 FSTw4 4.7 0.57,1 1 1 1 1 1 2 1,,0 1 1 2,5.27
7 CCiSt2 5.3 0.14,0 0 -1 1 2 0 0 0,,-1 0 0 0,5.44
8 SeLi4 5.6 0.79,1 1 1 2 2 2 1 2,,1 1 2 2,6.39
9 CuLi3+RoLi3 4.9 0.64,1 1 1 1 1 1 1 1,,0 2 2 2,5.54
44.9,,,,51.90
Program Components Factor,,,,
Skating Skills 1.25,8.75 8.25 7.50 8.75 8.75 8.25 8.50 7.75,,7.75 8.75 8.25 8.50,8.54
Linking Footwork / Movement 1.75,8.75 8.50 7.75 8.50 8.50 8.25 8.25 7.75,,7.50 8.75 8.00 8.50,8.46
Performance 1.00,8.75 8.50 7.75 8.50 8.50 8.50 8.75 7.75,,7.75 8.75 8.25 8.50,8.57
Choreography 1.00,8.50 8.50 8.00 9.00 8.75 8.50 8.75 8.00,,7.75 8.75 8.00 9.00,8.68
Interpretation / Timing 1.00,8.75 8.50 8.00 8.75 9.00 8.75 8.50 8.00,,7.75 8.75 8.25 8.75,8.68
Judges Total Program Component Score (factored),,,,51.42
Deductions:,,,,0.00
"",Total Total,,Total,Total
Rank Name,NOC Segment Element,,Program  Component,Deductions
"",Code Score Score,,Score (factored),
"",= +,,+,-
2 Margarita DROBIAZKO / Povilas VANAGAS,LTU 100.89 52.74,,48.15,0.00
"# Executed Base GOE",The Judges Panel,,,Scores
Elements Value,(in random order),,,of Panel
1 CoSp4 4.7 0.57,2 1 1 1 1 1 2 1,,1 1 1 1,5.27
2 FSTw4 4.7 0.50,2 1 1 1 0 1 1 1,,1 1 1 1,5.20
3 CCiSt4 7.0 1.29,2 2 1 1 1 2 1 1,,1 1 1 1,8.29
4 CuLi4 4.0 1.00,2 2 2 2 2 2 2 2,,2 1 2 2,5.00
5 SlLi4+CuLi4 5.6 0.86,1 1 1 2 2 2 2 2,,1 2 2 1,6.46
6 SlLi4 4.0 1.00,2 2 2 2 2 2 2 2,,2 2 2 2,5.00
7 BSTw3 4.0 0.43,1 1 1 0 1 0 1 1,,1 1 1 1,4.43
8 CSeSt3 6.2 0.86,1 0 1 0 1 1 1 1,,1 1 1 1,7.06
9 RRoLi4 5.6 0.43,0 1 1 1 1 1 2 2,,2 0 1 1,6.03
45.8,,,,52.74
Program Components Factor,,,,
Skating Skills 1.25,8.50 8.00 7.75 8.25 7.75 8.25 8.00 8.25,,8.25 8.25 7.75 7.75,8.04
Linking Footwork / Movement 1.75,8.00 8.00 7.75 8.00 7.75 8.00 8.00 8.00,,8.25 8.00 7.50 7.25,7.89
Performance 1.00,8.50 8.50 8.00 8.25 7.75 8.25 8.00 8.25,,8.50 8.25 7.75 7.75,8.11
Choreography 1.00,8.25 8.50 8.00 8.50 7.75 8.00 8.00 8.25,,8.50 8.00 7.75 7.75,8.04
Interpretation / Timing 1.00,5.00 8.50 8.25 8.50 8.50 8.50 8.00 8.25,,8.50 8.00 7.75 7.75,8.14
Judges Total Program Component Score (factored),,,,48.15
Deductions:,,,,0.00
ICE DANCING FREE DANCEJUDGES DETAILS PER SKATER,,,,
"",Total Total,,Total,Total
Rank Name,NOC Segment Element,,Program  Component,Deductions
"",Code Score Score,,Score (factored),
"",= +,,+,-
3 Isabelle DELOBEL / Olivier SCHOENFELDER,FRA 99.81 50.25,,49.56,0.00
"# Executed Base GOE",The Judges Panel,,,Scores
Elements Value,(in random order),,,of Panel
1 SlLi4+CuLi4 5.6 1.00,2 2 2 2 2 2 2 2,,2 1 2 2,6.60
2 FSTw4 4.7 0.29,2 0 1 1 1 1 0 1,,0 0 1 0,4.99
3 CuLi4 4.0 1.00,2 2 2 2 2 2 2 2,,1 1 2 2,5.00
4 CSeSt3 6.2 1.00,1 1 2 0 1 1 1 1,,0 1 1 1,7.20
5 CoSp2 3.5 0.57,1 1 1 1 1 2 2 1,,1 0 1 1,4.07
6 SlLi4 4.0 0.93,2 2 2 2 2 1 2 2,,1 2 2 1,4.93
7 BSTw4 4.7 0.50,2 1 2 0 1 0 1 1,,1 1 2 1,5.20
8 CCiSt2 5.3 0.43,0 1 1 0 1 0 0 0,,1 1 1 0,5.73
9 SeLi4 5.6 0.93,2 2 2 2 2 1 2 1,,2 2 2 1,6.53
43.6,,,,50.25
Program Components Factor,,,,
Skating Skills 1.25,8.50 8.25 8.25 8.25 8.25 8.00 8.50 7.75,,8.00 8.50 8.00 7.75,8.25
Linking Footwork / Movement 1.75,8.25 8.50 8.25 8.25 8.50 7.75 8.25 7.75,,7.75 8.25 7.75 7.50,8.14
Performance 1.00,8.50 8.50 8.00 8.25 8.50 8.25 8.50 8.00,,8.25 8.50 7.75 7.75,8.32
Choreography 1.00,8.25 8.50 8.25 8.75 8.50 8.00 8.50 8.00,,8.00 8.50 7.75 8.00,8.32
