PAIRS SHORT PROGRAMJUDGES DETAILS PER SKATER,,,,
"",Total Total,,Total,Total
Rank Name,NOC Segment Element,,Program  Component,Deductions
"",Code Score Score,,Score (factored),
"",= +,,+,-
1 Tatiana TOTMIANINA / Maxim MARININ,RUS 68.04 35.95,,32.09,0.00
"# Executed Base GOE",The Judges Panel,,,Scores
Elements Value,(in random order),,,of Panel
1 FiDs4 3.5 1.20,2 1 2 2 2 2 2 2,,1 1 2 1,4.70
2 3LoTh 5.0 1.00,2 1 1 1 2 2 2 1,,1 0 2 1,6.00
3 3T 4.0 0.86,1 1 1 1 1 1 1 0,,1 0 2 1,4.86
4 2Tw3 4.0 0.64,1 0 1 1 2 2 2 1,,1 1 1 1,4.64
5 3Li4 4.0 0.29,1 0 1 0 1 1 1 0,,0 1 0 0,4.29
6 CiSt3 3.1 0.43,1 0 1 0 1 1 1 1,,1 0 1 0,3.53
7 FCCoSp3 3.0 0.43,1 1 0 1 1 1 1 1,,1 0 1 0,3.43
8 PCoSp3 4.0 0.50,0 0 1 1 1 1 2 1,,2 0 1 0,4.50
30.6,,,,35.95
Program Components Factor,,,,
Skating Skills 0.80,7.75 8.25 7.75 8.25 8.25 8.25 8.00 8.25,,8.25 8.00 8.00 8.50,8.14
Transition / Linking Footwork 0.80,7.00 8.00 7.50 8.00 7.75 7.75 8.25 7.75,,8.00 8.00 7.75 8.25,7.86
Performance / Execution 0.80,7.25 8.25 7.50 8.25 8.50 8.00 8.25 8.00,,8.25 8.00 8.00 8.50,8.11
Choreography / Composition 0.80,7.75 8.00 7.75 8.25 8.00 8.25 7.75 8.25,,8.00 8.00 8.00 8.00,8.00
Interpretation 0.80,7.50 8.25 7.25 8.50 8.25 8.00 8.00 8.00,,8.00 8.00 7.75 8.00,8.00
Judges Total Program Component Score (factored),,,,32.09
Deductions:,,,,0.00
"",Total Total,,Total,Total
Rank Name,NOC Segment Element,,Program  Component,Deductions
"",Code Score Score,,Score (factored),
"",= +,,+,-
2 Maria PETROVA / Alexei TIKHONOV,RUS 66.07 35.51,,30.56,0.00
"# Executed Base GOE",The Judges Panel,,,Scores
Elements Value,(in random order),,,of Panel
1 3T 4.0 0.86,1 1 1 1 2 1 1 0,,1 0 1 1,4.86
2 2Tw3 4.0 0.57,1 1 1 1 2 2 1 1,,1 0 1 1,4.57
3 3LoTh 5.0 0.90,2 1 1 1 2 2 2 1,,1 1 1 1,5.90
4 FCCoSp3 3.0 0.07,0 0 1 0 0 1 0 0,,-1 0 0 0,3.07
5 PCoSp4 4.5 0.14,0 0 1 0 1 0 1 0,,0 0 -1 0,4.64
6 3Li4 4.0 0.86,1 1 2 2 2 2 2 1,,2 2 1 1,4.86
7 SlSt3 3.1 0.21,1 0 1 1 2 1 1 0,,0 0 0 0,3.31
8 FiDs4 3.5 0.80,1 1 1 1 2 2 1 1,,1 1 0 0,4.30
31.1,,,,35.51
Program Components Factor,,,,
Skating Skills 0.80,7.50 7.75 7.75 7.75 8.50 8.00 7.50 7.50,,7.25 7.75 7.50 8.00,7.68
Transition / Linking Footwork 0.80,7.00 7.50 7.50 7.50 7.75 7.50 7.50 7.25,,7.25 7.50 7.25 7.75,7.43
Performance / Execution 0.80,7.00 8.00 7.75 7.50 8.25 8.25 7.75 7.50,,7.50 7.50 7.50 8.00,7.75
Choreography / Composition 0.80,7.50 8.00 7.75 7.50 8.50 8.00 7.50 7.50,,7.25 7.50 7.50 8.00,7.68
Interpretation 0.80,7.25 8.00 8.00 7.50 8.75 7.75 7.50 7.50,,7.50 7.50 7.25 8.00,7.68
Judges Total Program Component Score (factored),,,,30.56
Deductions:,,,,0.00
"",Total Total,,Total,Total
Rank Name,NOC Segment Element,,Program  Component,Deductions
"",Code Score Score,,Score (factored),
"",= +,,+,-
3 Aliona SAVCHENKO / Robin SZOLKOWY,GER 64.46 34.73,,29.73,0.00
"# Executed Base GOE",The Judges Panel,,,Scores
Elements Value,(in random order),,,of Panel
1 3T 4.0 1.14,1 1 2 1 2 1 1 1,,1 1 1 1,5.14
2 2Tw3 4.0 0.43,1 0 2 1 0 1 1 1,,1 1 1 0,4.43
3 3STh 4.5 -0.20,1 -1 0 -1 0 -1 1 -1,,0 0 0 0,4.30
4 3Li4 4.0 0.50,0 0 2 -1 2 1 1 0,,1 1 1 0,4.50
5 FCCoSp4 3.5 0.07,0 0 1 0 0 0 1 0,,0 0 0 0,3.57
6 SlSt3 3.1 0.43,1 1 1 0 2 1 2 0,,1 0 0 1,3.53
7 FiDs4 3.5 0.90,1 0 1 2 2 2 2 1,,2 1 -1 0,4.40
8 PCoSp4 4.5 0.36,0 0 1 1 2 1 1 0,,2 0 0 0,4.86
31.1,,,,34.73
Program Components Factor,,,,
Skating Skills 0.80,7.50 7.75 8.00 7.25 6.00 7.00 7.50 7.25,,8.25 7.50 7.25 7.75,7.46
Transition / Linking Footwork 0.80,7.50 7.50 7.75 7.00 7.00 6.75 7.50 7.00,,8.00 7.75 7.25 8.00,7.39
Performance / Execution 0.80,7.00 7.50 8.25 7.25 6.75 7.00 7.75 7.25,,8.00 7.75 7.00 7.75,7.46
Choreography / Composition 0.80,7.50 7.50 8.00 7.25 6.75 6.75 7.75 7.25,,8.25 8.00 7.00 7.75,7.46
Interpretation 0.80,7.75 7.75 7.75 7.00 6.25 6.75 7.50 7.25,,8.25 7.75 7.00 8.00,7.39
Judges Total Program Component Score (factored),,,,29.73
Deductions:,,,,0.00
PAIRS SHORT PROGRAMJUDGES DETAILS PER SKATER,,,,
"",Total Total,,Total,Total
Rank Name,NOC Segment Element,,Program  Component,Deductions
"",Code Score Score,,Score (factored),
"",= +,,+,-
