ISU GP Skate Canada International 2013,,,,,
PAIRS SHORT PROGRAMJUDGES DETAILS PER SKATER,,,,,
Starting,Total Total,,Total,Total,
Rank Name Nation Number,Segment Element,,Program  Component,Deductions,
"",Score Score,,Score (factored),,
1 Meagan DUHAMEL / Eric RADFORD CAN  8,69.57  37.61,,31.96,0.00,
"# Executed Base GOE",The Judges Panel,,,Ref Scores,
Elements Value,(in random order),,,of Panel,
1 3Tw3  5.80  1.00 1 2 1,2 0 2 1,,2 1,6.80,
2 3Lz  6.00 -1.40 -2 -1 -2,-2 -2 -2 -2,,-2 -2,4.60,
3 5ALi4  6.50  1.20 2 1 2,1 2 2 2,,2 1,7.70,
4 PCoSp4  4.50  0.71 2 1 1,1 2 2 1,,2 1,5.21,
Info,,,Info,,Info
5 3LzTh  5.50 -1.00 -1 -1 -2,-2 -1 -1 -2,,-2 -1,4.50,
6 StSq4  3.90  0.70 2 1 1,1 0 1 1,,1 1,4.60,
7 BiDs3  3.20  1.00 2 2 1,1 1 3 1,,1 2,4.20,
35.40,,,,37.61,
Program Components Factor,,,,,
Skating Skills  0.80 8.50 8.25 7.75,8.50 8.25 7.75 8.25,,7.25 8.25,8.14,
Transition / Linking Footwork  0.80 9.00 7.75 7.75,8.25 8.00 8.50 7.50,,7.00 8.00,7.96,
Performance / Execution  0.80 8.25 8.00 7.25,7.75 8.50 8.00 8.00,,7.00 8.25,7.93,
Choreography / Composition  0.80 8.50 8.00 7.50,8.00 8.25 9.00 7.75,,7.25 8.00,8.00,
Interpretation  0.80 8.50 8.00 7.75,7.75 8.00 8.00 7.75,,7.00 8.25,7.93,
Judges Total Program Component Score (factored),,,,31.96,
Deductions:,,,,0.00,
Starting,Total Total,,Total,Total,
Rank Name Nation Number,Segment Element,,Program  Component,Deductions,
"",Score Score,,Score (factored),,
2 Stefania BERTON / Ondrej HOTAREK ITA  7,69.38  39.46,,29.92,0.00,
"# Executed Base GOE",The Judges Panel,,,Ref Scores,
Elements Value,(in random order),,,of Panel,
1 3T  4.10  0.90 1 1 1,0 2 1 2,,2 1,5.00,
2 3Tw2  5.40  0.60 0 1 1,1 1 1 0,,1 1,6.00,
3 5RLi4  7.00  0.90 0 0 1,2 1 2 2,,1 2,7.90,
4 3LoTh  5.00  0.80 0 1 2,0 2 1 1,,2 1,5.80,
5 BiDs4  3.50  1.00 0 2 1,0 2 2 1,,2 2,4.50,
6 PCoSp4  4.50  0.86 0 2 1,1 2 2 2,,2 2,5.36,
7 StSq4  3.90  1.00 1 2 1,0 1 2 2,,1 2,4.90,
33.40,,,,39.46,
Program Components Factor,,,,,
Skating Skills  0.80 7.00 7.00 7.75,7.75 7.00 8.00 7.50,,7.25 7.75,7.43,
Transition / Linking Footwork  0.80 7.25 6.75 7.25,7.25 7.25 7.50 7.00,,7.25 7.50,7.25,
Performance / Execution  0.80 7.50 7.25 7.50,7.50 7.50 8.25 7.75,,7.75 7.75,7.61,
Choreography / Composition  0.80 7.25 6.75 7.50,7.75 7.25 8.00 8.25,,7.50 7.75,7.57,
Interpretation  0.80 7.50 7.00 7.50,7.50 7.00 8.00 8.00,,7.50 7.75,7.54,
Judges Total Program Component Score (factored),,,,29.92,
Deductions:,,,,0.00,
Starting,Total Total,,Total,Total,
Rank Name Nation Number,Segment Element,,Program  Component,Deductions,
"",Score Score,,Score (factored),,
3 Wenjing SUI / Cong HAN CHN  3,69.02  39.46,,29.56,0.00,
"# Executed Base GOE",The Judges Panel,,,Ref Scores,
Elements Value,(in random order),,,of Panel,
1 3FTh  5.50  1.60 2 2 2,2 3 3 2,,2 3,7.10,
2 3T  4.10  0.40 0 1 2,1 0 1 0,,0 1,4.50,
