ISU GP Skate Canada International 2013,,,,,,
MEN SHORT PROGRAMJUDGES DETAILS PER SKATER,,,,,,
Starting,Total Total,,,Total,Total,
Rank Name Nation Number,Segment Element,,,Program  Component,Deductions,
"",Score Score,,,Score (factored),,
1 Patrick CHAN CAN  9,88.10  43.17,,,44.93,0.00,
"# Executed Base GOE",The Judges Panel,,,,Ref Scores,
Elements Value,(in random order),,,,of Panel,
1 3T+3T  8.20 -0.80 -1 -1 -1,-1 -1 -1 -1,,,-2 -2,7.40,
2 3A  8.50  2.00 2 2 2,2 2 2 2,,,2 2,10.50,
3 CCSp3  2.80  0.71 2 1 3,1 1 2 1,,,1 2,3.51,
4 3Lz  6.60 x  1.10 1 0 2,2 3 2 1,,,2 1,7.70,
"",Info,,,,,Info
5 FSSp4  3.00  0.93 2 1 3,2 2 2 1,,,2 2,3.93,
6 StSq4  3.90  1.80 3 2 2,2 3 3 3,,,3 2,5.70,
7 CCoSp4  3.50  0.93 3 1 2,1 2 2 2,,,2 2,4.43,
36.50,,,,,43.17,
Program Components Factor,,,,,,
Skating Skills  1.00 9.00 8.25 9.75,9.00 9.50 9.00 9.25,,,9.25 8.25,9.04,
Transition / Linking Footwork  1.00 9.50 8.00 9.50,8.75 9.00 9.00 9.00,,,9.00 8.00,8.89,
Performance / Execution  1.00 8.75 8.25 9.25,9.00 9.00 8.75 8.50,,,9.25 8.50,8.82,
Choreography / Composition  1.00 9.50 8.00 9.50,9.00 9.50 9.25 8.75,,,9.50 8.25,9.11,
Interpretation  1.00 9.50 8.00 10.00,9.00 9.75 9.25 8.50,,,9.25 8.25,9.07,
Judges Total Program Component Score (factored),,,,,44.93,
Deductions:,,,,,0.00,
"x  Credit for highlight distribution, base value multiplied by 1.1",,,,,,
Starting,Total Total,,,Total,Total,
Rank Name Nation Number,Segment Element,,,Program  Component,Deductions,
"",Score Score,,,Score (factored),,
2 Nobunari ODA JPN  3,80.82  43.61,,,38.21,-1.00,
"# Executed Base GOE",The Judges Panel,,,,Ref Scores,
Elements Value,(in random order),,,,of Panel,
1 4T  10.30 -2.86 -3 -3 -2,-3 -3 -3 2,,,-3 -3,7.44,
2 3A  8.50  2.00 2 2 2,2 2 2 2,,,2 2,10.50,
3 CCSp2  2.30  0.06 1 0 0,-1 1 -1 0,,,-1 1,2.36,
4 3Lz+3T  11.11 x  1.30 2 2 2,2 1 2 2,,,1 2,12.41,
5 FSSp3  2.60  0.00 0 0 0,0 0 0 0,,,-1 0,2.60,
6 StSq3  3.30  0.86 2 1 2,2 2 2 1,,,1 2,4.16,
7 CCoSp4  3.50  0.64 2 1 1,2 1 1 1,,,1 2,4.14,
41.61,,,,,43.61,
Program Components Factor,,,,,,
Skating Skills  1.00 8.25 6.75 8.00,7.75 8.25 8.25 6.75,,,7.50 8.25,7.82,
Transition / Linking Footwork  1.00 8.00 6.25 7.75,7.50 7.75 7.75 6.25,,,7.00 6.25,7.18,
Performance / Execution  1.00 8.25 7.50 8.00,7.75 8.00 8.00 7.00,,,7.25 7.50,7.71,
Choreography / Composition  1.00 8.25 7.50 7.75,8.00 8.00 8.50 6.75,,,7.00 7.25,7.68,
Interpretation  1.00 8.00 7.75 8.25,8.00 8.00 8.25 7.00,,,7.25 7.50,7.82,
Judges Total Program Component Score (factored),,,,,38.21,
Deductions: Falls: -1.00,,,,,-1.00,
"x  Credit for highlight distribution, base value multiplied by 1.1",,,,,,
ISU GP Skate Canada International 2013,,,,,,
MEN SHORT PROGRAMJUDGES DETAILS PER SKATER,,,,,,
Starting,Total Total,,,Total,Total,
Rank Name Nation Number,Segment Element,,,Program  Component,Deductions,
"",Score Score,,,Score (factored),,
