ISU GP Samsung Anycall Cup of China 2008,,,,,,
PAIRS SHORT PROGRAMJUDGES DETAILS PER SKATER,,,,,,
"",Total Total,,,Total,Total,
NOC,Segment Element,,,Program  Component,Deductions,
Rank Name,,,,,,
Code,Score Score,,,Score (factored),,
"",= +,,,+,-,
1 Dan ZHANG / Hao ZHANG CHN,67.12  38.56,,,28.56,0.00,
"# Executed Base GOE",The Judges Panel,,,,Scores,
Elements Value,(in random order),,,,of Panel,
1 3LzTw2  5.50  1.26 1 2 3 3,2 3 0 2,,2,- - -,6.76,
2 3LoTh  5.00  1.38 1 2 2 2,3 3 1 In2fo,,2,- - -,6.38,Info
3 3S  4.50  0.80 0 1 2 0,1 0 1 1,,2,- - -,5.30,
4 FCCoSp3  3.00  0.50 1 1 2 0,2 1 0 1,,1,- - -,3.50,
5 SpSq2  2.30  0.50 0 1 1 1,2 0 1 2,,1,- - -,2.80,
6 3Li4  4.00  0.30 1 0 2 0,1 1 0 0,,2,- - -,4.30,
7 FiDs4  3.50  1.12 1 2 2 1,2 2 1 1,,2,- - -,4.62,
8 PCoSp4  4.50  0.40 0 1 2 0,1 1 0 1,,1,- - -,4.90,
32.30,,,,,38.56,
Program Components Factor,,,,,,
Skating Skills  0.80 7.00 7.25 7.25 7.75,8.25 7.25 6.50 7.50,,7.75,- - -,7.35,
Transition / Linking Footwork  0.80 7.00 7.00 6.75 7.50,6.00 7.00 6.25 6.75,,7.00,- - -,6.80,
Performance / Execution  0.80 7.00 7.25 7.75 7.50,8.25 7.50 6.50 7.50,,7.50,- - -,7.35,
Choreography / Composition  0.80 7.00 7.00 7.50 7.75,7.00 7.50 6.50 7.25,,7.50,- - -,7.15,
Interpretation  0.80 7.00 7.00 7.50 7.75,6.25 7.75 6.50 7.25,,7.50,- - -,7.05,
Judges Total Program Component Score (factored),,,,,28.56,
Deductions:,,,,,0.00,
"*  Invalid element !  Jump take off with wrong edge (short) e  Jump take off with wrong edge (long)",<  Downgraded jump,,,,,
"",Total Total,,,Total,Total,
NOC,Segment Element,,,Program  Component,Deductions,
Rank Name,,,,,,
Code,Score Score,,,Score (factored),,
"",= +,,,+,-,
2 Tatiana VOLOSOZHAR / Stanislav MOROZOV UKR,60.34  35.94,,,24.40,0.00,
"# Executed Base GOE",The Judges Panel,,,,Scores,
Elements Value,(in random order),,,,of Panel,
1 3T  4.00  0.80 1 1 2 0,1 1 0 1,,0,- - -,4.80,
2 3LzTw3  6.00  0.84 0 1 2 2,1 2 1 1,,2,- - -,6.84,
3 3Li4  4.00  0.80 0 1 2 2,2 2 1 2,,2,- - -,4.80,
4 FiDs4  3.50  0.70 1 1 1 1,1 1 0 1,,1,- - -,4.20,
5 3LoTh  5.00 -0.70 -1 -2 0 0,-1 -1 -1 -1,,0,- - -,4.30,
6 FCCoSp3  3.00  0.10 1 0 0 -1,0 0 1 0,,-1,- - -,3.10,
7 PCoSp4  4.50  0.10 0 0 1 0,0 1 0 0,,2,- - -,4.60,
8 SpSq3  3.10  0.20 1 1 1 0,1 0 0 0,,0,- - -,3.30,
33.10,,,,,35.94,
Program Components Factor,,,,,,
Skating Skills  0.80 5.75 6.00 5.75 7.25,7.00 6.50 6.75 6.25,,6.00,- - -,6.30,
Transition / Linking Footwork  0.80 6.00 5.75 4.50 6.75,4.75 6.00 6.50 5.75,,6.00,- - -,5.90,
Performance / Execution  0.80 6.00 6.00 5.50 7.00,7.00 6.25 6.50 6.00,,6.00,- - -,6.15,
Choreography / Composition  0.80 6.00 6.00 5.75 6.75,6.00 6.25 6.50 6.25,,6.00,- - -,6.10,
Interpretation  0.80 6.25 5.75 5.25 7.00,5.25 6.25 6.50 6.00,,6.00,- - -,6.05,
Judges Total Program Component Score (factored),,,,,24.40,
Deductions:,,,,,0.00,
"*  Invalid element !  Jump take off with wrong edge (short) e  Jump take off with wrong edge (long)",<  Downgraded jump,,,,,
ISU GP Samsung Anycall Cup of China 2008,,,,,
PAIRS SHORT PROGRAMJUDGES DETAILS PER SKATER,,,,,
"",Total Total,,Total,Total,
NOC,Segment Element,,Program  Component,Deductions,
Rank Name,,,,,
Code,Score Score,,Score (factored),,
"",= +,,+,-,
3 Qing PANG / Jian TONG CHN,59.36  33.72,,27.64,2.00,
"# Executed Base GOE",The Judges Panel,,,Scores,
