12
Rank,Name,Nation,Starting Number,Total Segment Score,Total Element Score,Total Program Component Score (factored),Total Deductions
8,Tiffany VISE / Derek TRENT,USA,0,45.82,27.43,20.39,2.00
#,Executed Elements,Info,Base Value,Bonus,GOE,1,2,3,4,5,6,7,8,9,10,11,12,Ref,Scores of Panel
1,2LzTw2,,3.5,False,0.43,1,1,1,2,1,0,1,0,0,1,1,1,,3.93
2,3LoTh,,5.0,False,0.0,0,-1,1,0,1,0,0,0,-1,0,0,-2,,5.0
3,3T<,,1.3,False,-1.0,-3,-3,-3,-3,-3,-3,-3,-2,-3,-3,-3,-3,,0.3
4,PCoSp4,,4.5,False,0.21,1,0,1,0,1,1,0,0,-1,0,0,1,,4.71
5,5ALi4,,6.5,False,0.06,1,-1,1,1,0,0,-1,0,0,-1,0,0,,6.56
6,FCCoSp3,,3.0,False,-0.13,-1,0,0,1,-1,-1,-1,0,0,-1,0,0,,2.87
7,SlSt3,,3.1,False,0.07,0,0,0,1,0,-1,0,0,0,0,0,1,,3.17
8,BiDs1,,2.8,False,-1.91,-3,-2,-3,-3,-3,-3,-3,-2,-3,-3,-3,-3,,0.89
,,,29.7,,,,,,,,,,,,,,,,27.43
,Program Components,,,,Factor
,Skating Skills  ,,,,0.8,6.5,5.75,5.5,6.25,5.75,5.5,4.75,4.0,4.5,5.75,5.5,5.5,,5.5
,Transition / Linking Footwork  ,,,,0.8,6.25,5.5,5.0,5.75,5.0,5.25,4.0,3.75,4.0,5.0,4.75,5.0,,4.96
,Performance / Execution  ,,,,0.8,6.25,5.0,5.75,6.0,5.0,4.75,4.0,4.0,4.25,4.75,5.25,5.0,,4.89
,Choreography / Composition  ,,,,0.8,6.5,5.5,5.5,6.25,5.25,5.5,4.25,4.25,4.25,4.75,5.0,5.25,,5.14
,Interpretation  ,,,,0.8,6.5,5.25,5.25,6.0,5.25,5.0,4.0,4.25,4.25,4.75,4.75,5.25,,5.0
,,,,,,,,,,,,,,,,,,,20.39
Deduction,Falls,-2.0
