9
Rank,Name,Nation,Starting Number,Total Segment Score,Total Element Score,Total Program Component Score (factored),Total Deductions
14,Alexandra ZARETSKI / Roman ZARETSKI,ISR,12,80.49,43.1,37.39,0.00
#,Executed Elements,Info,Base Value,Bonus,GOE,1,2,3,4,5,6,7,8,9,Ref,Scores of Panel
1,RoLi4,,4.0,False,0.5,1,1,0,1,1,1,1,1,1,,4.5
2,STw4,,4.7,False,0.0,0,0,-1,1,-1,1,1,1,0,,4.7
3,CiSt3,,7.2,False,0.2,0,0,0,1,0,1,1,1,0,,7.4
4,SlLi4,,4.0,False,0.2,1,1,0,1,0,2,1,0,0,,4.2
5,CuLi4,,4.0,False,0.5,1,1,1,1,1,1,2,1,1,,4.5
6,CuLi4+RoLi4,,6.4,False,0.2,1,0,0,1,1,2,1,0,0,,6.6
7,CoSp4,,4.7,False,0.3,1,0,0,1,1,1,2,1,0,,5.0
8,DiSt3,,6.2,False,0.0,0,0,0,0,0,1,0,0,-1,,6.2
9,Li+TRANS,,0.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
,,,41.2,,,,,,,,,,,,,43.1
,Program Components,,,,Factor
,Skating Skills  ,,,,1.25,6.5,6.5,6.25,6.75,6.25,7.0,6.75,5.25,6.25,,6.35
,Linking Footwork / Movement  ,,,,1.75,6.0,6.25,5.75,6.25,6.0,7.0,6.5,5.75,6.0,,6.0
,Performance  ,,,,1.0,6.5,6.5,6.25,6.5,6.25,7.5,7.0,5.5,6.25,,6.35
,Choreography  ,,,,1.0,6.5,6.5,6.25,6.25,6.25,7.25,7.0,5.25,6.25,,6.3
,Interpretation / Timing  ,,,,1.0,6.5,6.5,6.0,6.5,6.25,7.25,7.0,5.0,6.25,,6.3
,,,,,,,,,,,,,,,,37.39
