ISU World Figure Skating Championships 2013,,,,,
MEN FREE SKATINGJUDGES DETAILS PER SKATER,,,,,
Starting,Total Total,,Total,Total,
Rank Name Nation Number,Segment Element,,Program  Component,Deductions,
"",Score Score,,Score (factored),,
1 Denis TEN KAZ  23,174.92  87.76,,87.16,0.00,
"# Executed Base GOE",The Judges Panel,,,Ref Scores,
Elements Value,(in random order),,,of Panel,
1 4T  10.30  2.29 2 2 2,3 2 3 3,,2 2,12.59,
2 3A+3T  12.60  1.86 3 1 2,3 2 2 1,,2 1,14.46,
3 3A  8.50  2.00 3 1 2,3 2 2 2,,1 2,10.50,
4 StSq4  3.90  1.50 2 2 3,3 2 2 2,,2 2,5.40,
"",Info,,,,Info
5 CCSp4  3.20  0.79 2 1 1,2 2 2 1,,1 2,3.99,
6 3Lz+2T+2T  9.46 x  0.70 2 0 1,2 1 0 1,,1 1,10.16,
7 2F+2T  3.41 x  0.04 0 0 0,1 0 0 0,,1 0,3.45,
8 3S  4.62 x  0.80 2 1 1,2 1 1 1,,1 1,5.42,
9 3Lo  5.61 x  0.40 1 0 1,1 1 0 0,,1 0,6.01,
10 FSSp4  3.00  0.57 1 1 1,2 1 1 1,,1 2,3.57,
11 2A  3.63 x  0.79 2 1 2,2 2 1 1,,1 2,4.42,
12 ChSq1  2.00  2.00 3 3 3,3 3 2 3,,2 3,4.00,
13 CCoSp3  3.00  0.79 2 1 1,3 2 1 1,,2 2,3.79,
73.23,,,,87.76,
Program Components Factor,,,,,
Skating Skills  2.00 9.00 8.50 8.25,9.50 8.25 8.50 8.50,,8.25 8.75,8.54,
Transition / Linking Footwork  2.00 9.00 8.25 8.50,9.25 8.00 8.00 8.25,,8.25 8.75,8.43,
Performance / Execution  2.00 9.25 8.50 8.75,9.50 8.50 8.25 8.75,,9.25 9.25,8.89,
Choreography / Composition  2.00 9.50 8.50 8.50,9.50 8.50 8.50 8.50,,9.00 9.50,8.86,
Interpretation  2.00 9.25 8.75 8.75,9.50 8.50 8.50 8.75,,8.75 9.25,8.86,
Judges Total Program Component Score (factored),,,,87.16,
Deductions:,,,,0.00,
"x  Credit for highlight distribution, base value multiplied by 1.1",,,,,
Starting,Total Total,,Total,Total,
Rank Name Nation Number,Segment Element,,Program  Component,Deductions,
"",Score Score,,Score (factored),,
2 Patrick CHAN CAN  21,169.41  82.13,,89.28,-2.00,
"# Executed Base GOE",The Judges Panel,,,Ref Scores,
Elements Value,(in random order),,,of Panel,
1 4T+3T  14.40  2.57 2 3 2,3 3 3 3,,2 2,16.97,
2 4T  10.30  2.86 3 3 2,3 3 3 3,,3 2,13.16,
3 3Lz  6.00 -2.10 -3 -3 -3,-3 -3 -3 -3,,-3 -3,3.90,
4 StSq4  3.90  1.70 3 1 3,2 3 3 2,,2 2,5.60,
5 CCSp3  2.80  0.93 2 2 1,2 2 2 2,,2 0,3.73,
6 3A< <  6.60 x -3.00 -3 -3 -3,-3 -3 -3 -3,,-3 -3,3.60,
7 3Lo  5.61 x  1.00 1 1 2,2 2 2 1,,1 1,6.61,
8 3F+1Lo+3S  11.00 x -1.30 -2 -2 -2,0 -2 -1 -2,,-2 -2,9.70,
9 FSSp3  2.60  0.64 2 0 1,2 1 2 1,,2 0,3.24,
10 2Lz+2T  3.74 x  0.13 0 0 1,1 1 1 0,,0 0,3.87,
11 ChSq1  2.00  1.40 2 2 2,2 2 2 3,,2 1,3.40,
12 2A  3.63 x  0.43 0 0 1,2 3 2 1,,0 0,4.06,
13 CCoSp4  3.50  0.79 1 2 2,2 1 2 1,,2 1,4.29,
76.08,,,,82.13,
Program Components Factor,,,,,
Skating Skills  2.00 9.00 9.00 9.00,9.25 9.50 9.00 9.25,,9.25 8.75,9.11,
