9
Rank,Name,Nation,Starting Number,Total Segment Score,Total Element Score,Total Program Component Score (factored),Total Deductions
7,Caroline ZHANG,USA,9,54.58,31.58,23.0,0.00
#,Executed Elements,Info,Base Value,Bonus,GOE,1,2,3,4,5,6,7,8,9,Ref,Scores of Panel
1,3F+3T<,<,6.8,False,-1.4,0,-2,-2,0,-2,-1,-1,-2,-2,,5.4
2,3Lo,,5.0,False,-0.4,0,-1,-1,0,1,-2,-1,0,0,,4.6
3,CiSt3,,3.3,False,0.2,1,1,0,0,1,0,0,1,0,,3.5
4,FSSp4,,3.0,False,0.2,0,1,-1,0,1,1,0,1,0,,3.2
5,2A,,3.5,False,-0.32,-1,0,-2,0,0,0,0,-1,0,,3.18
6,SpSq3,,3.1,False,0.3,2,2,0,0,1,0,0,1,0,,3.4
7,CCoSp4,,3.5,False,0.6,1,2,1,1,2,1,0,2,1,,4.1
8,LSp4,,2.7,False,1.5,3,3,2,3,2,3,1,3,3,,4.2
,,,30.9,,,,,,,,,,,,,31.58
,Program Components,,,,Factor
,Skating Skills  ,,,,0.8,6.25,7.5,5.25,6.5,6.5,5.75,5.25,6.0,6.5,,6.2
,Transition / Linking Footwork  ,,,,0.8,5.0,4.75,5.0,5.5,6.25,5.25,5.25,5.25,5.75,,5.2
,Performance / Execution  ,,,,0.8,6.0,6.25,5.25,6.25,6.75,6.0,4.5,5.75,5.25,,5.85
,Choreography / Composition  ,,,,0.8,5.25,6.5,5.5,6.0,6.75,6.0,5.0,6.0,5.5,,5.8
,Interpretation  ,,,,0.8,5.0,7.0,5.25,6.0,7.0,5.75,4.75,6.0,5.5,,5.7
,,,,,,,,,,,,,,,,23.0
