12
Rank,Name,Nation,Starting Number,Total Segment Score,Total Element Score,Total Program Component Score (factored),Total Deductions
8,Joanne CARTER,AUS,0,47.19,25.47,22.72,1.00
#,Executed Elements,Info,Base Value,Bonus,GOE,1,2,3,4,5,6,7,8,9,10,11,12,Ref,Scores of Panel
1,2Lz+2Lo,,3.4,False,-1.0,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-2,-3,,2.4
2,3F,,5.5,False,0.14,0,0,0,0,0,0,1,0,0,-1,1,0,,5.64
3,LSp3,,1.8,False,0.43,1,1,1,1,0,0,1,0,1,1,0,1,,2.23
4,SpSt2,,2.3,False,0.21,1,0,0,1,0,0,0,0,0,1,0,1,,2.51
5,2A,,3.3,False,1.0,1,1,1,1,1,1,1,1,1,1,1,2,,4.3
6,CCoSp3,,3.0,False,0.0,0,0,1,0,0,0,0,0,0,0,0,0,,3.0
7,SlSt2,,2.3,False,0.36,1,1,0,1,0,0,0,0,1,1,0,1,,2.66
8,FCSp3,,2.3,False,0.43,1,1,0,1,0,0,1,1,0,1,1,0,,2.73
,,,23.9,,,,,,,,,,,,,,,,25.47
,Program Components,,,,Factor
,Skating Skills ,,,,0.8,5.5,5.5,5.0,6.0,5.25,5.75,6.25,5.5,6.75,6.0,5.75,5.75,,5.82
,Transition / Linking Footwork ,,,,0.8,5.25,5.25,5.0,5.75,5.0,5.25,5.75,5.0,6.0,5.5,5.5,5.75,,5.54
,Performance / Execution ,,,,0.8,5.5,5.0,5.25,6.0,5.75,5.5,5.75,5.25,6.5,5.5,5.75,5.5,,5.61
,Choreography / Composition ,,,,0.8,5.5,5.5,5.5,6.25,5.25,5.25,6.0,5.25,6.5,5.75,5.5,5.75,,5.75
,Interpretation ,,,,0.8,5.25,5.25,5.25,6.0,5.5,5.25,6.0,5.25,6.75,5.75,5.5,6.0,,5.68
,,,,,,,,,,,,,,,,,,,22.72
Deduction,Falls,-1.0
