12
Rank,Name,Nation,Starting Number,Total Segment Score,Total Element Score,Total Program Component Score (factored),Total Deductions
22,Diane CHEN,TPE,0,27.16,12.99,15.17,1.00
#,Executed Elements,Info,Base Value,Bonus,GOE,1,2,3,4,5,6,7,8,9,10,11,12,Ref,Scores of Panel
1,2A,,3.3,False,0.0,0,0,0,0,0,0,0,0,1,0,0,0,,3.3
2,SpSt3,,3.1,False,0.0,0,0,1,0,0,0,0,0,1,0,0,0,,3.1
3,2S+COMBO,,1.3,False,-1.0,-3,0,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,,0.3
4,FCSp1,,1.7,False,-0.04,0,0,0,-1,0,-1,0,0,0,0,-2,0,,1.66
5,1T,,0.4,False,-0.3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,,0.1
6,LSp1,,1.2,False,-0.26,-1,-1,0,-2,-1,0,-1,0,-1,0,-1,-1,,0.94
7,SlSt1,,1.8,False,-0.04,0,-1,0,-1,0,0,0,0,0,0,0,0,,1.76
8,CCoSp1,,2.0,False,-0.17,0,-1,-2,-1,-1,-1,-1,0,-1,0,-1,0,,1.83
,,,14.8,,,,,,,,,,,,,,,,12.99
,Program Components,,,,Factor
,Skating Skills ,,,,0.8,4.25,3.75,3.5,3.5,5.0,4.25,4.5,4.5,3.75,3.75,3.5,4.25,,3.96
,Transition / Linking Footwork ,,,,0.8,4.0,3.75,3.25,3.25,4.5,3.5,4.25,3.75,3.25,3.5,3.25,4.0,,3.64
,Performance / Execution ,,,,0.8,4.0,3.5,3.5,3.25,4.75,3.75,4.25,4.0,3.75,3.5,3.5,4.5,,3.79
,Choreography / Composition ,,,,0.8,4.25,3.75,3.5,3.0,5.0,4.25,4.5,4.25,3.5,3.25,3.5,4.25,,3.82
,Interpretation ,,,,0.8,4.0,3.75,3.25,3.25,4.5,4.0,4.25,4.0,3.75,3.25,3.0,4.75,,3.75
,,,,,,,,,,,,,,,,,,,15.17
Deduction,Falls,-1.0
