ISU GP Trophee Bompard 2012,,,,,
MEN SHORT PROGRAMJUDGES DETAILS PER SKATER,,,,,
Starting,Total Total,,Total,Total,
Rank Name Nation Number,Segment Element,,Program  Component,Deductions,
"",Score Score,,Score (factored),,
1 Jeremy ABBOTT USA  9,81.18  40.35,,40.83,0.00,
"# Executed Base GOE",The Judges Panel,,,Ref Scores,
Elements Value,(in random order),,,of Panel,
1 3F+3T  9.40  0.90 1 1 2,2 1 1 1,,2 1,10.30,
2 3Lz  6.00  0.50 1 1 1,-1 1 2 -1,,2 0,6.50,
3 CCSp3  2.80 -0.21 1 0 -1,-1 -2 0 -1,,0 -2,2.59,
4 3A  9.35 x  0.86 0 1 1,1 1 2 0,,2 0,10.21,
Info,,,Info,,Info
5 FSSp4  3.00  0.79 1 1 2,2 2 1 0,,2 2,3.79,
6 StSq2  2.60  0.93 1 2 2,1 2 2 2,,2 2,3.53,
7 CCoSp3  3.00  0.43 1 0 2,1 1 1 0,,2 0,3.43,
36.15,,,,40.35,
Program Components Factor,,,,,
Skating Skills  1.00 7.75 8.25 8.25,8.25 8.50 8.00 7.75,,9.00 8.25,8.18,
Transition / Linking Footwork  1.00 7.25 7.75 8.00,8.00 8.25 7.50 7.75,,8.00 8.00,7.86,
Performance / Execution  1.00 8.00 8.50 8.25,8.25 8.50 8.25 8.00,,8.75 8.25,8.29,
Choreography / Composition  1.00 7.50 8.00 8.50,8.50 8.25 7.75 8.00,,8.75 8.50,8.21,
Interpretation  1.00 8.00 8.25 8.50,8.25 8.50 7.75 7.75,,8.75 8.75,8.29,
Judges Total Program Component Score (factored),,,,40.83,
Deductions:,,,,0.00,
"x  Credit for highlight distribution, base value multiplied by 1.1",,,,,
Starting,Total Total,,Total,Total,
Rank Name Nation Number,Segment Element,,Program  Component,Deductions,
"",Score Score,,Score (factored),,
2 Takahito MURA JPN  5,76.65  41.15,,35.50,0.00,
"# Executed Base GOE",The Judges Panel,,,Ref Scores,
Elements Value,(in random order),,,of Panel,
1 4T+3T< <  13.20 -1.57 -1 -2 -1,1 -2 -2 -3,,-2 -1,11.63,
2 3A  8.50  2.00 2 2 2,2 2 1 2,,2 2,10.50,
3 CCoSp4  3.50  0.00 0 0 0,0 -1 0 0,,0 0,3.50,
4 3Lz  6.00 -0.10 -1 0 1,1 0 -1 0,,0 -1,5.90,
5 CCSp3  2.80  0.21 1 0 2,0 1 0 0,,1 0,3.01,
6 StSq3  3.30  0.50 0 1 1,1 1 1 1,,1 1,3.80,
7 FSSp3  2.60  0.21 1 1 2,0 0 1 0,,0 0,2.81,
39.90,,,,41.15,
Program Components Factor,,,,,
Skating Skills  1.00 7.50 7.00 7.75,6.75 7.00 6.50 7.75,,7.25 7.25,7.21,
Transition / Linking Footwork  1.00 7.25 6.75 7.50,6.00 6.75 6.00 7.25,,6.75 6.75,6.79,
Performance / Execution  1.00 7.50 7.75 7.50,7.00 7.00 6.75 7.00,,7.25 7.25,7.21,
Choreography / Composition  1.00 7.50 7.00 7.75,6.50 7.00 6.25 7.75,,7.00 7.00,7.11,
Interpretation  1.00 7.75 7.25 7.50,6.50 7.25 6.50 7.50,,7.25 7.00,7.18,
Judges Total Program Component Score (factored),,,,35.50,
Deductions:,,,,0.00,
"<  Under-rotated jump",,,,,
Starting,Total Total,,Total,Total,
Rank Name Nation Number,Segment Element,,Program  Component,Deductions,
"",Score Score,,Score (factored),,
3 Brian JOUBERT FRA  6,75.46  38.73,,36.73,0.00,
"# Executed Base GOE",The Judges Panel,,,Ref Scores,
Elements Value,(in random order),,,of Panel,
1 4T+2T  11.60  0.71 1 0 1,1 0 1 2,,1 0,12.31,
