ISU GP Trophee Bompard 2012,,,,,
LADIES SHORT PROGRAMJUDGES DETAILS PER SKATER,,,,,
Starting,Total Total,,Total,Total,
Rank Name Nation Number,Segment Element,,Program  Component,Deductions,
"",Score Score,,Score (factored),,
1 Julia LIPNITSKAIA RUS  6,63.55  35.70,,27.85,0.00,
"# Executed Base GOE",The Judges Panel,,,Ref Scores,
Elements Value,(in random order),,,of Panel,
1 3Lz+3T e  10.10 -0.50 0 0 -1,-1 -1 0 -1,,-2 -1,9.60,
2 3F  5.30  0.60 1 1 1,1 0 0 1,,1 1,5.90,
3 2A  3.30  0.43 1 1 1,1 1 0 1,,1 0,3.73,
4 FCSp4  3.20  0.64 2 1 1,1 1 2 2,,1 1,3.84,
Info,,,Info,,Info
5 StSq3  3.30  0.71 2 1 1,2 1 2 2,,1 1,4.01,
6 CCoSp4  3.50  1.29 3 2 2,3 2 3 3,,3 2,4.79,
7 LSp3  2.40  1.43 3 2 2,3 3 3 3,,3 3,3.83,
31.10,,,,35.70,
Program Components Factor,,,,,
Skating Skills  0.80 7.75 7.00 7.25,6.75 7.25 8.25 5.75,,6.25 6.50,6.96,
Transition / Linking Footwork  0.80 7.50 6.50 6.75,6.50 6.25 7.50 6.75,,6.25 6.50,6.68,
Performance / Execution  0.80 8.00 7.50 7.00,7.50 7.00 8.00 6.75,,6.50 7.25,7.29,
Choreography / Composition  0.80 7.50 7.25 7.25,7.00 6.50 7.25 7.00,,6.00 6.50,6.96,
Interpretation  0.80 7.75 7.00 7.00,6.75 6.75 7.50 6.75,,6.00 6.75,6.93,
Judges Total Program Component Score (factored),,,,27.85,
Deductions:,,,,0.00,
e  Jump take off with wrong edge,,,,,
Starting,Total Total,,Total,Total,
Rank Name Nation Number,Segment Element,,Program  Component,Deductions,
"",Score Score,,Score (factored),,
2 Ashley WAGNER USA  10,63.09  32.52,,30.57,0.00,
"# Executed Base GOE",The Judges Panel,,,Ref Scores,
Elements Value,(in random order),,,of Panel,
1 3F+2T  6.60  1.10 2 1 1,2 2 2 2,,1 1,7.70,
2 LSp4  2.70  0.93 2 1 2,2 2 2 2,,1 2,3.63,
3 CCoSp3  3.00  0.57 2 1 2,1 1 1 1,,1 1,3.57,
4 2A  3.63 x  0.71 1 2 0,1 1 2 1,,2 2,4.34,
5 3Lo  5.61 x  0.70 2 1 0,1 1 2 1,,1 0,6.31,
6 StSq3  3.30  0.57 2 2 1,0 2 1 1,,1 0,3.87,
7 FSSp3  2.60  0.50 1 1 1,1 2 1 1,,1 1,3.10,
27.44,,,,32.52,
Program Components Factor,,,,,
Skating Skills  0.80 7.75 7.50 8.50,7.25 7.50 8.00 7.75,,7.50 8.25,7.75,
Transition / Linking Footwork  0.80 7.50 7.00 7.75,7.00 7.00 7.50 7.25,,7.25 8.25,7.32,
Performance / Execution  0.80 7.75 7.50 8.50,7.50 7.50 8.00 7.50,,7.75 8.00,7.71,
Choreography / Composition  0.80 7.75 7.50 8.00,7.25 7.50 7.50 7.75,,7.50 8.25,7.64,
Interpretation  0.80 8.00 7.25 8.25,7.50 7.50 7.75 8.00,,7.50 8.50,7.79,
Judges Total Program Component Score (factored),,,,30.57,
Deductions:,,,,0.00,
"x  Credit for highlight distribution, base value multiplied by 1.1",,,,,
Starting,Total Total,,Total,Total,
Rank Name Nation Number,Segment Element,,Program  Component,Deductions,
"",Score Score,,Score (factored),,
3 Elizaveta TUKTAMYSHEVA RUS  8,58.26  31.29,,26.97,0.00,
"# Executed Base GOE",The Judges Panel,,,Ref Scores,
Elements Value,(in random order),,,of Panel,
1 3T+3T  8.20 -0.70 -2 -1 -1,-1 -1 0 0,,-1 -2,7.50,
