ISU GP NHK Trophy 2011,,,,,
LADIES FREE SKATINGJUDGES DETAILS PER SKATER,,,,,
Starting,Total Total,,Total,Total,
Rank Name Nation Number,Segment Element,,Program  Component,Deductions,
"",Score Score,,Score (factored),,
1 Mao ASADA JPN  8,125.77  61.20,,64.57,0.00,
"# Executed Base GOE",The Judges Panel,,,Ref Scores,
Elements Value,(in random order),,,of Panel,
1 2A  3.30  0.79 2 1 2,1 1 1 2,,2 2,4.09,
2 3F+2Lo  7.10  0.70 1 1 1,1 0 1 2,,1 1,7.80,
3 3Lz e  6.00 -0.80 -1 -1 -1,-1 -2 -1 -2,,-1 -1,5.20,
4 CCoSp4  3.50  1.00 2 2 3,2 2 2 2,,2 2,4.50,
"",,,Info,,Info
5 2A+3T  8.14 x  0.70 1 1 1,0 1 1 -2,,2 2,8.84,
6 3F<+2Lo<+2Lo <  7.48 x -1.10 -1 -2 -2,-3 -2 -1 -1,,-2 -1,6.38,
7 3S  4.62 x  0.40 1 1 2,0 0 1 -2,,1 0,5.02,
8 SSp4  2.50  0.79 2 2 1,1 1 2 1,,2 2,3.29,
9 SlSt3  3.30  0.93 2 2 2,2 1 2 1,,2 2,4.23,
10 3Lo  5.61 x -0.70 1 0 -2,-1 -1 0 -3,,-2 -1,4.91,
11 FCoSp4  3.00  0.64 0 1 2,1 1 2 1,,2 1,3.64,
12 ChSp1  2.00  1.30 1 1 2,3 2 1 2,,2 3,3.30,
56.55,,,,61.20,
Program Components Factor,,,,,
Skating Skills  1.60 8.50 7.75 7.75,8.50 8.00 8.25 8.00,,8.25 8.00,8.11,
Transition / Linking Footwork  1.60 8.00 7.75 8.00,8.00 7.75 7.00 7.50,,7.75 7.50,7.75,
Performance / Execution  1.60 8.25 8.00 8.00,8.50 7.75 8.00 7.50,,8.50 8.00,8.07,
Choreography / Composition  1.60 8.50 8.25 8.50,8.50 7.75 8.25 7.00,,8.00 8.25,8.21,
Interpretation  1.60 8.25 8.50 8.25,8.50 8.00 8.00 7.50,,8.50 8.00,8.21,
Judges Total Program Component Score (factored),,,,64.57,
Deductions:,,,,0.00,
"<  Under-rotated jumpx  Credit for highlight distribution, base value multiplied by 1.1e  Jump take off with wrong edge",,,,,
Starting,Total Total,,Total,Total,
Rank Name Nation Number,Segment Element,,Program  Component,Deductions,
"",Score Score,,Score (factored),,
2 Akiko SUZUKI JPN  10,119.43  57.04,,62.39,0.00,
"# Executed Base GOE",The Judges Panel,,,Ref Scores,
Elements Value,(in random order),,,of Panel,
1 3Lz  6.00  1.40 2 2 2,1 2 2 2,,3 2,7.40,
2 2A+3T  7.40  0.60 1 0 1,1 1 -1 1,,2 1,8.00,
3 3Lo  5.10  0.90 2 2 1,1 1 1 1,,2 1,6.00,
4 CCoSp4  3.50  0.86 3 1 2,2 1 1 2,,2 2,4.36,
5 FCSp4  3.20  0.64 2 1 2,2 1 1 1,,1 1,3.84,
6 ChSp1  2.00  1.30 2 2 2,2 2 2 1,,2 1,3.30,
7 1Lo+2T+2Lo< <  3.41 x -0.26 -1 -1 -2,-1 -1 -1 -1,,-2 -2,3.15,
8 1Lz  0.66 x -0.03 0 0 -1,0 0 0 0,,-1 -2,0.63,
9 3F e  5.83 x -0.70 0 -1 -1,-1 -1 -2 -1,,-1 -1,5.13,
10 3S+2T  6.05 x  0.60 1 1 1,1 0 1 1,,1 0,6.65,
11 SlSt3  3.30  1.07 3 1 2,2 3 2 2,,2 2,4.37,
12 FCCoSp4  3.50  0.71 1 1 1,1 2 1 2,,2 2,4.21,
49.95,,,,57.04,
Program Components Factor,,,,,
Skating Skills  1.60 9.00 8.00 8.25,8.50 7.75 8.25 7.75,,7.75 8.00,8.07,
