ISU GP NHK Trophy 2011,,,,,
ICE DANCE SHORT DANCEJUDGES DETAILS PER SKATER,,,,,
Starting,Total Total,,Total,Total,
Rank Name Nation Number,Segment Element,,Program  Component,Deductions,
"",Score Score,,Score (factored),,
1 Elena ILINYKH / Nikita KATSALAPOV RUS  6,61.83  29.86,,31.97,0.00,
"# Executed Base GOE",The Judges Panel,,,Ref Scores,
Elements Value,(in random order),,,of Panel,
1 NtCiSt3  6.50  2.00 2 2 2,2 2 2 2,,2 1,8.50,
2 R2Sq2+kpNNY  5.00  0.36 1 1 1,1 0 1 1,,0 -1,5.36,
3 STw4  6.00  0.29 1 1 1,0 -1 2 1,,1 -1,6.29,
4 R1Sq2+kpYNN  5.00  0.21 1 1 0,1 0 1 1,,-1 -1,5.21,
Info,,,Info,,Info
5 RoLi4  4.00  0.50 1 1 1,1 1 1 1,,1 0,4.50,
26.50,,,,29.86,
Program Components Factor,,,,,
Skating Skills  0.80 8.00 8.25 7.75,8.25 8.00 8.50 7.75,,7.75 6.50,7.96,
Linking Footwork / Movement  0.70 7.75 8.25 7.50,8.00 7.25 8.50 7.25,,7.75 6.00,7.68,
Performance  0.70 8.00 8.75 7.75,8.00 8.00 8.75 8.25,,8.00 6.50,8.11,
Choreography  0.80 8.25 8.50 7.25,8.25 8.00 8.50 8.00,,8.00 6.50,8.04,
Interpretation / Timing  1.00 8.25 8.50 7.50,8.00 8.25 8.75 8.25,,8.00 6.25,8.11,
Judges Total Program Component Score (factored),,,,31.97,
Deductions:,,,,0.00,
Starting,Total Total,,Total,Total,
Rank Name Nation Number,Segment Element,,Program  Component,Deductions,
"",Score Score,,Score (factored),,
2 Kaitlyn WEAVER / Andrew POJE CAN  8,60.07  28.51,,31.56,0.00,
"# Executed Base GOE",The Judges Panel,,,Ref Scores,
Elements Value,(in random order),,,of Panel,
1 R2Sq2+kpYNN  5.00  0.36 1 1 1,1 0 0 2,,1 -1,5.36,
2 R1Sq4+kpYYY  7.00  0.57 1 1 2,1 1 0 2,,1 1,7.57,
3 SlLi4  4.00  0.79 2 1 2,1 1 2 2,,2 1,4.79,
4 STw3  5.00 -0.50 -1 -1 0,-1 -2 -1 -1,,0 -2,4.50,
5 NtCiSt2  5.00  1.29 2 2 1,2 1 1 2,,0 -1,6.29,
6 Li+TRANS  0.00  0.00 - - -,- - - -,,- -,0.00,
26.00,,,,28.51,
Program Components Factor,,,,,
Skating Skills  0.80 8.00 7.75 7.50,7.75 7.75 7.75 7.75,,8.00 7.75,7.79,
Linking Footwork / Movement  0.70 7.75 7.50 7.50,7.75 7.50 7.50 7.75,,7.75 7.50,7.61,
Performance  0.70 8.00 8.25 7.75,7.50 7.75 7.75 7.75,,8.25 8.00,7.89,
Choreography  0.80 8.00 8.50 8.00,8.00 7.75 7.75 8.00,,8.25 7.75,7.96,
Interpretation / Timing  1.00 8.25 8.25 8.25,8.25 7.50 8.00 8.00,,8.00 8.00,8.11,
Judges Total Program Component Score (factored),,,,31.56,
Deductions:,,,,0.00,
Starting,Total Total,,Total,Total,
Rank Name Nation Number,Segment Element,,Program  Component,Deductions,
"",Score Score,,Score (factored),,
3 Maia SHIBUTANI / Alex SHIBUTANI USA  7,59.02  29.50,,30.52,-1.00,
"# Executed Base GOE",The Judges Panel,,,Ref Scores,
Elements Value,(in random order),,,of Panel,
1 R1Sq3+kpYNY  6.00  0.50 1 1 2,1 0 1 2,,1 0,6.50,
2 STw4  6.00  0.79 1 1 2,2 2 1 3,,2 0,6.79,
3 R2Sq2+kpYNN  5.00  0.21 0 1 1,0 0 1 0,,1 0,5.21,
4 NtCiSt2  5.00  1.00 1 1 1,2 1 1 1,,1 1,6.00,
