ISU GP NHK Trophy 2011,,,,,
PAIRS FREE SKATINGJUDGES DETAILS PER SKATER,,,,,
Starting,Total Total,,Total,Total,
Rank Name Nation Number,Segment Element,,Program  Component,Deductions,
"",Score Score,,Score (factored),,
1 Yuko KAVAGUTI / Alexander SMIRNOV RUS  4,122.49  61.13,,61.36,0.00,
"# Executed Base GOE",The Judges Panel,,,Ref Scores,
Elements Value,(in random order),,,of Panel,
1 3T  4.10  1.10 2 2 1,1 2 1 1,,2 2,5.20,
2 3LzTw2  5.40  0.50 1 1 0,1 1 0 1,,0 1,5.90,
3 3STh  4.50  0.60 0 1 1,0 2 1 1,,1 1,5.10,
4 BiDs3  3.20  0.90 1 1 2,1 2 1 1,,1 2,4.10,
"",,,Info,,Info
5 FCCoSp4  3.50  0.86 1 1 2,2 2 1 2,,2 2,4.36,
6 ChSp1  2.00  1.30 3 2 2,2 2 2 1,,0 2,3.30,
7 2A+SEQ  2.90 x -0.93 -2 -2 -1,-2 -2 -2 -1,,-2 -2,1.97,
8 3LoTh  5.50 x  0.50 0 0 1,0 1 1 1,,1 1,6.00,
9 3Li4  4.40 x  0.93 2 2 2,1 1 2 2,,2 2,5.33,
10 5ALi3  6.60 x  1.10 1 1 2,1 2 2 1,,2 2,7.70,
11 5SLi4  6.60 x  0.57 1 1 1,1 2 1 2,,1 1,7.17,
12 PCoSp4  4.50  0.50 1 1 0,1 1 1 1,,1 2,5.00,
53.20,,,,61.13,
Program Components Factor,,,,,
Skating Skills  1.60 7.75 8.25 7.50,7.75 7.75 7.50 7.75,,8.00 8.00,7.79,
Transition / Linking Footwork  1.60 7.75 8.00 7.25,7.50 7.50 7.50 7.00,,7.50 7.75,7.54,
Performance / Execution  1.60 7.50 8.50 7.00,7.75 8.25 7.00 7.00,,8.00 8.00,7.64,
Choreography / Composition  1.60 8.00 8.50 7.50,7.50 8.50 7.00 7.50,,7.75 8.00,7.82,
Interpretation  1.60 7.50 8.25 7.25,7.50 7.75 7.50 7.25,,7.75 7.75,7.57,
Judges Total Program Component Score (factored),,,,61.36,
Deductions:,,,,0.00,
"x  Credit for highlight distribution, base value multiplied by 1.1",,,,,
Starting,Total Total,,Total,Total,
Rank Name Nation Number,Segment Element,,Program  Component,Deductions,
"",Score Score,,Score (factored),,
2 Narumi TAKAHASHI / Mervin TRAN JPN  7,114.20  55.92,,58.28,0.00,
"# Executed Base GOE",The Judges Panel,,,Ref Scores,
Elements Value,(in random order),,,of Panel,
1 3FTw2  5.40  1.20 2 2 2,2 1 1 2,,1 2,6.60,
2 3S< <  2.90 -1.60 -2 -1 -2,-2 -2 -2 -3,,-3 -3,1.30,
3 3T<+COMBO <  2.90 -2.10 -3 -2 -3,-3 -3 -3 -3,,-3 -3,0.80,
4 BoDs4  4.50  0.60 2 1 1,1 0 1 1,,0 1,5.10,
5 FCCoSp4  3.50  0.64 2 1 1,1 1 1 1,,2 2,4.14,
6 5ALi4  7.15 x  1.40 3 2 2,2 1 1 2,,3 2,8.55,
7 3STh  4.95 x  0.70 1 1 0,1 1 1 1,,1 1,5.65,
8 3TTh  4.95 x -1.40 -1 -2 -2,-2 -2 -2 -2,,-2 -2,3.55,
9 PCoSp4  4.50  0.36 1 0 0,0 1 0 2,,1 2,4.86,
10 3Li4  4.40 x  0.93 2 1 2,2 1 2 2,,2 2,5.33,
11 ChSp1  2.00  0.80 1 2 1,1 1 1 1,,2 0,2.80,
12 5TLi4  6.60 x  0.64 2 1 2,1 1 1 1,,2 1,7.24,
53.75,,,,55.92,
Program Components Factor,,,,,
Skating Skills  1.60 7.25 7.50 7.25,7.25 6.75 7.25 7.50,,7.50 7.25,7.32,
