ISU GP Hilton HHonors Skate America 2013,,,,,
PAIRS SHORT PROGRAMJUDGES DETAILS PER SKATER,,,,,
Starting,Total Total,,Total,Total,
Rank Name Nation Number,Segment Element,,Program  Component,Deductions,
"",Score Score,,Score (factored),,
1 Tatiana VOLOSOZHAR / Maxim TRANKOV RUS  8,83.05  44.99,,38.06,0.00,
"# Executed Base GOE",The Judges Panel,,,Ref Scores,
Elements Value,(in random order),,,of Panel,
1 3Tw4  6.20  2.10 3 3 3,3 3 2 3,,3 3,8.30,
2 3T  4.10  1.40 2 2 3,2 2 2 2,,2 2,5.50,
3 3LoTh  5.00  2.10 3 2 3,3 3 3 3,,3 3,7.10,
4 BiDs4  3.50  1.20 2 2 1,2 1 2 2,,2 1,4.70,
Info,,,Info,,Info
5 PCoSp4  4.50  0.79 1 2 1,2 0 1 2,,2 2,5.29,
6 5RLi4  7.00  1.60 3 2 2,3 2 3 2,,2 2,8.60,
7 StSq4  3.90  1.60 2 3 2,2 1 3 2,,2 3,5.50,
34.20,,,,44.99,
Program Components Factor,,,,,
Skating Skills  0.80 9.25 9.50 9.50,9.50 9.25 9.50 9.00,,9.50 9.50,9.43,
Transition / Linking Footwork  0.80 9.00 9.25 9.50,9.50 8.75 9.50 9.00,,9.25 9.50,9.29,
Performance / Execution  0.80 9.50 9.75 9.75,9.75 9.25 9.75 9.50,,9.50 9.75,9.64,
Choreography / Composition  0.80 9.50 9.75 9.75,9.75 9.00 10.00 9.25,,9.50 9.75,9.61,
Interpretation  0.80 9.50 9.75 9.50,10.00 9.00 9.75 9.50,,9.50 9.75,9.61,
Judges Total Program Component Score (factored),,,,38.06,
Deductions:,,,,0.00,
Starting,Total Total,,Total,Total,
Rank Name Nation Number,Segment Element,,Program  Component,Deductions,
"",Score Score,,Score (factored),,
2 Kirsten MOORE-TOWERS / Dylan MOSCOVITCH CAN  6,71.51  39.59,,31.92,0.00,
"# Executed Base GOE",The Judges Panel,,,Ref Scores,
Elements Value,(in random order),,,of Panel,
1 3Tw2  5.40  1.10 2 2 2,1 2 0 1,,2 1,6.50,
2 3T  4.10  1.00 1 2 1,2 2 1 1,,2 0,5.10,
3 BiDs3  3.20  0.70 0 1 1,2 1 1 2,,1 0,3.90,
4 3LoTh  5.00  0.80 1 1 1,1 1 2 1,,2 1,5.80,
5 5ALi4  6.50  1.40 2 2 2,2 2 1 2,,3 2,7.90,
6 StSq4  3.90  1.20 2 3 2,2 2 0 1,,2 1,5.10,
7 PCoSp4  4.50  0.79 1 2 2,2 1 1 2,,2 1,5.29,
32.60,,,,39.59,
Program Components Factor,,,,,
Skating Skills  0.80 8.00 8.00 8.00,7.75 7.75 7.25 8.00,,8.25 7.50,7.86,
Transition / Linking Footwork  0.80 8.00 8.25 7.75,8.00 8.00 7.00 7.75,,8.00 7.25,7.82,
Performance / Execution  0.80 8.25 8.50 8.00,8.00 8.00 7.25 7.75,,8.25 7.25,7.93,
Choreography / Composition  0.80 8.25 8.50 8.25,8.50 8.25 7.00 8.00,,8.50 7.50,8.18,
Interpretation  0.80 8.50 8.75 8.00,8.25 8.25 7.00 7.75,,8.50 7.50,8.11,
Judges Total Program Component Score (factored),,,,31.92,
Deductions:,,,,0.00,
Starting,Total Total,,Total,Total,
Rank Name Nation Number,Segment Element,,Program  Component,Deductions,
"",Score Score,,Score (factored),,
3 Ksenia STOLBOVA / Fedor KLIMOV RUS  5,64.80  35.21,,29.59,0.00,
"# Executed Base GOE",The Judges Panel,,,Ref Scores,
Elements Value,(in random order),,,of Panel,
1 2Tw3  3.50  0.47 2 2 2,1 1 1 1,,2 2,3.97,
2 3T  4.10  1.10 1 2 2,0 2 1 2,,1 2,5.20,
