ISU GP Hilton HHonors Skate America 2013,,,,,,
MEN SHORT PROGRAMJUDGES DETAILS PER SKATER,,,,,,
Starting,Total Total,,,Total,Total,
Rank Name Nation Number,Segment Element,,,Program  Component,Deductions,
"",Score Score,,,Score (factored),,
1 Tatsuki MACHIDA JPN  7,91.18  50.08,,,41.10,0.00,
"# Executed Base GOE",The Judges Panel,,,,Ref Scores,
Elements Value,(in random order),,,,of Panel,
1 4T+3T  14.40  2.00 2 1 2,3 2 2 2,,,2 2,16.40,
2 3A  8.50  1.71 2 1 1,2 1 2 2,,,2 2,10.21,
3 CCSp3  2.80  0.57 1 1 0,1 1 2 2,,,1 1,3.37,
4 FSSp4  3.00  0.43 0 0 1,1 1 1 2,,,1 1,3.43,
"",Info,,,,,Info
5 3Lz  6.60 x  0.90 1 1 1,2 1 1 2,,,1 2,7.50,
6 StSq4  3.90  1.20 1 1 2,3 1 2 3,,,1 2,5.10,
7 CCoSp4  3.50  0.57 0 1 0,2 2 1 1,,,1 2,4.07,
42.70,,,,,50.08,
Program Components Factor,,,,,,
Skating Skills  1.00 8.00 8.00 7.75,8.50 8.25 8.25 8.50,,,7.75 8.25,8.14,
Transition / Linking Footwork  1.00 8.00 7.50 8.25,8.00 8.00 8.00 8.00,,,7.50 8.25,7.96,
Performance / Execution  1.00 8.75 8.25 8.25,8.50 8.50 8.75 8.25,,,7.50 8.50,8.43,
Choreography / Composition  1.00 8.50 8.00 8.00,8.25 8.25 8.50 8.50,,,7.50 8.25,8.25,
Interpretation  1.00 8.50 8.25 8.00,8.75 8.25 8.50 8.50,,,7.50 8.25,8.32,
Judges Total Program Component Score (factored),,,,,41.10,
Deductions:,,,,,0.00,
"x  Credit for highlight distribution, base value multiplied by 1.1",,,,,,
Starting,Total Total,,,Total,Total,
Rank Name Nation Number,Segment Element,,,Program  Component,Deductions,
"",Score Score,,,Score (factored),,
2 Jason BROWN USA  5,83.78  44.85,,,38.93,0.00,
"# Executed Base GOE",The Judges Panel,,,,Ref Scores,
Elements Value,(in random order),,,,of Panel,
1 3A  8.50  1.14 1 2 1,1 2 1 1,,,0 1,9.64,
2 3F+3T  9.40 -0.10 1 0 0,0 0 -1 0,,,-1 0,9.30,
3 FCSp4  3.20  1.00 2 2 2,2 3 2 2,,,1 2,4.20,
4 CSSp4  3.00  0.71 2 2 1,1 2 2 0,,,1 1,3.71,
5 3Lz  6.60 x  1.60 3 3 2,1 3 2 2,,,2 2,8.20,
6 StSq4  3.90  1.40 2 2 2,1 3 2 2,,,1 3,5.30,
7 CCoSp4  3.50  1.00 2 3 2,1 3 2 1,,,2 2,4.50,
38.10,,,,,44.85,
Program Components Factor,,,,,,
Skating Skills  1.00 7.75 8.50 7.50,7.00 7.50 7.00 7.75,,,8.00 7.50,7.57,
Transition / Linking Footwork  1.00 8.25 8.50 7.00,7.25 7.75 7.25 7.75,,,7.75 7.50,7.64,
Performance / Execution  1.00 8.00 8.75 7.50,7.50 7.75 7.50 8.25,,,8.00 7.50,7.79,
Choreography / Composition  1.00 8.25 8.50 7.50,7.50 8.00 7.50 8.50,,,7.75 7.75,7.89,
Interpretation  1.00 8.25 8.75 7.50,7.50 8.25 7.75 8.25,,,8.25 8.00,8.04,
Judges Total Program Component Score (factored),,,,,38.93,
Deductions:,,,,,0.00,
"x  Credit for highlight distribution, base value multiplied by 1.1",,,,,,
ISU GP Hilton HHonors Skate America 2013,,,,,,
MEN SHORT PROGRAMJUDGES DETAILS PER SKATER,,,,,,
Starting,Total Total,,,Total,Total,
Rank Name Nation Number,Segment Element,,,Program  Component,Deductions,
"",Score Score,,,Score (factored),,
3 Adam RIPPON USA  2,80.26  43.23,,,37.03,0.00,
