12
Rank,Name,Nation,Starting Number,Total Segment Score,Total Element Score,Total Program Component Score (factored),Total Deductions
45,Kristine Y. LEE,HKG,0,23.57,11.83,12.74,1.00
#,Executed Elements,Info,Base Value,Bonus,GOE,1,2,3,4,5,6,7,8,9,10,11,12,Ref,Scores of Panel
1,2A<,,0.8,False,-0.5,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,,0.3
2,3S<,,1.3,False,-1.0,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,,0.3
3,FSSp2,,2.0,False,-0.3,-1,-1,-2,0,-1,-1,-1,0,-1,-2,-2,-1,,1.7
4,2F<+COMBO,,0.5,False,-0.3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,,0.2
5,LSp2,,1.8,False,-0.04,-1,0,0,0,0,-1,0,0,0,-2,-1,0,,1.76
6,SlSt2,,2.3,False,0.0,0,0,0,0,0,0,0,0,1,0,0,-1,,2.3
7,SpSq3,,3.1,False,-0.2,0,0,-1,0,-2,0,0,0,-1,0,0,0,,2.9
8,CCoSp2,,2.5,False,-0.13,0,0,-1,0,-1,0,-1,-1,0,-1,0,0,,2.37
,,,14.3,,,,,,,,,,,,,,,,11.83
,Program Components,,,,Factor
,Skating Skills ,,,,0.8,3.75,3.75,3.25,2.25,3.5,3.75,3.0,3.25,3.5,2.5,3.5,3.5,,3.32
,Transition / Linking Footwork ,,,,0.8,3.5,3.5,2.5,2.5,2.75,3.25,3.0,3.25,3.0,2.75,3.25,3.0,,2.96
,Performance / Execution ,,,,0.8,3.5,3.75,2.75,3.0,3.0,3.5,3.25,3.25,3.5,2.5,3.5,3.25,,3.18
,Choreography / Composition ,,,,0.8,3.5,3.75,2.5,3.0,3.25,3.5,3.25,3.5,3.25,2.75,3.25,3.25,,3.21
,Interpretation ,,,,0.8,3.5,3.75,2.5,3.25,3.25,3.5,3.25,3.5,3.5,2.5,3.5,3.25,,3.25
,,,,,,,,,,,,,,,,,,,12.74
Deduction,Falls,-1.0
