10
Rank,Name,Nation,Starting Number,Total Segment Score,Total Element Score,Total Program Component Score (factored),Total Deductions
5,Ashley WAGNER,USA,0,99.58,45.02,54.56,0.00
#,Executed Elements,Info,Base Value,Bonus,GOE,1,2,3,4,5,6,7,8,9,10,Ref,Scores of Panel
1,3Lz,e,6.0,False,-1.0,-1,-1,-1,-1,-1,-1,-2,-1,-2,0,,5.0
2,3S,,4.5,False,0.6,0,1,0,1,1,0,0,0,0,1,,5.1
3,3Lo,,5.0,False,0.6,1,1,-1,1,1,-1,0,1,1,0,,5.6
4,FSSp3,,2.6,False,0.1,0,0,0,1,0,0,0,0,1,1,,2.7
5,3F,,5.5,False,-2.6,-3,-3,-3,-3,-2,-3,-2,-3,-3,-2,,2.9
6,FCoSp4,,3.0,False,0.5,1,1,1,2,1,1,0,1,1,1,,3.5
7,SpSq3,,3.1,False,0.7,2,1,1,2,2,1,1,2,2,1,,3.8
8,3Lo<+SEQ,<,1.32,True,-0.6,-2,-2,-2,-2,-2,-2,-3,-2,-2,-2,,0.72
9,3F<+2A+SEQ,<,4.58,True,-1.28,-2,-2,-2,-1,-2,-2,-3,-1,-2,-1,,3.3
10,3T,,4.4,True,0.2,0,0,0,1,0,0,0,1,0,0,,4.6
11,SlSt3,,3.3,False,0.5,1,1,0,1,1,0,1,1,1,1,,3.8
12,CCoSp4,,3.5,False,0.5,1,0,1,1,1,0,1,1,1,1,,4.0
,,,46.8,,,,,,,,,,,,,,45.02
,Program Components,,,,Factor
,Skating Skills  ,,,,1.6,6.5,6.75,7.0,7.5,7.0,6.5,6.5,7.25,6.5,7.0,,7.0
,Transition / Linking Footwork  ,,,,1.6,6.0,6.5,6.75,6.75,6.5,6.0,6.5,6.75,6.5,7.0,,6.65
,Performance / Execution  ,,,,1.6,6.5,6.75,7.0,7.5,6.25,6.0,6.5,7.0,6.75,6.75,,6.8
,Choreography / Composition  ,,,,1.6,6.5,6.5,6.75,7.5,6.5,6.5,6.5,7.0,7.0,7.0,,6.75
,Interpretation  ,,,,1.6,6.5,6.5,6.75,7.75,6.5,6.25,6.75,7.5,7.25,7.0,,6.9
,,,,,,,,,,,,,,,,,54.56
