9
Rank,Name,Nation,Starting Number,Total Segment Score,Total Element Score,Total Program Component Score (factored),Total Deductions
20,Carolina HERMANN / Daniel HERMANN,GER,11,26.65,13.9,12.75,0.00
#,Executed Elements,Info,Base Value,Bonus,GOE,1,2,3,4,5,6,7,8,9,Ref,Scores of Panel
1,1S1,,1.8,False,0.0,1,1,0,0,0,0,0,1,0,,1.8
2,1S2,,2.4,False,-0.2,0,1,0,-1,-1,-1,0,0,0,,2.2
3,2S1,,2.4,False,-0.36,-1,0,-1,0,0,-1,0,0,-1,,2.04
4,2S2,,2.8,False,-0.48,0,0,-1,-1,-1,-1,-1,0,0,,2.32
5,3S1,,2.8,False,-0.28,0,0,0,-1,0,-1,0,-1,-1,,2.52
6,3S2,,3.3,False,-0.28,0,0,-1,-1,-1,0,0,0,0,,3.02
,,,15.5,,,,,,,,,,,,,13.9
,Program Components,,,,Factor
,Skating Skills  ,,,,0.75,5.75,5.5,5.25,4.5,5.75,5.0,5.25,6.25,5.0,,5.25
,Timing  ,,,,0.75,5.5,5.25,4.75,4.25,5.25,4.5,5.0,5.75,5.0,,4.9
,Performance / Execution  ,,,,0.5,5.5,5.5,5.0,5.0,5.5,4.75,5.0,6.0,5.0,,5.1
,Interpretation  ,,,,0.5,6.0,5.5,5.0,5.0,5.5,5.0,5.25,6.0,5.0,,5.15
,,,,,,,,,,,,,,,,12.75
