ISU GP Rostelecom Cup 2014,,,,,
ICE DANCE SHORT DANCEJUDGES DETAILS PER SKATER,,,,,
Starting,Total Total,,Total,Total,
Rank Name Nation Number,Segment Element,,Program  Component,Deductions,
"",Score Score,,Score (factored),,
1 Madison CHOCK / Evan BATES USA  8,68.86  33.64,,35.22,0.00,
"# Executed Base GOE",The Judges Panel,,,Ref Scores,
Elements Value,(in random order),,,of Panel,
1 SlLi4  4.50  1.46 2 3 3,2 2 3 2,,1 3,5.96,
2 STw4  6.60  1.03 1 2 1,2 1 2 2,,2 2,7.63,
3 1PD3+kpNYY  5.00  1.03 2 2 2,1 2 1 1,,2 2,6.03,
4 PSt2+kpNNY  4.00  1.03 1 2 2,1 2 2 1,,2 2,5.03,
Info,,,Info,,Info
5 NtMiSt3  7.10  1.89 2 2 1,1 2 2 2,,2 1,8.99,
27.20,,,,33.64,
Program Components Factor,,,,,
Skating Skills  0.80 8.25 8.75 8.75,8.75 8.75 8.50 8.75,,9.00 8.75,8.71,
Linking Footwork / Movement  0.80 8.00 8.75 8.50,8.50 8.75 8.75 8.50,,8.75 8.75,8.64,
Performance  0.80 8.25 9.25 8.75,8.50 9.00 8.75 9.00,,8.50 9.00,8.79,
Choreography  0.80 8.25 9.50 8.75,8.75 9.00 9.25 9.00,,8.75 9.25,8.96,
Interpretation / Timing  0.80 8.00 9.50 8.75,8.75 8.75 9.00 9.25,,8.75 9.25,8.93,
Judges Total Program Component Score (factored),,,,35.22,
Deductions:,,,,0.00,
REP Jump repetition,,,,,
Starting,Total Total,,Total,Total,
Rank Name Nation Number,Segment Element,,Program  Component,Deductions,
"",Score Score,,Score (factored),,
2 Elena ILINYKH / Ruslan ZHIGANSHIN RUS  2,64.12  31.03,,33.09,0.00,
"# Executed Base GOE",The Judges Panel,,,Ref Scores,
Elements Value,(in random order),,,of Panel,
1 NtMiSt3  7.10  1.73 2 2 1,1 1 2 1,,2 2,8.83,
2 STw4  6.60  1.11 1 2 2,2 1 2 2,,2 2,7.71,
3 1PD2+kpYNN  4.00  0.69 2 1 1,0 -2 1 2,,2 1,4.69,
4 PSt3+kpYYN  5.00  0.94 2 2 1,1 1 2 0,,2 2,5.94,
5 SlLi2  3.00  0.86 2 2 1,1 2 1 1,,2 0,3.86,
25.70,,,,31.03,
Program Components Factor,,,,,
Skating Skills  0.80 8.50 8.50 7.50,8.25 7.75 8.00 7.50,,8.75 8.00,8.07,
Linking Footwork / Movement  0.80 8.50 8.25 7.75,8.00 8.00 8.00 7.00,,8.50 8.00,8.07,
Performance  0.80 8.75 8.50 7.50,8.50 8.00 8.25 7.75,,8.75 8.50,8.32,
Choreography  0.80 8.50 8.75 8.50,8.25 8.00 8.00 7.75,,9.00 8.75,8.39,
Interpretation / Timing  0.80 9.00 8.75 8.00,8.50 8.00 8.50 7.75,,9.25 8.75,8.50,
Judges Total Program Component Score (factored),,,,33.09,
Deductions:,,,,0.00,
REP Jump repetition,,,,,
Starting,Total Total,,Total,Total,
Rank Name Nation Number,Segment Element,,Program  Component,Deductions,
"",Score Score,,Score (factored),,
3 Penny COOMES / Nicholas BUCKLAND GBR  7,59.55  26.89,,32.66,0.00,
"# Executed Base GOE",The Judges Panel,,,Ref Scores,
Elements Value,(in random order),,,of Panel,
1 NtMiSt3  7.10  2.04 2 2 2,2 1 2 2,,2 1,9.14,
2 1PD2+kpNNY  4.00  0.94 1 1 2,2 0 2 1,,2 2,4.94,
3 PSt3+kpNYY  5.00  0.60 1 1 2,1 0 1 2,,1 0,5.60,
4 STw1  3.10  0.34 0 0 2,1 1 1 0,,1 -1,3.44,
5 CuLi2  3.00  0.77 2 1 3,1 0 2 1,,1 1,3.77,
22.20,,,,26.89,
