ISU GP Rostelecom Cup 2014,,,,,
ICE DANCE FREE DANCEJUDGES DETAILS PER SKATER,,,,,
Starting,Total Total,,Total,Total,
Rank Name Nation Number,Segment Element,,Program  Component,Deductions,
"",Score Score,,Score (factored),,
1 Madison CHOCK / Evan BATES USA  8,105.42  52.45,,53.97,-1.00,
"# Executed Base GOE",The Judges Panel,,,Ref Scores,
Elements Value,(in random order),,,of Panel,
1 SlLi4  4.50  1.46 3 2 3,2 3 2 3,,2 2,5.96,
2 STw4  6.60  1.20 2 2 2,2 2 1 2,,2 2,7.80,
3 CiSt3  7.10  2.20 2 2 2,2 3 1 2,,2 2,9.30,
4 CoSp4  5.60  1.20 3 2 2,1 3 2 2,,1 2,6.80,
Info,,,Info,,Info
5 CuLi4  4.50  1.11 2 3 1,1 2 2 2,,2 2,5.61,
6 DiSt3  7.10  2.20 2 2 2,2 3 2 2,,2 2,9.30,
7 RoLi4  4.50  1.29 2 2 2,2 2 2 3,,2 3,5.79,
8 ChSp1  0.60  1.29 3 2 2,1 2 1 3,,2 3,1.89,
40.50,,,,52.45,
Program Components Factor,,,,,
Skating Skills  1.20 9.00 9.00 8.50,9.25 9.00 8.75 9.00,,9.00 9.00,8.96,
Linking Footwork / Movement  1.20 9.00 8.75 8.25,9.25 8.75 8.50 8.75,,8.75 9.00,8.79,
Performance  1.20 9.25 9.00 8.75,9.25 9.25 8.75 9.00,,8.75 9.25,9.04,
Choreography  1.20 9.50 8.75 8.50,9.25 9.00 9.00 9.00,,9.25 9.00,9.04,
Interpretation / Timing  1.20 9.50 9.00 8.75,9.25 9.50 9.00 8.75,,9.25 9.25,9.14,
Judges Total Program Component Score (factored),,,,53.97,
Deductions: Extended lifts: -1.00,,,,-1.00,
Starting,Total Total,,Total,Total,
Rank Name Nation Number,Segment Element,,Program  Component,Deductions,
"",Score Score,,Score (factored),,
2 Penny COOMES / Nicholas BUCKLAND GBR  6,98.47  48.69,,50.78,-1.00,
"# Executed Base GOE",The Judges Panel,,,Ref Scores,
Elements Value,(in random order),,,of Panel,
1 CuLi4  4.50  1.54 2 3 2,3 3 3 3,,2 1,6.04,
2 CiSt3  7.10  2.04 2 2 2,2 2 1 2,,2 0,9.14,
3 RoLi4  4.50  1.20 2 2 2,2 2 2 3,,2 2,5.70,
4 STw4  6.60  0.94 2 2 2,1 2 1 2,,1 1,7.54,
5 CoSp4  5.60  0.77 1 1 1,1 2 2 2,,1 1,6.37,
6 SlLi4  4.50  0.94 1 1 2,2 2 2 1,,2 1,5.44,
7 MiSt2  5.60  1.57 2 3 1,2 2 1 1,,1 0,7.17,
8 ChSp1  0.60  0.69 1 1 1,2 1 1 2,,1 1,1.29,
39.00,,,,48.69,
Program Components Factor,,,,,
Skating Skills  1.20 8.00 8.25 8.75,7.75 8.50 8.50 7.75,,8.25 8.50,8.25,
Linking Footwork / Movement  1.20 7.25 8.50 9.00,7.75 8.75 8.25 7.50,,8.00 8.50,8.18,
Performance  1.20 8.50 8.75 8.75,8.50 9.00 8.75 8.25,,8.25 8.50,8.57,
Choreography  1.20 8.50 9.25 9.00,8.50 9.00 8.50 8.75,,8.50 8.75,8.71,
Interpretation / Timing  1.20 8.25 9.00 8.75,8.25 8.75 8.75 8.75,,8.50 8.50,8.61,
Judges Total Program Component Score (factored),,,,50.78,
Deductions: Extended lifts: -1.00,,,,-1.00,
Starting,Total Total,,Total,Total,
Rank Name Nation Number,Segment Element,,Program  Component,Deductions,
"",Score Score,,Score (factored),,
3 Elena ILINYKH / Ruslan ZHIGANSHIN RUS  7,96.31  44.25,,52.06,0.00,
"# Executed Base GOE",The Judges Panel,,,Ref Scores,
Elements Value,(in random order),,,of Panel,
