12
Rank,Name,Nation,Starting Number,Total Segment Score,Total Element Score,Total Program Component Score (factored),Total Deductions
10,Danielle OBRIEN / Gregory MERRIMAN,AUS,0,63.16,39.37,23.79,0.00
#,Executed Elements,Info,Base Value,Bonus,GOE,1,2,3,4,5,6,7,8,9,10,11,12,Ref,Scores of Panel
1,CiSt1,,5.6,False,0.14,0,0,0,1,0,0,0,0,1,1,0,0,,5.74
2,CuLi4,,4.0,False,0.0,-1,0,0,0,0,0,0,0,0,0,0,0,,4.0
3,STw4,,4.7,False,-0.07,-1,0,0,0,0,-1,0,0,0,-1,-1,0,,4.63
4,RoLi2,,3.0,False,0.21,0,1,0,1,0,1,0,0,1,1,1,0,,3.21
5,DiSt2,,5.4,False,0.0,-1,0,0,0,0,0,0,0,0,-1,0,0,,5.4
6,SlLi4+RoLi2,,5.6,False,0.21,-1,1,0,0,1,1,0,0,0,1,1,1,,5.81
7,Sp4,,4.7,False,0.21,0,0,0,1,1,1,-1,1,-1,1,0,0,,4.91
8,RRoLi3,,5.6,False,0.07,0,1,0,-1,0,0,0,1,0,1,0,0,,5.67
,,,38.6,,,,,,,,,,,,,,,,39.37
,Program Components,,,,Factor
,Skating Skills  ,,,,1.25,4.25,4.25,4.0,4.25,4.25,3.75,3.75,4.5,3.5,3.75,4.25,4.0,,4.11
,Linking Footwork / Movement  ,,,,1.75,3.5,4.0,3.5,3.75,4.0,3.75,3.5,3.75,3.25,4.0,3.75,3.5,,3.68
,Performance  ,,,,1.0,4.5,4.25,4.0,4.0,4.0,4.25,4.0,4.5,3.5,4.0,4.0,3.5,,4.07
,Choreography  ,,,,1.0,4.25,4.25,4.0,4.5,4.25,4.0,3.75,4.25,3.25,4.25,4.25,3.5,,4.07
,Interpretation / Timing  ,,,,1.0,4.0,4.0,4.0,4.0,4.25,4.25,4.0,4.25,3.25,4.5,4.0,4.0,,4.07
,,,,,,,,,,,,,,,,,,,23.79
