12
Rank,Name,Nation,Starting Number,Total Segment Score,Total Element Score,Total Program Component Score (factored),Total Deductions
7,Cathy REED / Chris REED,JPN,0,81.77,46.56,35.21,0.00
#,Executed Elements,Info,Base Value,Bonus,GOE,1,2,3,4,5,6,7,8,9,10,11,12,Ref,Scores of Panel
1,STw4,,4.7,False,-0.07,0,-1,0,-1,0,1,0,0,0,1,0,0,,4.63
2,CuLi3+RoLi4,,6.0,False,0.5,1,1,1,1,1,1,2,1,1,1,1,2,,6.5
3,CiSt3,,7.2,False,0.43,0,0,1,0,1,1,1,1,0,2,0,0,,7.63
4,SeLi3,,5.6,False,0.57,1,1,1,1,1,2,1,2,1,1,2,1,,6.17
5,Sp4,,4.7,False,0.43,1,0,1,1,1,2,1,1,0,1,1,1,,5.13
6,MiStNt4,,7.0,False,1.14,2,2,1,1,1,1,1,1,1,0,1,1,,8.14
7,CuLi3,,3.5,False,0.36,1,1,0,1,0,1,1,1,1,1,0,0,,3.86
8,RoLi4,,4.0,False,0.5,1,2,1,1,1,1,1,1,1,2,1,1,,4.5
,,,42.7,,,,,,,,,,,,,,,,46.56
,Program Components,,,,Factor
,Skating Skills  ,,,,1.25,6.25,6.0,5.75,5.5,6.5,6.25,6.0,6.0,5.75,5.75,5.75,5.25,,5.93
,Linking Footwork / Movement  ,,,,1.75,6.0,6.25,5.5,4.75,6.5,5.75,6.0,5.5,5.5,5.25,5.5,5.0,,5.64
,Performance  ,,,,1.0,7.0,6.25,5.75,5.5,6.75,6.25,6.25,6.5,5.75,4.75,5.75,5.25,,6.11
,Choreography  ,,,,1.0,6.5,6.0,5.75,5.25,6.75,6.0,6.25,6.0,5.5,5.25,6.0,5.25,,5.86
,Interpretation / Timing  ,,,,1.0,6.5,6.0,5.75,5.25,6.75,6.25,6.25,6.25,5.75,5.5,6.0,5.25,,5.96
,,,,,,,,,,,,,,,,,,,35.21
