ISU World Figure Skating Championships 2017,,,,
PAIRS SHORT PROGRAMJUDGES DETAILS PER SKATER,,,,
Starting Total,Total,Total,Total,
Rank Name Nation Number Segment,Element,Program  Component,Deductions,
Score,Score,Score (factored),,
1 Wenjing SUI / Cong HAN CHN  24  81.23,44.40,36.83,0.00,
Executed Base,,,Scores of,
"# GOE J1 J2 J3 J4 J5",J6 J7,IJn8f o J9 Ref,,Info
Elements Value,,,Panel,
1 3T  4.30  1.60 3 2 3 2 2,2 3,2 2,5.90,
2 3FTh  5.50  2.10 3 3 3 3 3,3 3,3 3,7.60,
3 3Tw4  6.60  1.60 3 3 3 2 2,2 2,2 2,8.20,
4 BiDs4  3.50  1.40 2 2 2 2 2,2 2,3 2,4.90,
5 FCCoSp3  3.00  0.50 1 1 1 1 -1,0 2,1 2,3.50,
6 StSq4  3.90  1.70 3 3 3 2 2,2 2,3 2,5.60,
7 5RLi3  7.00  1.70 3 3 3 2 0,2 2,3 2,8.70,
33.80,,,44.40,
Program Components Factor,,,,
Skating Skills  0.80  9.25  9.50  9.00  9.00  9.00,8.75  9.25,9.25  8.50,9.07,
Transitions  0.80  9.50  9.25  9.25  8.75  9.00,8.75  9.00,9.25  8.25,9.04,
Performance  0.80  9.75  9.75  9.75  9.25  8.75,9.25  9.25,9.50  9.00,9.39,
Composition  0.80  9.50  9.25  9.50  9.25  8.75,9.25  9.25,9.25  9.00,9.25,
Interpretation of the Music  0.80  9.75  9.50  9.50  9.00  8.50,9.00  9.25,9.75  9.00,9.29,
Judges Total Program Component Score (factored),,,36.83,
Deductions,,,0.00,
Starting Total,Total,Total,Total,
Rank Name Nation Number Segment,Element,Program  Component,Deductions,
Score,Score,Score (factored),,
2 Aliona SAVCHENKO / Bruno MASSOT GER  25  79.84,43.09,36.75,0.00,
Executed Base,,,Scores of,
"# GOE J1 J2 J3 J4 J5",J6 J7,J8 J9 Ref,,
Elements Value,,,Panel,
1 3Tw4  6.60  2.10 3 3 3 3 3,3 3,3 3,8.70,
2 3S  4.40  0.10 0 0 1 -1 -2,-1 2,0 2,4.50,
3 3ATh  7.70 -2.14 -3 -2 -2 -3 -2,-2 -2,-2 -1,5.56,
4 5RLi4  7.50  1.50 2 2 3 2 3,2 2,2 2,9.00,
5 StSq4  3.90  1.90 2 3 3 3 3,1 2,3 3,5.80,
6 BiDs4  3.50  1.60 2 3 3 2 3,2 2,2 2,5.10,
7 CCoSp4  3.50  0.93 2 2 2 1 2,1 2,2 2,4.43,
37.10,,,43.09,
Program Components Factor,,,,
Skating Skills  0.80  8.75  9.25  9.25  9.00  9.25,8.75  9.00,9.00  9.25,9.07,
Transitions  0.80  8.50  9.50  9.50  8.75  9.25,8.50  8.75,9.00  9.50,9.04,
Performance  0.80  9.00  9.25  9.50  9.00  9.50,8.50  9.25,9.25  9.50,9.25,
Composition  0.80  8.75  9.50  9.75  9.25  9.00,8.50  9.25,9.50  9.75,9.29,
Interpretation of the Music  0.80  8.75  9.50  10.00  9.25  9.00,8.75  9.25,9.50  9.75,9.29,
Judges Total Program Component Score (factored),,,36.75,
Deductions,,,0.00,
ISU World Figure Skating Championships 2017,,,,
PAIRS SHORT PROGRAMJUDGES DETAILS PER SKATER,,,,
Starting Total,Total,Total,Total,
Rank Name Nation Number Segment,Element,Program  Component,Deductions,
Score,Score,Score (factored),,
3 Evgenia TARASOVA / Vladimir MOROZOV RUS  27  79.37,43.51,35.86,0.00,
Executed Base,,,Scores of,
"# GOE J1 J2 J3 J4 J5",J6 J7,IJn8f o J9 Ref,,Info
Elements Value,,,Panel,
1 3Tw4  6.60  2.10 3 3 3 3 3,3 3,3 2,8.70,
2 3T  4.30  1.70 2 2 3 3 3,2 3,2 2,6.00,
