9
Rank,Name,Nation,Starting Number,Total Segment Score,Total Element Score,Total Program Component Score (factored),Total Deductions
7,Agnes ZAWADZKI,USA,3,53.81,29.37,25.44,-1.00
#,Executed Elements,Info,Base Value,Bonus,GOE,1,2,3,4,5,6,7,8,9,Ref,Scores of Panel
1,3T+3T,,8.2,False,-1.8,-3,-2,-3,-3,-2,-2,-3,-3,-2,,6.4
2,3Lz,,6.0,False,0.5,1,1,1,1,-1,1,2,0,0,,6.5
3,LSp4,,2.7,False,0.57,1,2,1,1,2,1,1,1,1,,3.27
4,SlSt2,,2.6,False,0.21,1,1,0,0,1,1,0,0,0,,2.81
5,FCSp3,,2.8,False,0.5,1,1,1,1,1,1,1,1,1,,3.3
6,2A,,3.3,False,0.36,1,0,1,0,1,1,0,1,1,,3.66
7,CCoSp3,,3.0,False,0.43,1,0,1,1,2,1,1,1,0,,3.43
,,,28.6,,,,,,,,,,,,,29.37
,Program Components,,,,Factor
,Skating Skills  ,,,,0.8,6.5,6.75,6.5,6.75,6.25,6.75,6.0,6.5,6.75,,6.57
,Transition / Linking Footwork  ,,,,0.8,6.25,6.5,5.75,6.5,5.75,6.0,6.0,6.0,6.0,,6.07
,Performance / Execution  ,,,,0.8,6.5,6.5,6.25,6.5,6.25,7.0,5.75,6.25,6.25,,6.36
,Choreography / Composition  ,,,,0.8,6.75,7.0,6.25,6.75,6.0,6.75,6.0,6.25,6.5,,6.46
,Interpretation  ,,,,0.8,6.25,7.25,6.25,6.5,5.75,7.0,5.75,6.0,6.5,,6.32
,,,,,,,,,,,,,,,,25.44
Deduction,Falls,-1.0
