10
Rank,Name,Nation,Starting Number,Total Segment Score,Total Element Score,Total Program Component Score (factored),Total Deductions
5,Alissa CZISNY,USA,0,51.08,27.4,23.68,0.00
#,Executed Elements,Info,Base Value,Bonus,GOE,1,2,3,4,5,6,7,8,9,10,Ref,Scores of Panel
1,3Lz<,,1.9,False,-1.0,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,,0.9
2,3F+2T,e,6.8,False,-1.6,-3,-2,-3,-2,-1,-1,-2,-2,-2,-1,,5.2
3,SlSt2,,2.3,False,0.0,0,0,0,0,1,0,0,0,0,0,,2.3
4,FCSp4,,3.0,False,0.5,0,1,1,1,1,1,0,1,1,0,,3.5
5,2A,,3.5,False,0.2,0,1,0,0,0,0,0,0,1,0,,3.7
6,SpSq4,,3.4,False,1.0,0,1,1,1,1,1,1,1,1,1,,4.4
7,CCoSp4,,3.5,False,0.7,1,2,1,2,1,1,1,2,2,1,,4.2
8,LSp3,,2.4,False,0.8,2,2,2,2,2,1,2,1,2,0,,3.2
,,,26.8,,,,,,,,,,,,,,27.4
,Program Components,,,,Factor
,Skating Skills ,,,,0.8,6.5,6.0,7.0,6.0,5.75,5.75,5.5,6.25,6.5,5.5,,6.05
,Transition / Linking Footwork ,,,,0.8,6.25,5.5,6.75,5.75,5.5,5.25,5.0,5.5,6.0,5.25,,5.55
,Performance / Execution ,,,,0.8,6.0,5.75,6.75,5.75,5.75,5.5,5.5,6.25,6.5,5.5,,5.95
,Choreography / Composition ,,,,0.8,6.25,5.5,7.0,6.25,6.0,5.25,5.5,6.0,6.5,5.75,,5.95
,Interpretation ,,,,0.8,6.5,5.25,6.5,6.5,6.0,5.75,5.5,6.5,6.5,5.75,,6.1
,,,,,,,,,,,,,,,,,23.68
