ISU GP Cup of China 2011,,,,,
ICE DANCE FREE DANCEJUDGES DETAILS PER SKATER,,,,,
Starting,Total Total,,Total,Total,
Rank Name Nation Number,Segment Element,,Program  Component,Deductions,
"",Score Score,,Score (factored),,
1 Ekaterina BOBROVA / Dmitri SOLOVIEV RUS  8,97.79  45.95,,51.84,0.00,
"# Executed Base GOE",The Judges Panel,,,Ref Scores,
Elements Value,(in random order),,,of Panel,
1 SlLi4  4.00  1.00 2 2 2,2 3 1 1,,2 3,5.00,
2 STw4  6.00  0.79 2 2 1,2 2 1 1,,1 2,6.79,
3 CuLi4  4.00  0.86 2 2 1,2 2 1 1,,2 2,4.86,
4 CiSt2  5.00  1.43 2 1 -1,2 1 1 1,,2 2,6.43,
Info,,,Info,,Info
5 CoSp4  5.00  0.79 2 2 2,1 2 1 2,,1 1,5.79,
6 DiSt3  6.50  1.00 2 1 0,1 1 1 1,,1 1,7.50,
7 SlLi4  4.00  0.79 2 1 2,1 2 2 1,,2 1,4.79,
8 RoLi4  4.00  0.79 2 1 1,2 1 1 2,,2 2,4.79,
9 Li+TRANS  0.00  0.00 - - -,- - - -,,- -,0.00,
38.50,,,,45.95,
Program Components Factor,,,,,
Skating Skills  1.25 9.00 8.75 7.50,8.25 9.00 8.75 8.25,,9.25 8.75,8.68,
Linking Footwork / Movement  1.75 8.75 8.75 7.25,8.00 9.25 8.50 7.75,,8.75 8.00,8.36,
Performance  1.00 9.25 9.25 7.50,8.50 8.75 9.00 8.00,,9.00 8.75,8.75,
Choreography  1.00 9.00 9.00 7.50,8.50 8.75 9.00 8.25,,9.25 8.75,8.75,
Interpretation / Timing  1.00 9.25 9.50 7.25,8.75 9.25 9.00 8.00,,9.50 8.25,8.86,
Judges Total Program Component Score (factored),,,,51.84,
Deductions:,,,,0.00,
Starting,Total Total,,Total,Total,
Rank Name Nation Number,Segment Element,,Program  Component,Deductions,
"",Score Score,,Score (factored),,
2 Maia SHIBUTANI / Alex SHIBUTANI USA  7,90.61  43.14,,48.47,-1.00,
"# Executed Base GOE",The Judges Panel,,,Ref Scores,
Elements Value,(in random order),,,of Panel,
1 STw4  6.00  0.79 2 2 1,1 2 1 2,,1 2,6.79,
2 SlLi4+RoLi4  8.00  1.70 2 3 2,2 2 2 2,,2 2,9.70,
3 Sp2  3.00  0.50 2 2 0,1 1 1 0,,1 1,3.50,
4 CiSt3  6.50  1.00 2 2 1,0 1 1 1,,0 1,7.50,
5 CuLi4  4.00  0.79 2 2 1,1 2 2 1,,1 2,4.79,
6 DiSt2  5.00  1.00 1 2 -1,1 1 1 1,,1 1,6.00,
7 RoLi4  4.00  0.86 2 2 1,2 2 1 2,,0 2,4.86,
36.50,,,,43.14,
Program Components Factor,,,,,
Skating Skills  1.25 8.50 9.25 7.50,8.25 8.25 7.75 8.25,,7.75 8.50,8.18,
Linking Footwork / Movement  1.75 8.25 9.50 6.75,8.50 8.00 7.25 7.75,,7.50 8.25,7.93,
Performance  1.00 8.25 9.00 7.75,8.50 8.50 7.50 8.00,,7.75 8.00,8.11,
Choreography  1.00 8.50 9.25 7.75,8.25 8.25 7.50 8.00,,8.00 8.25,8.14,
Interpretation / Timing  1.00 8.75 9.50 6.75,8.50 8.50 7.25 7.75,,7.75 8.25,8.11,
Judges Total Program Component Score (factored),,,,48.47,
Deductions: Extended lifts: -1.00,,,,-1.00,
Starting,Total Total,,Total,Total,
Rank Name Nation Number,Segment Element,,Program  Component,Deductions,
"",Score Score,,Score (factored),,
3 Pernelle CARRON / Lloyd JONES FRA  5,78.56  38.19,,40.37,0.00,
"# Executed Base GOE",The Judges Panel,,,Ref Scores,
Elements Value,(in random order),,,of Panel,
