10
Rank,Name,Nation,Starting Number,Total Segment Score,Total Element Score,Total Program Component Score (factored),Total Deductions
6,Kimmie MEISSNER,USA,0,44.92,23.76,23.16,2.00
#,Executed Elements,Info,Base Value,Bonus,GOE,1,2,3,4,5,6,7,8,9,10,Ref,Scores of Panel
1,3Lz+COMBO,,6.0,False,-3.0,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,,3.0
2,3F,,5.5,False,0.0,0,-1,-1,0,0,0,0,0,1,0,,5.5
3,LSp2,,1.5,False,0.3,1,1,1,1,0,0,0,1,1,0,,1.8
4,SpSt3,,3.1,False,-2.1,-3,-3,-3,-3,-3,-3,-3,-3,-3,-2,,1.0
5,2A,,3.3,False,0.0,0,1,0,0,0,0,0,0,0,1,,3.3
6,CCoSp4,,3.5,False,0.5,1,1,1,1,1,0,1,1,1,2,,4.0
7,SlSt2,,2.3,False,0.1,0,0,0,1,0,0,1,0,0,0,,2.4
8,FSSp4,,3.0,False,-0.24,-1,0,-1,-1,-2,-1,-2,0,0,0,,2.76
,,,28.2,,,,,,,,,,,,,,23.76
,Program Components,,,,Factor
,Skating Skills ,,,,0.8,5.75,6.0,5.75,5.25,5.5,5.0,6.0,6.25,6.25,6.5,,5.95
,Transition / Linking Footwork ,,,,0.8,5.5,5.5,5.75,5.0,5.25,4.75,5.75,5.5,5.75,6.25,,5.6
,Performance / Execution ,,,,0.8,5.75,5.5,5.25,5.5,5.25,5.0,5.75,5.75,6.0,6.25,,5.65
,Choreography / Composition ,,,,0.8,5.75,5.25,5.75,5.0,5.5,5.0,6.25,6.25,6.25,6.25,,6.0
,Interpretation ,,,,0.8,5.5,5.75,5.25,5.5,5.5,5.0,5.75,5.75,6.25,6.25,,5.75
,,,,,,,,,,,,,,,,,23.16
Deduction,Falls,-2.0
