9
Rank,Name,Nation,Starting Number,Total Segment Score,Total Element Score,Total Program Component Score (factored),Total Deductions
1,Carolina KOSTNER,ITA,12,60.28,30.48,29.8,0.00
#,Executed Elements,Info,Base Value,Bonus,GOE,1,2,3,4,5,6,7,8,9,Ref,Scores of Panel
1,3T+2T,,5.5,False,0.8,1,1,1,0,1,2,1,2,1,,6.3
2,2A,,3.3,False,0.57,1,1,1,1,2,1,1,2,1,,3.87
3,FCSp3,,2.8,False,0.5,1,1,-2,1,2,1,2,1,0,,3.3
4,3Lo,,5.1,False,-0.1,-1,0,-1,0,0,1,0,1,-1,,5.0
5,LSp3,,2.4,False,0.43,0,1,1,1,2,0,1,2,0,,2.83
6,CiSt4,,3.9,False,1.57,2,2,1,1,2,2,3,1,0,,5.47
7,CCoSp4,,3.5,False,0.21,0,0,1,1,1,0,0,2,0,,3.71
,,,26.5,,,,,,,,,,,,,30.48
,Program Components,,,,Factor
,Skating Skills  ,,,,0.8,7.75,7.5,7.75,7.0,7.25,7.5,8.0,8.0,7.5,,7.61
,Transition / Linking Footwork  ,,,,0.8,7.5,7.25,7.0,7.0,7.0,6.75,7.75,7.5,7.0,,7.18
,Performance / Execution  ,,,,0.8,8.0,7.5,7.25,7.25,7.25,7.5,7.75,7.75,7.5,,7.5
,Choreography / Composition  ,,,,0.8,8.0,7.5,7.25,7.0,7.0,7.25,8.0,7.5,7.5,,7.43
,Interpretation  ,,,,0.8,7.75,7.25,7.5,7.25,7.25,7.75,8.5,8.0,7.25,,7.54
,,,,,,,,,,,,,,,,29.8
