ISU European Figure Skating Championships 2016,,,,,,
ICE DANCE FREE DANCEJUDGES DETAILS PER SKATER,,,,,,
Starting,Total Total,,,Total,Total,
Rank Name Nation Number,Segment Element,,,Program  Component,Deductions,
"",Score Score,,,Score (factored),,
1 Gabriella PAPADAKIS / Guillaume CIZERON FRA  19,111.97  56.24,,,55.73,0.00,
"# Executed Base GOE",The Judges Panel,,,,Ref Scores,
Elements Value,(in random order),,,,of Panel,
1 StaLi4  4.50  1.54 2 3 2,2 3 3 3,,,3 2,6.04,
2 STw4  6.60  1.54 2 3 2,3 3 2 3,,,3 2,8.14,
3 CiSt4  8.60  2.04 2 3 2,1 2 2 2,,,1 2,10.64,
4 SlLi3  4.00  1.46 3 3 3,2 2 2 3,,,2 1,5.46,
Info,Info,,,,,Info
5 CoSp4  5.60  1.63 2 3 3,2 3 3 3,,,3 2,7.23,
6 DiSt4  8.60  2.20 2 2 3,1 2 2 2,,,2 2,10.80,
7 RoLi4  4.50  1.37 2 3 3,2 2 2 3,,,2 2,5.87,
8 ChLi1  0.60  1.46 2 3 3,2 2 3 3,,,2 1,2.06,
43.00,,,,,56.24,
Program Components Factor,,,,,,
Skating Skills  1.20 9.00 9.50 9.50,9.00 9.50 9.50 9.25,,,9.25 9.25,9.32,
Linking Footwork / Movement  1.20 8.75 9.00 9.25,8.75 9.25 9.25 9.25,,,9.00 8.75,9.04,
Performance  1.20 9.00 9.50 10.00,9.00 9.50 9.50 9.50,,,9.50 9.00,9.36,
Choreography  1.20 8.75 9.50 9.50,8.75 9.50 9.25 9.50,,,9.50 9.00,9.29,
Interpretation / Timing  1.20 8.75 10.00 9.75,9.00 9.50 9.50 9.50,,,9.50 9.25,9.43,
Judges Total Program Component Score (factored),,,,,55.73,
Deductions:,,,,,0.00,
Starting,Total Total,,,Total,Total,
Rank Name Nation Number,Segment Element,,,Program  Component,Deductions,
"",Score Score,,,Score (factored),,
2 Ekaterina BOBROVA / Dmitri SOLOVIEV RUS  17,107.79  53.24,,,54.55,0.00,
"# Executed Base GOE",The Judges Panel,,,,Ref Scores,
Elements Value,(in random order),,,,of Panel,
1 STw4  6.60  1.29 2 3 3,1 2 2 2,,,2 2,7.89,
2 SlLi4  4.50  1.37 3 2 2,3 2 2 2,,,2 3,5.87,
3 CiSt3  7.10  1.89 2 2 2,1 1 1 2,,,2 2,8.99,
4 CuLi4+RoLi4  9.00  2.40 2 3 2,2 2 2 2,,,2 2,11.40,
5 CoSp4  5.60  1.20 2 2 1,3 2 2 2,,,2 2,6.80,
6 DiSt4  8.60  1.89 2 2 1,2 1 1 2,,,2 2,10.49,
7 ChLi1  0.60  1.20 2 2 2,2 2 2 1,,,2 2,1.80,
42.00,,,,,53.24,
Program Components Factor,,,,,,
Skating Skills  1.20 9.00 9.00 9.25,9.00 8.75 8.75 9.25,,,9.00 9.25,9.04,
Linking Footwork / Movement  1.20 8.75 8.50 9.00,8.75 8.75 8.75 9.25,,,8.75 9.00,8.82,
Performance  1.20 9.00 9.25 9.25,9.00 9.00 9.00 9.50,,,9.50 9.50,9.21,
Choreography  1.20 9.00 9.00 9.25,9.25 9.00 8.75 9.50,,,9.25 9.25,9.14,
Interpretation / Timing  1.20 9.25 9.25 9.00,9.25 9.00 9.00 9.50,,,9.50 9.50,9.25,
Judges Total Program Component Score (factored),,,,,54.55,
Deductions:,,,,,0.00,
Starting,Total Total,,,Total,Total,
Rank Name Nation Number,Segment Element,,,Program  Component,Deductions,
"",Score Score,,,Score (factored),,
3 Anna CAPPELLINI / Luca LANOTTE ITA  16,105.70  51.28,,,55.42,-1.00,
"# Executed Base GOE",The Judges Panel,,,,Ref Scores,
Elements Value,(in random order),,,,of Panel,
