ISU European Figure Skating Championships 2016,,,,,,
MEN SHORT PROGRAMJUDGES DETAILS PER SKATER,,,,,,
Starting,Total Total,,,Total,Total,
Rank Name Nation Number,Segment Element,,,Program  Component,Deductions,
"",Score Score,,,Score (factored),,
1 Javier FERNANDEZ ESP  32,102.54  55.96,,,46.58,0.00,
"# Executed Base GOE",The Judges Panel,,,,Ref Scores,
Elements Value,(in random order),,,,of Panel,
1 4T+3T  14.60 -0.86 -1 -2 -1,-1 -1 -1 0,,,0 0,13.74,
2 4S  10.50  1.86 2 1 2,2 1 2 2,,,2 2,12.36,
3 FUSp4  2.90  0.57 1 1 0,2 1 1 1,,,1 2,3.47,
4 3A  9.35 x  2.57 3 3 2,2 2 2 3,,,3 3,11.92,
Info,Info,,,,,Info
5 CCoSp3p4  3.50  1.07 2 2 2,3 2 2 2,,,2 3,4.57,
6 CSSp4  3.00  1.00 2 2 2,3 2 1 2,,,2 2,4.00,
7 StSq4  3.90  2.00 3 3 3,3 3 2 3,,,2 3,5.90,
47.75,,,,,55.96,
Program Components Factor,,,,,,
Skating Skills  1.00 9.50 8.75 9.00,9.75 9.25 9.00 9.00,,,9.00 9.00,9.11,
Transition / Linking Footwork  1.00 9.25 8.50 8.75,9.75 9.50 8.75 9.50,,,8.75 8.75,9.04,
Performance / Execution  1.00 9.75 10.00 9.25,10.00 9.75 8.75 9.25,,,9.00 9.00,9.43,
Choreography / Composition  1.00 10.00 9.00 9.00,10.00 9.50 9.00 9.50,,,9.25 9.25,9.36,
Interpretation  1.00 10.00 10.00 9.25,10.00 10.00 9.25 9.50,,,9.00 9.50,9.64,
Judges Total Program Component Score (factored),,,,,46.58,
Deductions:,,,,,0.00,
"x  Credit for highlight distribution, base value multiplied by 1.1",,,,,,
Starting,Total Total,,,Total,Total,
Rank Name Nation Number,Segment Element,,,Program  Component,Deductions,
"",Score Score,,,Score (factored),,
2 Maxim KOVTUN RUS  35,88.09  48.88,,,40.21,-1.00,
"# Executed Base GOE",The Judges Panel,,,,Ref Scores,
Elements Value,(in random order),,,,of Panel,
1 4S+3T  14.80  1.86 2 1 2,2 2 1 2,,,2 2,16.66,
2 4T  10.30  1.14 2 0 1,1 1 1 0,,,2 2,11.44,
3 3A  8.50 -3.00 -3 -3 -3,-3 -3 -3 -3,,,-3 -3,5.50,
4 CCoSp3p4  3.50  0.50 0 1 1,0 1 1 2,,,2 1,4.00,
5 StSq3  3.30  0.79 1 1 2,2 1 1 2,,,2 2,4.09,
6 CSSp4  3.00  0.50 0 1 1,1 1 1 1,,,2 1,3.50,
7 FUSp4  2.90  0.79 1 1 2,1 2 1 2,,,2 2,3.69,
46.30,,,,,48.88,
Program Components Factor,,,,,,
Skating Skills  1.00 8.00 8.25 8.00,8.50 8.50 8.00 8.75,,,8.00 8.25,8.21,
Transition / Linking Footwork  1.00 7.00 7.75 7.75,8.00 7.75 7.75 8.50,,,7.50 8.00,7.79,
Performance / Execution  1.00 7.50 8.00 8.00,8.25 8.25 7.75 8.75,,,8.00 8.50,8.11,
Choreography / Composition  1.00 7.00 8.25 8.25,8.00 8.50 7.75 9.25,,,7.75 8.50,8.14,
Interpretation  1.00 7.75 8.00 8.00,7.75 8.00 7.75 9.00,,,8.00 8.25,7.96,
Judges Total Program Component Score (factored),,,,,40.21,
Deductions: Falls: -1.00,,,,,-1.00,
Starting,Total Total,,,Total,Total,
Rank Name Nation Number,Segment Element,,,Program  Component,Deductions,
"",Score Score,,,Score (factored),,
3 Michal BREZINA CZE  30,84.30  45.11,,,40.19,-1.00,
"# Executed Base GOE",The Judges Panel,,,,Ref Scores,
Elements Value,(in random order),,,,of Panel,
1 3A  8.50  1.71 2 1 1,2 3 2 2,,,1 2,10.21,
2 4S  10.50 -4.00 -3 -3 -3,-3 -3 -3 -3,,,-3 -3,6.50,
3 CCSp4  3.20  0.50 1 1 1,1 1 1 1,,,1 1,3.70,
4 3F+3T  10.56 x  1.40 2 2 2,3 2 2 1,,,2 2,11.96,
5 StSq4  3.90  1.20 2 1 1,2 2 2 1,,,2 2,5.10,
6 FSSp4  3.00  0.50 1 1 1,1 1 2 1,,,1 1,3.50,
7 CCoSp3p4  3.50  0.64 2 0 1,2 2 0 2,,,1 1,4.14,
43.16,,,,,45.11,
Program Components Factor,,,,,,
Skating Skills  1.00 8.25 8.25 8.00,8.00 8.00 8.75 8.75,,,8.00 7.75,8.18,
Transition / Linking Footwork  1.00 7.50 7.75 7.50,7.50 7.25 8.50 8.50,,,7.75 7.75,7.75,
Performance / Execution  1.00 8.50 8.00 7.50,7.75 8.00 9.00 8.50,,,7.75 7.75,8.04,
Choreography / Composition  1.00 7.75 8.00 7.75,7.75 7.75 8.75 8.75,,,8.25 8.00,8.04,
Interpretation  1.00 8.75 7.75 7.75,7.50 8.25 9.00 8.50,,,8.25 8.00,8.18,
Judges Total Program Component Score (factored),,,,,40.19,
Deductions: Falls: -1.00,,,,,-1.00,
"x  Credit for highlight distribution, base value multiplied by 1.1",,,,,,
ISU European Figure Skating Championships 2016,,,,,
MEN SHORT PROGRAMJUDGES DETAILS PER SKATER,,,,,
Starting,Total Total,,Total,Total,
Rank Name Nation Number,Segment Element,,Program  Component,Deductions,
"",Score Score,,Score (factored),,
4 Alexei BYCHENKO ISR  33,84.09  45.59,,38.50,0.00,
"# Executed Base GOE",The Judges Panel,,,Ref Scores,
Elements Value,(in random order),,,of Panel,
1 3A  8.50  1.57 2 1 0,1 2 2 1,,2 2,10.07,
2 4T  10.30  0.86 0 0 0,1 2 2 2,,1 0,11.16,
3 FCSp3  2.80  0.43 1 1 0,0 1 2 1,,1 1,3.23,
4 3F+3T  9.60  1.00 1 1 1,1 1 2 2,,2 3,10.60,
Info,,,Info,,Info
5 CSSp4  3.00  0.43 1 1 0,0 1 1 1,,1 1,3.43,
6 StSq4  3.90  1.20 2 2 2,1 2 3 1,,1 2,5.10,
7 CCoSp2p2  2.00  0.00 0 0 0,0 0 1 0,,0 0,2.00,
40.10,,,,45.59,
Program Components Factor,,,,,
Skating Skills  1.00 8.25 8.00 7.75,7.50 8.00 8.00 7.75,,7.75 8.00,7.89,
Transition / Linking Footwork  1.00 8.00 7.75 7.50,7.00 7.75 7.25 7.25,,7.00 7.25,7.39,
Performance / Execution  1.00 8.00 8.25 8.00,7.50 8.00 7.75 7.75,,7.50 7.50,7.79,
Choreography / Composition  1.00 8.50 8.00 7.75,7.50 8.00 7.50 7.50,,7.00 7.25,7.64,
Interpretation  1.00 8.50 8.25 8.00,7.25 8.00 7.50 7.25,,8.00 7.50,7.79,
Judges Total Program Component Score (factored),,,,38.50,
Deductions:,,,,0.00,
Starting,Total Total,,Total,Total,
Rank Name Nation Number,Segment Element,,Program  Component,Deductions,
"",Score Score,,Score (factored),,
5 Daniel SAMOHIN ISR  34,82.73  46.77,,36.96,-1.00,
"# Executed Base GOE",The Judges Panel,,,Ref Scores,
Elements Value,(in random order),,,of Panel,
1 4T+3T  14.60  2.43 3 2 2,2 3 2 3,,2 3,17.03,
2 4S  10.50 -1.06 1 -1 0,-2 -2 -2 -1,,-1 1,9.44,
3 FCSp3  2.80  0.21 1 1 0,0 0 1 0,,0 1,3.01,
4 3A  8.50 -3.00 -3 -3 -3,-3 -3 -3 -3,,-3 -3,5.50,
5 CCoSp3p4  3.50  0.71 2 1 1,2 1 1 2,,1 2,4.21,
6 StSq3  3.30  0.71 2 1 2,2 2 1 1,,1 1,4.01,
7 CSSp4  3.00  0.57 2 1 1,1 1 1 1,,1 2,3.57,
46.20,,,,46.77,
Program Components Factor,,,,,
Skating Skills  1.00 7.25 7.75 7.75,7.50 7.00 7.75 7.00,,7.50 7.50,7.46,
Transition / Linking Footwork  1.00 7.00 7.50 8.00,7.00 6.75 7.00 6.50,,7.00 6.75,7.00,
Performance / Execution  1.00 7.50 7.75 8.00,7.50 7.50 7.50 6.75,,7.75 7.00,7.50,
Choreography / Composition  1.00 7.25 7.50 8.25,7.75 7.00 7.50 7.25,,7.50 7.50,7.46,
Interpretation  1.00 7.50 7.75 8.25,7.50 7.75 7.50 7.00,,7.75 7.00,7.54,
Judges Total Program Component Score (factored),,,,36.96,
Deductions: Falls: -1.00,,,,-1.00,
Starting,Total Total,,Total,Total,
Rank Name Nation Number,Segment Element,,Program  Component,Deductions,
"",Score Score,,Score (factored),,
6 Ivan RIGHINI ITA  28,82.23  43.83,,38.40,0.00,
"# Executed Base GOE",The Judges Panel,,,Ref Scores,
Elements Value,(in random order),,,of Panel,
1 3A  8.50  1.57 2 1 2,1 2 2 2,,1 1,10.07,
2 3F  5.30  1.30 1 2 2,1 2 2 2,,2 2,6.60,
3 FCSp4  3.20  0.50 1 1 1,1 1 1 1,,2 0,3.70,
4 3Lz+3T  11.33 x  0.90 1 1 2,0 2 1 2,,1 1,12.23,
5 StSq3  3.30  1.00 2 2 3,2 2 2 2,,2 1,4.30,
6 CSSp4  3.00  0.43 0 1 1,1 1 1 1,,1 0,3.43,
7 CCoSp3p3  3.00  0.50 1 1 1,1 1 1 1,,1 0,3.50,
37.63,,,,43.83,
Program Components Factor,,,,,
Skating Skills  1.00 7.75 7.50 7.50,8.50 8.00 7.50 7.50,,7.50 7.25,7.61,
Transition / Linking Footwork  1.00 7.50 7.25 7.75,8.00 7.50 7.25 7.25,,7.00 7.00,7.36,
Performance / Execution  1.00 7.75 7.50 8.00,8.75 8.25 7.75 8.00,,7.75 7.50,7.86,
Choreography / Composition  1.00 7.75 7.50 8.00,8.50 7.75 7.75 7.00,,7.50 7.25,7.64,
Interpretation  1.00 7.50 7.75 8.25,8.75 8.25 8.00 8.00,,7.75 7.50,7.93,
Judges Total Program Component Score (factored),,,,38.40,
Deductions:,,,,0.00,
"x  Credit for highlight distribution, base value multiplied by 1.1",,,,,
ISU European Figure Skating Championships 2016,,,,,
MEN SHORT PROGRAMJUDGES DETAILS PER SKATER,,,,,
Starting,Total Total,,Total,Total,
Rank Name Nation Number,Segment Element,,Program  Component,Deductions,
"",Score Score,,Score (factored),,
7 Jorik HENDRICKX BEL  23,79.13  43.41,,35.72,0.00,
"# Executed Base GOE",The Judges Panel,,,Ref Scores,
Elements Value,(in random order),,,of Panel,
