9
Rank,Name,Nation,Starting Number,Total Segment Score,Total Element Score,Total Program Component Score (factored),Total Deductions
10,Zoltan KELEMEN,ROU,1,53.02,28.32,25.7,-1.00
#,Executed Elements,Info,Base Value,Bonus,GOE,1,2,3,4,5,6,7,8,9,Ref,Scores of Panel
1,2A,,3.3,False,0.0,0,0,0,0,0,0,0,0,0,,3.3
2,3Lz+3T,,10.1,False,-2.0,-3,-3,-3,-2,-3,-3,-2,-3,-3,,8.1
3,CCSp3,,2.8,False,0.14,1,1,0,1,0,0,0,-1,0,,2.94
4,3F,,5.3,False,-0.2,0,-1,0,0,0,0,0,-1,-1,,5.1
5,FSSp4,,3.0,False,0.21,1,0,1,0,1,0,0,1,0,,3.21
6,CiSt2,,2.3,False,0.0,0,0,0,1,0,0,0,0,0,,2.3
7,CCoSp4,,3.5,False,-0.13,-1,0,1,0,0,-1,-1,0,-1,,3.37
,,,30.3,,,,,,,,,,,,,28.32
,Program Components,,,,Factor
,Skating Skills  ,,,,1.0,5.5,5.0,5.0,5.5,5.5,5.5,5.25,5.5,6.0,,5.39
,Transition / Linking Footwork  ,,,,1.0,4.75,4.5,4.25,5.25,5.0,4.5,4.75,5.0,5.5,,4.82
,Performance / Execution  ,,,,1.0,5.25,4.75,5.0,5.5,5.25,5.0,5.25,5.5,5.25,,5.21
,Choreography / Composition  ,,,,1.0,5.25,4.25,5.25,5.25,5.25,5.0,5.25,5.25,5.5,,5.21
,Interpretation  ,,,,1.0,5.75,4.5,5.0,5.25,5.25,4.75,5.0,5.0,5.25,,5.07
,,,,,,,,,,,,,,,,25.7
Deduction, Falls,-1.0
